ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
15,1,"DateTableTemplate_be95d1ce-1be3-4b14-8b44-096a46002d25","","",True,59,2022-08-22 07:24:13.106,2020-03-11 18:44:10.430,2,False,True,,0,,,False,"4d0c0265-0ffa-455b-99d0-3cb972365230",""
3534,1,"FluidVolume","","",False,3695,2022-08-22 07:24:13.106,2020-06-27 19:23:39.573,0,False,False,,0,,,False,"31f059c0-a914-4e3b-8b95-4e2346ead739",""
3537,1,"LocalDateTable_a24dde05-e865-40a0-80f7-87d5ab3b6f5d","","",True,3697,2022-08-22 07:24:13.106,2020-06-17 10:17:24.943,2,True,False,,0,,,False,"f580cc9f-be9c-4288-ae7b-6de28521ee39",""
6979,1,"Rheology","","",False,7172,2022-08-22 07:24:13.106,2020-06-20 17:20:30.673,0,False,False,,0,,,False,"9a898ded-7f71-4984-9a94-bd9e32fa36fe",""
6982,1,"LocalDateTable_468f8361-8b92-456c-8690-3c6aec54ce14","","",True,7174,2022-08-22 07:24:13.106,2020-06-18 07:30:36.336,2,True,False,,0,,,False,"c330d6ce-c6a9-49c2-99ef-d5817495d325",""
11029,1,"UnpivotRheology","","",False,11222,2022-08-22 07:24:13.106,2020-06-23 16:34:44.183,0,False,False,,0,,,False,"c9c47a4b-f8ab-4557-a0dd-6094c43927e7",""
21457,1,"Classification","","",False,21466,2022-08-22 07:24:13.106,2020-07-30 14:47:16.696,0,False,False,,0,,,False,"463d47fd-4b18-407f-b9f7-39644eeba00c",""
23106,1,"BHA","","",False,23131,2022-08-22 07:24:13.106,2020-07-21 13:42:59.223,0,False,False,,0,,,False,"ce2892bc-4a31-414a-b2d9-8ace48cb6e2d",""
28621,1,"BitData","","",False,28778,2022-08-22 07:24:13.106,2020-07-27 18:24:11.150,0,False,False,,0,,,False,"77fafb36-341a-45e8-9c8c-cbddde777cea",""
31459,1,"MudMaterialConsumption","","",False,31604,2022-08-22 07:24:13.106,2020-07-20 13:22:54.093,0,False,False,,0,,,False,"0e5fb715-ddff-42cb-a6d3-9babe864253e",""
31462,1,"LocalDateTable_8e818e9f-556f-4129-9f48-8c6fac0bf19e","","",True,31606,2022-08-22 07:24:13.106,2020-07-20 13:10:33.833,2,True,False,,0,,,False,"15f032a6-8d69-453d-b7a1-3e978bd067cc",""
34306,1,"TBD","","",False,34351,2022-08-22 07:24:13.106,2020-07-21 08:45:56.066,0,False,False,,0,,,False,"14a777c8-239f-499d-8495-44b3614ccab6",""
34934,1,"ForecastTBD","","",False,34963,2022-08-22 07:24:13.106,2020-07-21 10:55:10.426,0,False,False,,0,,,False,"d46a8922-2fb2-4bfa-8869-0fe889b5692e",""
55719,1,"LocalDateTable_25b209ff-620f-4bb0-8b8a-e48907f5cea6","","",True,55766,2022-08-22 07:24:13.106,2020-07-21 18:19:49.246,2,True,False,,0,,,False,"921e027e-902c-447d-bc81-2e453dbe58a8",""
60084,1,"MudLoggingData","","",False,60208,2022-08-22 07:24:13.106,2020-07-23 17:39:25.036,0,False,False,,0,,,False,"2afa4c23-26e5-4c0b-854c-cfdf086f25fe",""
60087,1,"LocalDateTable_eca8111b-5e69-4722-80be-5be6643f4a23","","",True,60210,2022-08-22 07:24:13.106,2020-07-22 17:46:24.783,2,True,False,,0,,,False,"387fd79f-20ea-424c-b322-fb4976668579",""
94793,1,"test","","",False,94806,2022-08-22 07:24:13.106,2020-07-23 11:36:25.303,0,False,False,,0,,,False,"4b975ef4-8fef-470d-a713-d5807e6d7445",""
99074,1,"DrillingProblems","","",False,99131,2022-08-22 07:24:13.106,2020-07-27 10:54:57.830,0,False,False,,0,,,False,"3284f324-1fb6-4469-aacc-fe80ff062903",""
113126,1,"DrillingSummary","","",False,113211,2022-08-22 07:24:13.106,2020-07-30 13:14:37.513,0,False,False,,0,,,False,"3e808c72-29fb-435e-be44-85baec8aee1a",""
113129,1,"LocalDateTable_418d85ab-c164-4c15-92df-f5f60af6dd02","","",True,113213,2022-08-22 07:24:13.106,2020-07-30 13:14:37.513,2,True,False,,0,,,False,"bb68c73d-0980-4f41-a06d-8f5e02c97c70",""
