ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
109,1,"c424fb1e-b7b5-4806-82a2-addcacc57a0d",True,1,1,2,False,13,133,2,16,135,1,1,2123,,2020-09-06 02:51:25.583,2022-07-20 19:40:07.976,1
110,1,"47b1d496-5543-43c6-b82c-f71696bd0c02",True,1,1,2,False,19,143,2,22,146,1,1,2125,,2020-09-06 02:51:25.586,2020-09-06 02:51:34.550,1
111,1,"533ce428-5282-4701-a1cc-f3c1469a619a",True,1,1,2,False,28,157,2,31,162,1,1,2127,,2020-09-06 02:51:25.566,2020-09-06 02:51:34.560,1
112,1,"851dbf02-a10f-465d-8964-872f57f4a213",True,1,1,2,False,28,158,2,34,169,1,1,2129,,2020-09-06 02:51:25.560,2020-09-06 02:51:34.466,1
113,1,"981246a4-6b1c-4803-a4f0-0b174a181f0e",True,1,1,1,False,46,193,2,49,196,1,1,2131,,2020-09-06 02:51:25.536,2020-09-06 02:51:34.736,1
114,1,"bbe9aa8c-423b-4995-af0b-d02f763386ae",True,1,1,1,False,52,199,2,49,196,1,1,2133,,2020-09-06 02:51:25.543,2020-09-06 02:51:34.650,1
115,1,"0e69d554-203d-4f0f-ac7c-db20a3d32455",True,1,1,1,False,46,193,2,40,185,1,1,2135,,2020-09-06 02:51:25.543,2020-09-06 02:51:34.736,1
116,1,"7fb23c8d-3657-4001-9e81-fca6d0cf26f4",True,1,1,1,False,52,199,2,40,185,1,1,2137,,2020-09-06 02:51:25.543,2020-09-06 02:51:34.593,1
117,1,"a0318689-6b3a-4d21-9ea5-651f3a59b5fb",True,1,1,1,False,55,202,2,49,196,1,1,2139,,2020-09-06 02:51:25.536,2020-09-06 02:51:34.650,1
118,1,"0fb492b3-4d4f-4e6f-a97e-64ad709e9783",True,1,1,1,False,55,202,2,40,185,1,1,2141,,2020-09-06 02:51:25.563,2020-09-06 02:51:34.583,1
119,1,"a5b7e384-c556-43bd-af08-10fa7c933b6a",True,1,1,2,False,73,218,2,76,220,1,1,2143,,2020-09-06 02:51:25.570,2020-09-06 02:51:34.586,1
120,1,"f039aa29-1c85-48d0-b05f-3bde577f35b4",True,1,1,2,False,79,228,2,85,232,1,1,2145,,2020-09-06 02:51:25.576,2020-09-06 02:51:25.576,1
121,1,"e4d5f4b6-4c60-440b-909a-4ea87393e95b",True,1,2,1,False,79,227,2,82,230,1,1,2147,,2020-09-06 02:51:25.576,2020-09-06 02:51:25.576,1
122,1,"9f8c1fe8-8284-46a5-b1a2-f13f6553d60d",True,1,1,2,False,88,239,2,91,249,1,1,2149,,2020-09-06 02:51:25.586,2020-09-06 02:51:34.550,1
123,1,"8cb2d54a-87ae-4733-9edf-529d1e523d1b",True,1,1,2,False,100,267,2,103,271,1,1,2151,,2020-09-06 02:51:25.590,2020-09-06 02:51:34.566,1
124,1,"598f6e9b-e81b-4d77-a08b-ae4c80991d76",True,1,1,2,False,100,268,2,106,278,1,1,2153,,2020-09-06 02:51:25.580,2020-09-06 02:51:34.500,1
9367,1,"e2bf8eb5-3125-41df-bfce-abd05e60b266",True,1,1,2,False,9358,9370,2,9361,9371,1,1,9565,,2020-09-06 03:52:16.616,2020-09-06 03:52:16.616,1
9368,1,"9a297a2c-a46a-4930-97c3-baae8312f431",True,1,1,2,False,9358,9378,2,9364,9379,1,1,9567,,2020-09-06 03:52:16.600,2020-09-06 03:52:16.600,1
10692,1,"e1632d39-1ecc-410f-84f7-b2a3f8520524",True,1,1,2,False,10358,10675,2,10689,10693,1,1,10777,,2020-09-06 03:53:47.723,2020-09-06 03:53:47.723,1
14457,1,"93a01537-7720-469d-8d17-c234efb04d21",True,1,1,1,False,14087,14090,2,9358,9369,1,1,14458,,2020-09-06 05:48:29.693,2020-09-06 05:48:29.693,1
15592,1,"4bdce583-5be4-48d5-add9-1ba2a70292d6",True,1,1,2,False,15586,15593,2,15589,15594,1,1,15716,,2020-09-06 06:16:22.336,2020-09-06 06:16:22.336,1
19374,1,"8a31b1a9-db24-4bf9-ad1e-2881fa75a7a6",True,1,1,2,False,19368,19378,2,19371,19379,1,1,19522,,2020-09-06 13:07:08.470,2020-09-06 13:07:08.470,1
21648,1,"34be27e8-66ea-400e-8356-393d0e98a22b",True,1,1,2,False,19368,21065,2,21645,21649,1,1,21729,,2020-09-06 13:15:51.100,2020-09-06 13:15:51.100,1
24295,1,"d5a72f41-a294-4d9e-896c-1d38df7c3a35",True,1,1,2,False,19368,23994,2,24292,24296,1,1,24377,,2020-09-06 13:18:44.756,2020-09-06 13:18:44.756,1
