ID,TableID,ExplicitName,InferredName,ExplicitDataType,InferredDataType,DataCategory,Description,IsHidden,State,IsUnique,IsKey,IsNullable,Alignment,TableDetailPosition,IsDefaultLabel,IsDefaultImage,SummarizeBy,ColumnStorageID,Type,SourceColumn,ColumnOriginID,Expression,FormatString,IsAvailableInMDX,SortByColumnID,AttributeHierarchyID,ModifiedTime,StructureModifiedTime,RefreshedTime,SystemFlags,KeepUniqueRows,DisplayOrdinal,ErrorMessage,SourceProviderType,DisplayFolder,EncodingHint,RelatedColumnDetailsID,AlternateOfID,LineageTag,SourceLineageTag
11,10,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,1355,3,"",,"","",True,,12,2020-09-06 02:51:23.596,2020-09-06 02:51:23.590,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"",""
126,10,"","Date",1,9,"PaddedDateTableDates","",True,1,False,False,True,1,-1,False,False,2,1487,4,"[Date]",,"","",True,,1031,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"45ad0880-48e6-49ca-a318-125dc2945591",""
127,10,"Year","",1,6,"Years","",True,1,False,False,True,1,-1,False,False,2,1491,2,"",,"YEAR([Date])","",True,,1032,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2020-09-06 02:51:25.580,2,False,0,"","","",0,,,"9437a065-f6ea-49d8-ae07-3637e2a89279",""
128,10,"MonthNo","",1,6,"MonthOfYear","",True,1,False,False,True,1,-1,False,False,2,1495,2,"",,"MONTH([Date])","",True,,1033,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2020-09-06 02:51:25.576,2,False,0,"","","",0,,,"443ed984-c999-4265-99eb-d9faa6e9f764",""
129,10,"Month","",1,2,"Months","",True,1,False,False,True,1,-1,False,False,2,1499,2,"",,"FORMAT([Date], ""MMMM"")","",True,128,1034,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2020-09-06 02:51:25.590,2,False,0,"","","",0,,,"e2577d90-0ec2-4745-af18-f7e10ceb4a70",""
130,10,"QuarterNo","",1,6,"QuarterOfYear","",True,1,False,False,True,1,-1,False,False,2,1503,2,"",,"INT(([MonthNo] + 2) / 3)","",True,,1035,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2020-09-06 02:51:25.586,2,False,0,"","","",0,,,"fc79b05b-8bbd-47ef-ad19-c512ef446fd3",""
131,10,"Quarter","",1,2,"Quarters","",True,1,False,False,True,1,-1,False,False,2,1507,2,"",,"""Qtr "" & [QuarterNo]","",True,130,1036,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2020-09-06 02:51:25.596,2,False,0,"","","",0,,,"44736ad1-edb4-486a-9550-51f94b324aba",""
132,10,"Day","",1,6,"DayOfMonth","",True,1,False,False,True,1,-1,False,False,2,1511,2,"",,"DAY([Date])","",True,,1037,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2020-09-06 02:51:25.580,2,False,0,"","","",0,,,"5cbd621e-c1a3-4db1-b695-c9179a8f4555",""
14,13,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,1359,3,"",,"","",True,,15,2020-09-06 02:51:23.596,2020-09-06 02:51:23.590,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"",""
133,13,"","Date",1,9,"","",False,1,False,False,True,1,-1,False,False,2,1515,4,"[Date]",,"","General Date",True,,1038,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"04764cfa-767b-4908-a611-1055164c9ae7",""
