ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
10,1,"DateTableTemplate_d39c9fbc-00f5-47e3-a84e-845603f25211","","",True,1190,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,False,True,,0,,,False,"673de569-5d54-43e7-8f18-70bce4c1d057",""
13,1,"Table","","",False,1192,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,False,False,,0,,,False,"77c550de-287c-4c2f-a680-c8698cb81305",""
16,1,"LocalDateTable_1ef6a30f-fc08-4d7e-aa71-0548e8d6904e","","",True,1194,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,True,False,,0,,,False,"b76420f8-1580-4a56-a8f2-e856cb4c8bd5",""
19,1,"Table (2)","","",False,1196,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"f78af1de-f876-4d92-ae36-d5e2ecc355b7",""
22,1,"LocalDateTable_96f2c29d-a9ee-48bc-b69c-9ac23e4d3561","","",True,1198,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,True,False,,0,,,False,"431d1a2d-84e5-425e-b5b6-02d2db5cf473",""
25,1,"Production data","","",False,1200,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"969155ab-17cf-4719-b25e-df2c373d24fa",""
28,1,"Table (3)","","",False,1202,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"890598a7-4a92-46e1-86c6-4c7e0760a486",""
31,1,"LocalDateTable_2568bd2e-45d4-422a-abe1-eebec17e08e3","","",True,1204,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,True,False,,0,,,False,"2b81cade-3128-44ec-a9a7-2a4870a1cf9e",""
34,1,"LocalDateTable_b8f956a0-0ef6-4d05-a370-eefda4cbc8cd","","",True,1206,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,True,False,,0,,,False,"91ec0315-0e7f-469d-b742-daceaa151842",""
37,1,"Table (4)","","",False,1208,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"1d550dc1-d548-43c2-8975-3f16d95795aa",""
40,1,"Table (5)","","",False,1210,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"c4829c1a-8860-4d0c-b757-db280b304275",""
43,1,"Table (6)","","",False,1212,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"40d04dc3-eea2-4a2c-8abf-f3c007f0de7a",""
46,1,"Append1","","",False,1214,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"32d5cea5-40c6-49be-9677-11ab443f8e49",""
49,1,"Table (7)","","",False,1216,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"2cc8299f-8fe9-44ed-a6f8-3105d3ec76d2",""
52,1,"Table (8)","","",False,1218,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"6b2efd80-0457-4474-bdc5-8279c16ecf4f",""
55,1,"Query1","","",False,1220,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"dd95bbe5-7b27-4a21-805b-8635e1115681",""
58,1,"Table (9)","","",False,1222,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"1b3380b7-cc3a-4b92-a5fc-684ac41e1603",""
61,1,"Aggregation Table","","",False,1224,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,False,False,,0,,,False,"b04144d6-9320-498f-86fb-08af56df6f48",""
64,1,"Table 2","","",False,1226,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,False,False,,0,,,False,"40490087-f01c-4c2b-a07d-783b5bd4b20e",""
67,1,"Table (10)","","",False,1228,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"0dd15f9b-127f-44da-b693-27dc42181919",""
70,1,"Table (12)","","",False,1230,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"baa32340-a750-4d35-9cba-4d50c15b09ba",""
73,1,"Table (11)","","",False,1232,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"f708d9ae-e26b-47a2-8302-8cae6a18ea94",""
76,1,"LocalDateTable_1593b742-8788-4322-ac02-7efbeb1f8c00","","",True,1234,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,True,False,,0,,,False,"7b326faa-0ac3-496f-abf0-a0ca99aa003f",""
79,1,"Table 3","","",False,1236,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,False,False,,0,,,False,"c753adc1-17e8-4431-85f8-5b6a76358882",""
82,1,"Table 4","","",False,1238,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,False,False,,0,,,False,"298949d8-d03f-4233-8fba-0831c113cd08",""
85,1,"LocalDateTable_2ae232ac-9744-4c7a-a858-2e9d9a166a2c","","",True,1240,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,True,False,,0,,,False,"0002b80e-96ef-4d89-a500-369280007c8f",""
88,1,"Table (13)","","",False,1242,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"453e560c-91ed-46c7-a686-5943a8c0b897",""
91,1,"LocalDateTable_0e7726da-c6b2-4eb7-9192-8e675c795820","","",True,1244,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,True,False,,0,,,False,"f71e6ca6-21ee-448a-acc9-76158c4344c0",""
94,1,"Table (14)","","",False,1246,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"8c470ae2-006a-4802-a616-b9e67efda520",""
97,1,"Table 5","","",False,1248,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,False,False,,0,,,False,"2797b111-bbeb-4b5e-b01a-b866c37bd11a",""
100,1,"Table (15)","","",False,1250,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,0,False,False,,0,,,False,"c9f45ba6-2cb9-46f7-a54c-2369263cd54b",""
103,1,"LocalDateTable_1ab24b0b-8e54-4c9c-9486-5e93b13c0cc9","","",True,1252,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,True,False,,0,,,False,"e411d9df-f242-4080-a44a-767c79c49ae4",""
106,1,"LocalDateTable_cce18dbf-e40a-4d85-8228-6b8993e5b095","","",True,1254,2022-07-20 19:40:06.960,2020-09-06 02:51:23.590,2,True,False,,0,,,False,"9af89bbb-42e8-4a9c-928b-46b7e3b208bd",""
9358,1,"Table (16)","","",False,9470,2022-07-20 19:40:06.960,2020-09-06 03:54:42.326,0,False,False,,0,,,False,"e375ef3d-ca3e-4cae-bead-4e4d1638b708",""
9361,1,"LocalDateTable_d9d01cdd-a1bf-424b-a472-d95e03475dd0","","",True,9472,2022-07-20 19:40:06.960,2020-09-06 03:52:16.176,2,True,False,,0,,,False,"311ee102-2a93-4b28-8cc9-ba61bfa5c199",""
9364,1,"LocalDateTable_6149c7f4-08ca-47b5-871e-a1a5b0a542ae","","",True,9474,2022-07-20 19:40:06.960,2020-09-06 03:52:16.176,2,True,False,,0,,,False,"72a21033-5909-4ae1-9829-e7b12db94e52",""
10358,1,"Calendar","","",False,10364,2022-07-20 19:40:06.960,2020-09-06 03:53:46.680,2,False,False,,0,,,False,"7758349b-ff9a-4fcd-9715-515a62ce3fcd",""
10689,1,"LocalDateTable_e7730fe5-0ba5-4087-a5dc-56d6ca14956a","","",True,10740,2022-07-20 19:40:06.960,2020-09-06 03:53:46.816,2,True,False,,0,,,False,"92377b48-f6ce-41da-b631-8b7502d5fa77",""
12108,1,"Table (17)","","",False,12124,2022-07-20 19:40:06.960,2020-09-06 04:29:46.623,0,False,False,,0,,,False,"e16e76a5-7bcb-4ae3-836f-53a25a3aceb8",""
14087,1,"Table (18)","","",False,14103,2022-07-20 19:40:06.960,2020-09-06 05:48:51.636,0,False,False,,0,,,False,"b60a8b22-533d-4ce6-bbd2-961fb65a49d5",""
15586,1,"Table (19)","","",False,15654,2022-07-20 19:40:06.960,2020-09-06 12:22:39.206,0,False,False,,0,,,False,"4adefadf-2da2-4b3d-9abf-44096dd5936b",""
15589,1,"LocalDateTable_cf5b349a-f712-478d-bf18-9404a89f321a","","",True,15656,2022-07-20 19:40:06.960,2020-09-06 06:16:21.866,2,True,False,,0,,,False,"4bddde4a-6ac4-4856-9927-afa58ac61fa5",""
18454,1,"Table (20)","","",False,18470,2022-07-20 19:40:06.960,2020-09-06 13:00:16.570,0,False,False,,0,,,False,"c828afde-8bab-44bd-8c0d-340e3719a5ff",""
19368,1,"Table (21)","","",False,19448,2022-07-20 19:40:06.960,2020-09-06 13:19:57.896,0,False,False,,0,,,False,"f99ea5df-8551-46b0-ac50-9237aa0250ad",""
19371,1,"LocalDateTable_5882ea60-e3ab-4699-ae97-f73b5c440bea","","",True,19450,2022-07-20 19:40:06.960,2020-09-06 13:07:07.916,2,True,False,,0,,,False,"d126e3f0-66b2-4e52-bb7f-21bc6d21fb82",""
21645,1,"LocalDateTable_8abf1c0a-bd3e-4dc5-9067-9740893e6ed9","","",True,21692,2022-07-20 19:40:06.960,2020-09-06 13:15:50.736,2,True,False,,0,,,False,"12829b5e-65cd-497c-a811-6e2c6be56058",""
24292,1,"LocalDateTable_0ed8986b-5a8f-4045-8294-a61b0ce0bc0f","","",True,24340,2022-07-20 19:40:06.960,2020-09-06 13:18:43.706,2,True,False,,0,,,False,"f60b8256-2cf9-46f2-ae3f-96faf3ebff3d",""
26594,1,"wagons","","",False,26685,2022-07-20 19:40:06.960,2020-09-06 13:37:15.396,0,False,False,,0,,,False,"c38a623f-6033-4a01-9ff7-1c56e79bb0e2",""
26597,1,"LocalDateTable_56465bb8-84ec-4a3d-935d-9d49533d581e","","",True,26687,2022-07-20 19:40:06.960,2020-09-06 13:37:15.396,2,True,False,,0,,,False,"3776a9ff-ac90-4d24-b3bf-8a8e8973d492",""
27510,1,"Table (22)","","",False,27530,2022-07-20 19:40:06.960,2020-09-06 13:38:33.210,0,False,False,,0,,,False,"bcd868a9-c10b-401a-9756-f2d63c02aca8",""
28192,1,"Table (22)B","","",False,28198,2022-07-20 19:40:06.960,2020-09-06 13:42:58.663,2,False,False,,0,,,False,"62837964-3d33-4167-8001-6e5db61e31c9",""
29467,1,"Table (23)","","",False,29483,2022-07-20 19:40:06.960,2020-09-06 14:48:36.113,0,False,False,,0,,,False,"776548f6-2b3d-42af-b7a5-dffe3cdc2803",""
29844,1,"Table (23a)","","",False,29864,2022-07-20 19:40:06.960,2020-09-06 14:53:13.336,0,False,False,,0,,,False,"86d65853-0636-43a4-ace2-2ebbe39fd40e",""
30533,1,"Table (23b)","","",False,30541,2022-07-20 19:40:06.960,2020-09-06 14:50:10.220,0,False,False,,0,,,False,"5140c5f5-e7af-4526-baa6-e6d23aa706e8",""
32546,1,"Table (24)","","",False,32554,2022-07-20 19:40:06.960,2020-09-06 22:13:34.720,0,False,False,,0,,,False,"130208ca-59a2-4947-b5e9-a7b9663a9fa6",""
32865,1,"Table (24a)","","",False,32873,2022-07-20 19:40:06.960,2020-09-06 15:21:45.166,0,False,False,,0,,,False,"779913d3-ac54-46a0-a693-bf5e3cd2b9e8",""
34375,1,"Table (25)","","",False,34435,2022-07-20 19:40:06.960,2020-09-06 15:32:12.920,0,False,False,,0,,,False,"24623b3f-09a5-4b65-ab99-cc92818c315a",""
34378,1,"LocalDateTable_a9df803d-1b5e-4598-a4bc-4548a4d156b9","","",True,34437,2022-07-20 19:40:06.960,2020-09-06 15:31:51.413,2,True,False,,0,,,False,"f9aaeabf-a3df-4b13-a627-8b150c1a410d",""
36446,1,"Table (26)","","",False,36454,2022-07-20 19:40:06.960,2020-09-06 17:58:27.116,0,False,False,,0,,,False,"5b62dc8b-36b0-4591-949f-665f780a4b5e",""
36758,1,"Table (27)","","",False,36826,2022-07-20 19:40:06.960,2020-09-06 18:07:11.140,0,False,False,,0,,,False,"ae2e2171-e3dd-401a-a4dd-35c61f5d5b87",""
