ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
10,1,"Alberta","","",False,344,2022-04-02 21:11:08.523,2022-04-03 23:46:12.586,0,False,False,,0,,,False,"e1c35161-9b31-4c8b-a483-d94d97222a2d",""
13,1,"British Columbia","","",False,364,2022-04-02 21:11:08.523,2022-04-02 21:11:07.813,0,False,False,,0,,,False,"4cdd8de7-6fa2-4d02-a92a-085dc70f1695",""
16,1,"Manitoba","","",False,384,2022-04-02 21:11:08.523,2022-04-02 21:11:07.813,0,False,False,,0,,,False,"5c3e6751-533d-4056-8beb-bfafb798f083",""
19,1,"ModelID","","",False,404,2022-04-02 21:11:08.523,2022-04-02 21:11:07.813,0,False,False,,0,,,False,"8fbe2966-54a7-45b1-914e-0ea542ae29cb",""
22,1,"ModYear","","",False,424,2022-04-02 21:11:08.523,2022-04-02 21:11:07.813,0,False,False,,0,,,False,"75e04ef7-353e-484f-87fe-601ee636346f",""
25,1,"New Brunswick","","",False,449,2022-04-02 21:11:08.523,2022-04-02 21:11:07.813,0,False,False,,0,,,False,"8e7971f0-4fba-47b6-86fa-759bbc164b4c",""
28,1,"NewFoundland and Labrador","","",False,469,2022-04-02 21:11:08.523,2022-04-02 21:11:07.813,0,False,False,,0,,,False,"7c1aa253-c570-42b3-8963-a27ac914e46b",""
31,1,"Nunavut","","",False,489,2022-04-02 21:11:08.523,2022-04-02 21:11:07.816,0,False,False,,0,,,False,"6e943988-f89b-4c62-8550-14a2b1111a6c",""
34,1,"Nova Scotia","","",False,509,2022-04-02 21:11:08.523,2022-04-02 21:11:07.816,0,False,False,,0,,,False,"9d101d4d-3e42-45c4-8af9-f2e8a1dad08c",""
37,1,"Northwest Territories","","",False,529,2022-04-02 21:11:08.523,2022-04-02 21:11:07.816,0,False,False,,0,,,False,"c5b6969e-4109-42ff-9cd8-e56e09d6b2a3",""
40,1,"Ontario","","",False,549,2022-04-02 21:11:08.523,2022-04-02 21:11:07.816,0,False,False,,0,,,False,"09c47d5d-0320-4493-b0d8-2ab933a970fa",""
43,1,"Prince Edward Island","","",False,569,2022-04-02 21:11:08.523,2022-04-02 21:11:07.816,0,False,False,,0,,,False,"32a01aa1-b163-4761-ad39-774ac41f2d22",""
46,1,"Quebec","","",False,589,2022-04-02 21:11:08.523,2022-04-02 21:11:07.816,0,False,False,,0,,,False,"1fd49c33-7e11-4378-9889-dc63294a3109",""
49,1,"RegID","","",False,609,2022-04-02 21:11:08.523,2022-04-02 21:11:07.816,0,False,False,,0,,,False,"696b2306-4598-4524-b0f2-0bc3b7bd1e75",""
52,1,"Saskatchewan","","",False,629,2022-04-02 21:11:08.523,2022-04-02 21:11:07.816,0,False,False,,0,,,False,"1230fd93-b427-4bfd-9254-01a18d126c8a",""
55,1,"YearID","","",False,649,2022-04-02 21:11:08.523,2022-04-02 21:11:07.816,0,False,False,,0,,,False,"2381e16c-2959-4a1b-b9ef-ea87623a6a4c",""
58,1,"Yukon","","",False,669,2022-04-02 21:11:08.523,2022-04-02 21:11:07.816,0,False,False,,0,,,False,"95a3eedd-b727-4200-97df-6693f39b6fa5",""
61,1,"Append1","","",False,689,2022-04-02 21:11:08.523,2022-04-02 21:44:52.636,0,False,False,,0,,,False,"c3ef322f-531d-4f76-af0a-bc26b41fe6dd",""
64,1,"Repairs","","",False,729,2022-04-02 21:11:08.523,2022-04-02 21:11:07.816,0,False,False,,0,,,False,"c32ba177-892a-4f2e-a506-2363e999ce20",""
67,1,"Model per Year MSRP xlsx","","",False,769,2022-04-02 21:11:08.523,2022-04-04 00:45:50.256,0,False,False,,0,,,False,"ce2657ab-e091-4623-a2ef-afe8adfb7599",""
2099,1,"DateTableTemplate_75c9ede9-2e5c-4217-81e4-8fbcbfda7890","","",True,2138,2022-04-02 21:11:11.073,2022-04-02 21:11:10.980,2,False,True,,0,,,False,"c307b36b-71e8-424f-9d80-c28a905d3cce",""
