ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
12,1,"ComputeRevenuefor5years","","",False,57,2022-06-05 20:57:39.256,2019-11-24 20:00:27.570,0,False,False,,0,,,False,"bde25c52-9bcb-4c4a-be02-a132e3db95c3",""
15,1,"DateTableTemplate_33939111-7674-4ee3-b937-4fabe880eaea","","",True,59,2022-06-05 20:57:39.256,2019-11-24 20:00:27.113,2,False,True,,0,,,False,"84c0577a-6deb-4022-b84e-987d2af3d055",""
325,1,"Customer","","",False,338,2022-06-05 20:57:39.256,2019-11-24 20:12:47.133,0,False,False,,0,,,False,"4c34ea39-344b-472a-91e7-fc5b706cd8df",""
358,1,"CustomerFeedback","","",False,389,2022-06-05 20:57:39.256,2019-11-24 20:12:47.183,0,False,False,,0,,,False,"45125b7a-4c10-40e6-a3f8-3848841ab0e0",""
419,1,"Employee","","",False,448,2022-06-05 20:57:39.256,2019-11-24 20:12:47.216,0,False,False,,0,,,False,"deff0026-555d-41d3-a0a2-bd8f6b911354",""
468,1,"Order","","",False,599,2022-06-05 20:57:39.256,2019-11-24 20:12:47.323,0,False,False,,0,,,False,"a14e3a54-4c07-4a30-b5b4-2fa195e9672c",""
471,1,"LocalDateTable_a412c5a6-655d-4143-a29f-c5072ff15107","","",True,601,2022-06-05 20:57:39.256,2019-11-24 20:12:47.323,2,True,False,,0,,,False,"542a07d8-b0e5-4908-8df7-d00139d8f9fa",""
474,1,"LocalDateTable_db1c6a1c-e004-4729-babc-97c5a37b37c9","","",True,603,2022-06-05 20:57:39.256,2019-11-24 20:12:47.323,2,True,False,,0,,,False,"c32356ad-4e57-4f80-b1d7-f320a05a1311",""
730,1,"OrderLine","","",False,774,2022-06-05 20:57:39.256,2019-11-24 20:12:47.450,0,False,False,,0,,,False,"2b833287-d067-4409-8156-a280100b5827",""
809,1,"Payment","","",False,901,2022-06-05 20:57:39.256,2019-11-24 20:12:47.523,0,False,False,,0,,,False,"38c75547-47b9-4651-b466-3bce5dd7aba9",""
