PlayerID,PlayerID_FIFA,MatchedPlayerID_FIFA,Distance,Attribute,Value,Type
50202,183277,190871,8.8881944173155887,"pace",91,"MATCH"
50202,183277,208722,16.1245154965971,"pace",94,"MATCH"
281963,220814,203376,10.816653826391969,"pace",77,"MATCH"
125781,194765,200104,17.606816861659009,"pace",88,"MATCH"
357565,231866,135507,6.8556546004010439,"pace",66,"MATCH"
96341,192505,165153,17.635192088548397,"pace",76,"MATCH"
125781,194765,165153,20.371548787463361,"pace",76,"MATCH"
257462,232432,165153,16.703293088490067,"pace",76,"MATCH"
326031,235243,184087,10.392304845413264,"pace",64,"MATCH"
50202,183277,222492,12.569805089976535,"pace",95,"MATCH"
326031,235243,205600,7.2111025509279782,"pace",69,"MATCH"
125781,194765,201942,10.198039027185569,"pace",77,"MATCH"
249565,216393,168651,8.94427190999916,"pace",62,"MATCH"
326330,228702,180206,15.231546211727817,"pace",68,"MATCH"
462250,242444,193301,8.18535277187245,"pace",82,"MATCH"
450936,235569,228702,8.8317608663278477,"pace",79,"MATCH"
357565,231866,209499,4.58257569495584,"pace",68,"MATCH"
291417,228618,216267,9.8488578017961039,"pace",85,"MATCH"
357565,231866,170890,8.48528137423857,"pace",75,"MATCH"
291417,228618,191043,10.198039027185569,"pace",83,"MATCH"
343052,226110,231443,12.083045973594572,"pace",93,"MATCH"
401530,240130,220814,6.4031242374328485,"pace",81,"MATCH"
51471,207410,230658,9.6953597148326587,"pace",69,"MATCH"
326330,228702,230658,14.2828568570857,"pace",69,"MATCH"
96341,192505,202556,20.024984394500787,"pace",87,"MATCH"
326330,228702,181291,11.575836902790225,"pace",77,"MATCH"
450936,235569,181291,10.862780491200215,"pace",77,"MATCH"
326031,235243,183907,10.723805294763608,"pace",66,"MATCH"
182712,210514,188377,13.379088160259652,"pace",91,"MATCH"
125781,194765,200647,19.026297590440446,"pace",70,"MATCH"
343052,226110,204485,13.379088160259652,"pace",84,"MATCH"
182712,210514,231281,12.24744871391589,"pace",80,"MATCH"
50202,183277,211300,18.138357147217054,"pace",89,"MATCH"
281963,220814,229237,9.9498743710662,"pace",78,"MATCH"
401530,240130,229237,6,"pace",78,"MATCH"
326330,228702,210008,15.066519173319364,"pace",73,"MATCH"
50202,183277,220834,17.464249196572979,"pace",81,"MATCH"
257462,232432,198717,17.349351572897472,"pace",91,"MATCH"
343052,226110,204970,13.152946437965905,"pace",83,"MATCH"
177907,203263,139720,7.745966692414834,"pace",50,"MATCH"
343052,226110,169416,11.661903789690601,"pace",80,"MATCH"
177907,203263,170481,12.884098726725126,"pace",43,"MATCH"
125781,194765,183574,20.46948949045872,"pace",66,"MATCH"
357565,231866,183711,8.06225774829855,"pace",64,"MATCH"
51471,207410,195365,9.0553851381374173,"pace",76,"MATCH"
462250,242444,198329,9,"pace",90,"MATCH"
177907,203263,199845,10.908712114635714,"pace",56,"MATCH"
343052,226110,230481,11.224972160321824,"pace",87,"MATCH"
50202,183277,229906,16.278820596099706,"pace",91,"MATCH"
462250,242444,230666,6.324555320336759,"pace",85,"MATCH"
326330,228702,207410,12.328828005937952,"pace",76,"MATCH"
450936,235569,207410,10.392304845413264,"pace",76,"MATCH"
249565,216393,224293,7.8740078740118111,"pace",62,"MATCH"
343052,226110,225953,11.224972160321824,"pace",89,"MATCH"
477758,229880,227928,11.704699910719626,"pace",92,"MATCH"
343052,226110,221992,10.099504938362077,"pace",93,"MATCH"
182712,210514,210243,6.324555320336759,"pace",86,"MATCH"
125781,194765,192318,13.379088160259652,"pace",71,"MATCH"
291417,228618,202562,5.3851648071345037,"pace",89,"MATCH"
177907,203263,181786,9.4339811320566032,"pace",58,"MATCH"
50202,183277,184941,20.420577856662138,"pace",81,"MATCH"
343052,226110,202857,6.6332495807108,"pace",92,"MATCH"
50202,183277,208808,14.560219778561036,"pace",91,"MATCH"
51471,207410,234906,6.4031242374328485,"pace",79,"MATCH"
326330,228702,235569,8.8317608663278477,"pace",80,"MATCH"
281963,220814,240130,6.4031242374328485,"pace",79,"MATCH"
281963,220814,221660,9.3273790530888157,"pace",74,"MATCH"
401530,240130,221660,8.48528137423857,"pace",74,"MATCH"
51471,207410,222509,7.9372539331937721,"pace",69,"MATCH"
50202,183277,236632,18.330302779823359,"pace",87,"MATCH"
357565,231866,208135,8.3066238629180749,"pace",69,"MATCH"
462250,242444,206467,8.18535277187245,"pace",76,"MATCH"
326031,235243,207862,9.6436507609929549,"pace",62,"MATCH"
326330,228702,162240,10.862780491200215,"pace",73,"MATCH"
450936,235569,162240,10.583005244258363,"pace",73,"MATCH"
462250,242444,176600,6.6332495807108,"pace",85,"MATCH"
177907,203263,179784,13.038404810405298,"pace",52,"MATCH"
96341,192505,204399,17.691806012954132,"pace",75,"MATCH"
257462,232432,204399,12.124355652982141,"pace",75,"MATCH"
96341,192505,242444,18.867962264113206,"pace",82,"MATCH"
125781,194765,242444,22.22611077089287,"pace",82,"MATCH"
257462,232432,242444,14.212670403551895,"pace",82,"MATCH"
326330,228702,224232,12.288205727444508,"pace",76,"MATCH"
450936,235569,224232,12.767145334803704,"pace",76,"MATCH"
281963,220814,229668,8.6023252670426267,"pace",79,"MATCH"
401530,240130,229668,7.54983443527075,"pace",79,"MATCH"
125781,194765,224458,18.384776310850235,"pace",83,"MATCH"
333241,223334,224458,17.832554500127006,"pace",83,"MATCH"
477758,229880,203747,11.269427669584644,"pace",92,"MATCH"
450936,235569,226168,13.152946437965905,"pace",73,"MATCH"
