ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
387,1,"da988eba-a1f0-4056-b39b-ced460ab7d9b",True,1,1,2,False,375,392,2,378,393,1,1,683,,2016-11-18 14:03:29.656,2016-11-18 14:03:29.656,1
388,1,"3cdfa5a4-d91c-46f7-9b32-56d6ce552009",True,1,1,2,False,375,400,2,381,401,1,1,685,,2016-11-18 14:03:29.663,2016-11-18 14:03:29.663,1
389,1,"b9e6a6ba-1bc0-49a6-a541-fbecba5119db",True,1,1,2,False,375,412,2,384,413,1,1,687,,2016-11-18 14:03:29.660,2016-11-18 14:03:29.660,1
2442,1,"91b4f038-82bc-4bfa-b1f8-725eb91682f0",True,1,2,1,False,332,338,2,266,270,1,1,2443,,2016-11-18 14:03:30.160,2016-11-18 14:03:30.160,1
2445,1,"92fe2a69-88fc-4405-88ae-5135cb1468c1",True,1,2,1,False,809,818,2,297,301,1,1,2446,,2016-11-18 14:03:30.156,2016-11-18 14:03:30.156,1
2448,1,"796fd0e9-e67e-4ad1-b825-143a46c07d7e",True,1,2,1,False,809,816,2,332,336,1,1,2449,,2016-11-18 14:03:30.160,2016-11-18 14:03:30.160,1
2451,1,"3650de8d-85a8-41f5-b79f-99b097e1b2c0",True,1,2,1,False,375,409,2,877,881,1,1,2452,,2016-11-18 14:03:30.160,2016-11-18 14:03:30.160,1
2454,1,"640c45fb-fe15-454d-93c1-d42959e38ccd",True,1,2,1,False,375,408,2,809,813,1,1,2455,,2016-11-18 14:03:30.160,2016-11-18 14:03:30.160,1
2457,1,"bd40abfa-09f9-4c9b-bca0-1fc966361efc",True,1,2,1,False,766,772,2,725,729,1,1,2458,,2016-11-18 14:03:30.160,2016-11-18 14:03:30.160,1
2460,1,"03a1ce45-40e7-4c5a-a588-cd2af4ccef73",True,1,2,1,False,877,883,2,766,770,1,1,2461,,2016-11-18 14:03:30.160,2016-11-18 14:03:30.160,1
2463,1,"ee668876-9dfc-428e-8fd7-d6bd6432acc5",True,1,2,1,False,877,884,2,956,960,1,1,2464,,2016-11-18 14:03:30.160,2016-11-18 14:03:30.160,1
