ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
181,1,"45eab080-e11b-42e8-83a1-414529e2f968",True,1,1,1,False,31,348,2,16,301,1,1,6758,,2018-10-30 16:52:57.713,2018-11-05 18:29:09.873,1
182,1,"d1b651bf-4ee8-448a-9c5b-cc446c6ea42b",True,1,1,1,False,22,335,2,16,301,1,1,6760,,2018-10-30 16:52:57.666,2018-11-05 18:29:07.190,1
183,1,"151b49b0-ac2f-413a-b486-68699db78a74",True,1,1,1,False,25,339,2,16,301,1,1,6762,,2018-10-30 16:52:57.710,2018-11-05 18:29:07.106,1
184,1,"50ba6a09-e287-4c2c-80e9-3a871e1c7dec",True,1,1,1,False,28,343,2,16,301,1,1,6764,,2018-10-30 16:52:57.713,2018-11-05 18:29:07.166,1
185,1,"e46cc92e-6b48-4083-9fc0-a1032f9d3ea1",True,1,1,1,False,31,352,2,10,285,1,1,6766,,2018-10-30 16:52:57.470,2018-11-05 18:29:09.873,1
186,1,"e8607ecb-9be2-4113-bb94-b1855f4c34a2",True,1,1,1,False,13,294,2,10,285,1,1,6768,,2018-10-30 16:52:57.510,2018-11-03 19:55:08.606,1
187,1,"fcf630b2-4bcc-47de-9574-dd2a82d36d90",True,1,1,1,False,13,295,2,16,301,1,1,6770,,2018-10-30 16:52:57.660,2018-11-05 18:29:07.200,1
188,1,"c48fc679-069a-4c75-a55e-42c593d1d553",True,1,1,1,False,16,312,2,19,326,1,1,6772,,2018-10-30 16:52:57.723,2018-11-05 18:29:07.246,1
189,1,"28700b4f-e488-497b-b85b-7aab9200521c",True,1,1,1,False,34,387,2,19,326,1,1,6774,,2018-10-30 16:52:57.646,2018-11-03 19:55:05.593,1
190,1,"1e29ee7f-9afd-46df-8153-cbdafa02adba",True,1,1,2,False,10,287,2,43,430,1,1,6776,,2018-10-30 16:52:58.206,2018-11-03 19:55:08.606,1
191,1,"263c4279-210f-44dc-8076-435eb8c9bf85",True,1,1,2,False,10,288,2,46,437,1,1,6778,,2018-10-30 16:52:58.100,2018-11-03 19:55:08.590,1
192,1,"f143a55b-55f7-4ce4-9cb4-5ff4074c64a4",True,1,1,2,False,10,289,2,49,444,1,1,6780,,2018-10-30 16:52:58.113,2018-11-03 19:55:08.573,1
193,1,"40595f24-983d-40bb-a6ba-de5c37c05995",True,1,1,2,False,13,299,2,52,451,1,1,6782,,2018-10-30 16:52:58.120,2018-11-03 19:55:05.746,1
194,1,"b3acac07-4d7c-44c1-bea7-82f982113010",True,1,1,2,False,16,308,2,55,458,1,1,6784,,2018-10-30 16:52:58.276,2018-11-05 18:29:07.290,1
195,1,"89a9cbd0-4e7c-4bf6-a218-e16bf56a7965",True,1,1,2,False,16,313,2,58,465,1,1,6786,,2018-10-30 16:52:58.273,2018-11-05 18:29:07.306,1
196,1,"673e56bb-24f6-4dbe-ac1b-fe40a5ab94a0",True,1,1,2,False,31,353,2,61,472,1,1,6788,,2018-10-30 16:52:58.076,2018-11-05 18:29:10.073,1
197,1,"813f4afe-fe43-45ef-9cce-b6ea2a240a56",True,1,1,2,False,31,356,2,64,479,1,1,6790,,2018-10-30 16:52:58.063,2018-11-05 18:29:10.063,1
198,1,"5f1a25ed-b4f7-4b84-850e-8603f633c303",True,1,1,2,False,31,357,2,67,486,1,1,6792,,2018-10-30 16:52:58.090,2018-11-05 18:29:10.083,1
