ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
10,1,"Sprints","","",False,4141,2022-07-22 12:58:21.836,2018-10-30 16:52:49.313,0,False,False,,0,,,False,"5ef3656f-fa67-4de8-9a59-76d28e0cd611",""
13,1,"StoryXSprint","","",False,4143,2022-07-22 12:58:21.836,2018-10-30 16:52:49.316,0,False,False,,0,,,False,"aa166298-85d3-415f-915c-bf7d751d46ec",""
16,1,"All Story Data","","This table contains the unique values for the stories. Certain queries (such as the number of sprints a story has been in) are calculated regardless of whether a story was in the current or past years.
The table All Story Data - Current Year would not allow the pull in of the daata because the key is not unique.",False,4145,2022-07-22 12:58:23.303,2018-10-30 16:52:49.316,0,False,False,,0,,,False,"b3f72ef8-9295-4eeb-919c-41b58d3e302a",""
19,1,"Epic_Xref","","",False,4147,2022-07-22 12:58:21.836,2018-10-30 16:52:49.316,0,False,False,,0,,,False,"dddb3d14-ac61-44bb-a972-57be966dce56",""
22,1,"StoryXSprint_Count","","",False,4149,2022-07-22 12:58:21.836,2018-10-30 16:52:49.316,0,False,False,,0,,,False,"8cba3d90-0e61-4887-b8ef-6c18e43b9ee3",""
25,1,"StoryXComponent","","",False,4151,2022-07-22 12:58:21.836,2018-10-30 16:52:49.316,0,False,False,,0,,,False,"bb11cb40-e271-4bf5-8982-c8b231c60404",""
28,1,"StoryXLabel","","",False,4153,2022-07-22 12:58:21.836,2018-10-30 16:52:49.316,0,False,False,,0,,,False,"66a13342-7c51-4e86-b59c-82e4e2b6eae5",""
31,1,"StoryXSprintData","","",False,4155,2022-07-22 12:58:21.836,2018-10-30 16:52:49.316,0,False,False,,0,,,False,"d0e175a6-884a-4177-8d60-abc452aa9944",""
34,1,"All Story Data - Current Year Marker","","",False,4157,2022-07-22 12:58:21.836,2018-10-30 16:52:49.316,0,False,False,,0,,,False,"aef5feae-4002-4974-8aed-c73d3b89a183",""
37,1,"Story_ChangeRecords_Limited","","",False,4159,2022-07-22 12:58:21.836,2018-10-30 16:52:49.316,0,False,False,,0,,,False,"5a383581-b491-427a-a4ea-1c748937e77b",""
40,1,"DateTableTemplate_f3af42a0-a4db-49d6-869a-49e6fa94bb8e","","",True,4161,2022-07-22 12:58:21.836,2018-10-30 16:52:49.316,2,False,True,,0,,,False,"50a94b44-2a01-4f3e-a911-b4d49b606bcc",""
43,1,"LocalDateTable_7c823083-7d57-4365-9396-cb49d63fa573","","",True,4163,2022-07-22 12:58:21.836,2018-10-30 16:52:49.316,2,True,False,,0,,,False,"79d44ccc-0183-4318-8417-0cb11a5fdb8b",""
46,1,"LocalDateTable_b2673a89-3302-4e26-a907-215dbef02628","","",True,4165,2022-07-22 12:58:21.836,2018-10-30 16:52:49.316,2,True,False,,0,,,False,"6c46bd78-e72b-4c03-9640-1fd23711e78a",""
49,1,"LocalDateTable_dd35ed52-807a-4e08-8a40-a36bc63afe2f","","",True,4167,2022-07-22 12:58:21.836,2018-10-30 16:52:49.316,2,True,False,,0,,,False,"6d46f54e-8cff-4a41-a13f-88982cd84304",""
