ID,TableID,ExplicitName,InferredName,ExplicitDataType,InferredDataType,DataCategory,Description,IsHidden,State,IsUnique,IsKey,IsNullable,Alignment,TableDetailPosition,IsDefaultLabel,IsDefaultImage,SummarizeBy,ColumnStorageID,Type,SourceColumn,ColumnOriginID,Expression,FormatString,IsAvailableInMDX,SortByColumnID,AttributeHierarchyID,ModifiedTime,StructureModifiedTime,RefreshedTime,SystemFlags,KeepUniqueRows,DisplayOrdinal,ErrorMessage,SourceProviderType,DisplayFolder,EncodingHint,RelatedColumnDetailsID,AlternateOfID,LineageTag,SourceLineageTag
16,15,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,71,3,"",,"","",True,,17,2019-04-26 23:45:26.383,2019-04-26 23:45:26.370,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"",""
19,15,"","Date",1,9,"PaddedDateTableDates","",True,1,False,False,True,1,-1,False,False,2,75,4,"[Date]",,"","",True,,50,2022-07-09 18:48:33.986,2019-04-26 23:45:26.373,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"80b23327-dd46-4eb8-9712-7493376379cd",""
20,15,"Year","",1,6,"Years","",True,1,False,False,True,1,-1,False,False,2,79,2,"",,"YEAR([Date])","",True,,51,2022-07-09 18:48:33.986,2019-04-26 23:45:26.373,2019-04-26 23:45:26.986,2,False,0,"","","",0,,,"a8452f4b-3b68-495a-afee-1505f5c3473c",""
21,15,"MonthNo","",1,6,"MonthOfYear","",True,1,False,False,True,1,-1,False,False,2,83,2,"",,"MONTH([Date])","",True,,52,2022-07-09 18:48:33.986,2019-04-26 23:45:26.373,2019-04-26 23:45:26.986,2,False,0,"","","",0,,,"a4bfe987-1869-4b59-aceb-324c051d1119",""
22,15,"Month","",1,2,"Months","",True,1,False,False,True,1,-1,False,False,2,87,2,"",,"FORMAT([Date], ""MMMM"")","",True,21,53,2022-07-09 18:48:33.986,2019-04-26 23:45:26.373,2019-04-26 23:45:26.990,2,False,0,"","","",0,,,"267f97fe-e046-4c23-88ed-3be340b963ba",""
23,15,"QuarterNo","",1,6,"QuarterOfYear","",True,1,False,False,True,1,-1,False,False,2,91,2,"",,"INT(([MonthNo] + 2) / 3)","",True,,54,2022-07-09 18:48:33.986,2019-04-26 23:45:26.373,2019-04-26 23:45:26.993,2,False,0,"","","",0,,,"fa6f53de-5d39-45fb-b521-3726e79721ef",""
24,15,"Quarter","",1,2,"Quarters","",True,1,False,False,True,1,-1,False,False,2,95,2,"",,"""Qtr "" & [QuarterNo]","",True,23,55,2022-07-09 18:48:33.986,2019-04-26 23:45:26.373,2019-04-26 23:45:26.996,2,False,0,"","","",0,,,"3f43edfb-4dc2-4944-98d9-3cac342dadda",""
25,15,"Day","",1,6,"DayOfMonth","",True,1,False,False,True,1,-1,False,False,2,99,2,"",,"DAY([Date])","",True,,56,2022-07-09 18:48:33.986,2019-04-26 23:45:26.373,2019-04-26 23:45:26.986,2,False,0,"","","",0,,,"3c2f52f3-24ec-48fd-b917-45ebb71b301a",""
3947,3946,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,4000,3,"",,"","",True,,3948,2019-05-08 06:42:23.776,2019-05-08 06:42:23.760,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
3950,3946,"Source.Name","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,4004,1,"Source.Name",,"","",True,,3984,2022-07-09 18:48:33.986,2019-05-08 06:42:23.770,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"6b3c6b02-4eca-4b0b-bdb6-bbc1207542f8",""
3952,3946,"sentence","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,4012,1,"sentence",,"","",True,,3986,2022-07-09 18:48:33.986,2019-05-08 06:42:23.770,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"9304ce4f-8947-49f6-a946-0d5ad4e02581",""
3953,3946,"speaker","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,4016,1,"speaker",,"","",True,,3987,2022-07-09 18:48:33.986,2019-05-08 06:42:23.770,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"3f4f1b02-4a7c-488d-a686-872e5d67337a",""
3954,3946,"text","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,4020,1,"text",,"","",True,,3988,2022-07-09 18:48:33.986,2019-05-08 06:42:23.770,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"cbda62d4-b4de-490d-b540-212c4d0b0d54",""
3955,3946,"time","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,4024,1,"time",,"","",True,,3989,2022-07-09 18:48:33.986,2019-05-08 06:42:23.770,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"11988e9d-b317-4785-9722-2d518aa7620a",""
3957,3946,"sentimentscore","",10,19,"","",False,1,False,False,True,1,-1,False,False,3,4032,1,"sentimentscore",,"","",True,,3991,2022-07-09 18:48:33.986,2019-05-08 06:42:23.770,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"10cd6454-656e-4607-9a80-cf3a7a3c2048",""
3958,3946,"keyphrases","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,4036,1,"keyphrases",,"","",True,,3992,2022-07-09 18:48:33.986,2019-05-08 06:42:23.770,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"44912fe0-13c7-48de-8b10-8ed6401b6677",""
3959,3946,"agentid","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,4040,1,"agentid",,"","",True,,3993,2022-07-09 18:48:33.986,2019-05-08 06:42:23.770,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"e7b4ca06-4834-4179-a723-5477fe02f4fd",""
3960,3946,"Length","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,4044,1,"Length",,"","",True,,3994,2022-07-09 18:48:33.986,2019-05-08 06:42:23.770,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"d4581347-3906-4ff7-b3d2-22f86e9744b3",""
5451,3946,"sentimenttext","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,5455,1,"sentimenttext",,"","",True,,5454,2022-07-09 18:48:33.986,2019-05-09 03:32:08.166,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"45ac2e85-d5f5-4974-964b-92584c61916d",""
4061,4060,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,4133,3,"",,"","",True,,4062,2019-05-08 06:42:23.966,2019-05-08 06:42:23.963,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
4069,4060,"Category","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,4157,1,"Category",,"","",True,6867,4126,2022-07-09 18:48:33.986,2019-05-08 06:42:23.963,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"a6581cd8-c721-4895-b95f-e1b38f152589",""
5464,4060,"Source.Name","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,5468,1,"Source.Name",,"","",True,,5467,2022-07-09 18:48:33.986,2019-05-09 03:32:08.216,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"b0026f8b-51f3-4f85-ac25-fd96e34f4fcc",""
6867,4060,"Category Sort Order","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,6871,1,"Category Sort Order",,"","",True,,6870,2022-07-09 18:48:33.986,2019-05-10 19:36:57.233,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"377b7c13-9bc6-4a72-93d0-2438a82709f2",""
8418,4060,"Initial SCORE","",8,19,"","",False,1,False,False,True,1,-1,False,False,2,8422,1,"Initial SCORE",,"","",True,,8421,2022-07-09 18:48:33.986,2019-05-14 21:10:33.350,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"0ec62086-0606-4820-8b21-7e1bf10462fa",""
8427,4060,"Final SCORE","",8,19,"","",False,1,False,False,True,1,-1,False,False,2,8433,1,"Final SCORE",,"","",True,,8432,2022-07-09 18:48:33.986,2019-05-14 21:10:33.413,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"692d8977-e607-4198-83ac-95d7d386686a",""
8438,4060,"Initial Sentiment","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,8444,1,"Initial Sentiment",,"","",True,,8443,2022-07-09 18:48:33.986,2019-05-14 21:10:33.436,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"ebc28ecf-4d91-4ea8-859c-c1ffbf66c98c",""
