ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
55,1,"9b517f83-0244-45e8-ba78-ee0690118702",True,1,1,2,False,16,99,2,19,102,1,1,1493,,2020-03-24 01:56:44.633,2020-03-26 17:17:40.020,1
56,1,"44c2a2df-b591-4ea9-973a-95f91a38c436",True,1,1,2,False,16,100,2,22,109,1,1,1495,,2020-03-24 01:56:44.610,2020-03-26 17:17:40.123,1
57,1,"d2903e8e-5d7a-40fa-8524-3f661f111f7a",True,1,2,1,False,16,97,2,10,77,1,1,1497,,2020-03-24 01:56:44.450,2020-03-26 17:22:25.896,1
58,1,"884221e6-a3cc-4f5b-89ac-0693cd61d070",True,1,2,1,False,25,116,1,10,77,1,1,1499,1501,2020-02-26 21:18:05.020,2020-03-26 17:22:25.783,1
59,1,"cac9bc72-37f5-4f4c-b214-3af3e83cba02",True,1,1,1,False,28,147,2,10,77,1,1,1503,,2020-02-26 21:18:05.020,2020-03-26 17:22:25.763,1
60,1,"385bb6d0-ee16-400b-a4e6-49684be2062b",True,1,1,2,False,31,152,2,34,153,1,1,1505,,2020-03-24 03:07:55.136,2020-03-26 17:17:35.930,1
61,1,"daf901a5-948b-4349-9e5c-1b6def632e06",False,1,1,1,False,10,88,2,31,151,1,1,1507,,2020-03-24 03:07:55.130,2020-03-26 17:22:25.913,1
62,1,"799ce528-4c62-488e-9a84-e186ac2e6258",False,1,1,1,False,10,86,2,31,151,1,1,1509,,2020-03-24 03:07:55.130,2020-03-26 17:22:25.893,1
63,1,"8f376887-7fab-4ea6-abe0-495ce1fc57c5",True,1,1,2,False,37,162,2,40,164,1,1,1511,,2020-03-24 02:11:24.076,2020-03-26 17:17:35.880,1
64,1,"e6bff37e-454a-4348-847d-b60d2acc76e6",True,1,1,2,False,37,163,2,43,171,1,1,1513,,2020-03-24 02:11:23.960,2020-03-26 17:17:35.870,1
65,1,"68f63487-ada6-488a-8711-af1843d36cf3",True,1,2,1,False,37,160,1,10,77,1,1,1515,1517,2020-03-24 02:11:23.876,2020-03-26 17:22:25.860,1
30642,1,"8135fafe-7399-4f6e-b22c-229d1f03ef71",True,1,1,1,False,37,29968,2,19108,19113,1,1,30643,,2020-03-24 02:11:23.876,2020-03-26 17:17:39.913,1
35083,1,"1cfd3637-0865-4e41-9234-62728947bef6",False,1,1,1,False,16,33939,2,19108,19113,1,1,35084,,2020-03-24 01:56:44.466,2020-03-26 17:17:39.946,1
38672,1,"72481ca7-65f2-47b0-9a48-a6fc94356442",True,1,2,1,False,38468,38472,1,10,77,1,1,38673,38675,2020-03-03 22:50:11.956,2020-03-26 17:22:25.896,1
42180,1,"dadeae9a-437e-42bd-abba-a3bfe4c69e60",True,1,1,2,False,42174,42184,2,42177,42185,1,1,42305,,2020-03-24 02:02:44.086,2020-03-26 17:17:36.940,1
42722,1,"fada0900-f375-45d8-847e-ecc2e390641f",True,1,1,1,False,42174,42182,2,10,77,1,1,42723,,2020-03-24 02:02:44.043,2020-03-26 17:22:25.866,1
56083,1,"179b4129-3221-4fc9-a3f3-6b9b7e17862e",True,1,1,2,False,56074,56087,2,56077,56088,1,1,56282,,2020-03-24 01:56:45.460,2020-03-26 17:17:35.980,1
56084,1,"6cab4ef3-ad7d-46e5-9736-6447bfe417cb",True,1,1,2,False,56074,56095,2,56080,56096,1,1,56284,,2020-03-24 01:56:45.456,2020-03-26 17:17:35.980,1
56908,1,"b98495e6-b3f9-4ea1-8cc7-71364891e392",True,1,2,1,False,56074,56086,1,10,77,1,1,56909,56911,2020-03-24 01:56:45.460,2020-03-26 17:22:25.890,1
71807,1,"18ca2e89-2f97-4591-a875-08806215a4dc",True,1,1,1,False,71558,71562,2,10,77,1,1,71808,,2020-03-12 18:56:49.123,2020-03-26 17:22:25.866,1
71920,1,"b2d11a92-23e6-45d4-b6ca-e0136f2bf67a",True,1,1,2,False,71558,71563,2,71917,71921,1,1,72008,,2020-03-12 18:56:52.536,2020-03-26 17:17:35.976,1
73522,1,"330a40c7-0e99-4af9-aab1-98057ad218d4",True,1,2,1,False,72993,72997,1,10,77,1,1,73523,73525,2020-03-13 20:39:37.390,2020-03-26 17:22:25.790,1
73527,1,"5c0ecf96-048f-4e4a-93d6-eb12a4b579df",True,1,2,1,False,73044,73048,1,10,77,1,1,73528,73530,2020-03-13 20:39:37.396,2020-03-26 17:22:25.830,1
73532,1,"8286df8b-7a10-46ca-b2fc-eb6dd972cdd8",True,1,2,1,False,73111,73115,1,10,77,1,1,73533,73535,2020-03-13 20:39:37.396,2020-03-26 17:22:25.836,1
77313,1,"90bbc8fe-3187-4c56-9580-e510a3c4d5c0",True,1,2,1,False,76949,76953,1,10,77,1,1,77314,77316,2020-03-18 22:33:23.906,2020-03-26 17:22:25.833,1
77318,1,"5088a93f-220e-443c-841a-5daa3fadd861",True,1,2,1,False,77000,77004,1,10,77,1,1,77319,77321,2020-03-18 22:33:23.906,2020-03-26 17:22:25.893,1
78253,1,"d9706f91-38e9-4821-bc0b-841d538ae0aa",True,1,2,1,False,77889,77893,1,10,77,1,1,78254,78256,2020-03-18 22:56:27.763,2020-03-26 17:22:25.896,1
78258,1,"24acc9b0-7bb4-4645-b186-2dd858c6f39e",True,1,2,1,False,77940,77944,1,10,77,1,1,78259,78261,2020-03-18 22:56:27.773,2020-03-26 17:22:25.836,1
79271,1,"c5a299bd-3448-47ac-aaab-34e161376a53",True,1,2,1,False,79065,79069,1,10,77,1,1,79272,79274,2020-03-18 23:13:06.506,2020-03-26 17:22:25.916,1
80359,1,"44741acb-6fbd-47e6-8e83-65e9bc450507",True,1,1,1,False,37,11892,2,79956,79960,1,1,80360,,2020-03-24 02:11:24.006,2022-08-16 23:21:08.633,1
95641,1,"f341e49d-bec0-42aa-be1b-9d7286059ecc",True,1,1,2,False,95632,95647,2,95635,95648,1,1,95884,,2020-03-25 17:08:06.736,2020-03-26 17:17:35.923,1
95642,1,"3cebfe87-18a3-4bec-bec5-d2ca9b4d3489",True,1,1,2,False,95632,95655,2,95638,95656,1,1,95886,,2020-03-25 17:08:06.730,2020-03-26 17:17:35.970,1
96652,1,"a6079c85-c7c8-425b-bfa4-c9ef555bd494",True,1,2,1,False,95632,95644,1,10,77,1,1,96653,96655,2020-03-25 17:08:07.656,2020-03-26 17:22:25.823,1
96657,1,"bdf454b1-cdce-4504-a644-47eb55349e63",False,1,1,1,False,95632,95663,2,19108,19113,1,1,96658,,2020-03-25 17:08:07.693,2020-03-26 17:17:39.926,1
97737,1,"bd85f6c0-ff62-4715-bcb5-4cf4238efd31",True,1,1,2,False,97719,97744,2,97722,97745,1,1,98236,,2020-03-26 00:32:12.856,2020-03-26 17:17:35.896,1
97738,1,"6fcefbed-e5bd-4db5-8eee-cd2b93d113f5",True,1,1,2,False,97719,97752,2,97725,97753,1,1,98238,,2020-03-26 00:32:12.810,2020-03-26 17:17:35.903,1
97739,1,"710e20cd-f34a-41a4-bb06-b4dbe7620a07",True,1,1,2,False,97719,97760,2,97728,97761,1,1,98240,,2020-03-26 00:32:12.786,2020-03-26 17:17:35.906,1
97740,1,"777aea0a-09a7-44b4-a7d3-2a6210419d52",True,1,1,2,False,97719,97768,2,97731,97769,1,1,98242,,2020-03-26 00:32:12.766,2020-03-26 17:17:35.916,1
97741,1,"4897a192-5d83-433d-a5c3-583af4e74752",True,1,1,2,False,97719,97776,2,97734,97777,1,1,98244,,2020-03-26 00:32:12.770,2020-03-26 17:17:35.913,1
98316,1,"14f61229-d1b5-484f-9069-9a63f1f3939f",True,1,1,2,False,98298,98323,2,98301,98324,1,1,98837,,2020-03-26 00:32:12.473,2020-03-26 17:17:35.876,1
98317,1,"a948c48c-b0cf-4759-a421-4231004178d0",True,1,1,2,False,98298,98331,2,98304,98332,1,1,98839,,2020-03-26 00:32:12.423,2020-03-26 17:17:35.893,1
98318,1,"9a2cf3a1-0392-4e4d-baee-b604b64171fe",True,1,1,2,False,98298,98339,2,98307,98340,1,1,98841,,2020-03-26 00:32:12.430,2020-03-26 17:17:35.883,1
98319,1,"acc23eb4-bc98-4dd5-8a43-1f01296c7467",True,1,1,2,False,98298,98347,2,98310,98348,1,1,98843,,2020-03-26 00:32:12.430,2020-03-26 17:17:35.886,1
98320,1,"a1d6688d-0c4c-4546-a940-115edf0c00e6",True,1,1,2,False,98298,98355,2,98313,98356,1,1,98845,,2020-03-26 00:32:12.790,2020-03-26 17:17:35.890,1
101521,1,"16d51186-1d07-497d-8109-53c6375be34f",True,1,2,1,False,97719,97743,1,10,77,1,1,101522,101524,2020-03-26 00:32:12.413,2020-03-26 17:22:25.816,1
101526,1,"a4c6a2dc-0e7e-490b-980a-32174ab5d6d7",True,1,2,1,False,98298,98322,1,10,77,1,1,101527,101529,2020-03-26 00:32:12.276,2020-03-26 17:22:25.836,1
