ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
15,1,"DateTableTemplate_1af0b0a3-b222-482f-ac32-5c6a8c7ceac5","","",True,59,2022-08-19 21:52:09.773,2020-11-04 09:12:27.426,2,False,True,,0,,,False,"c3444c62-b238-4570-84df-1a27cbf6ce47",""
3650,1,"METHOD","","",False,3663,2022-08-19 21:52:09.773,2020-11-04 09:22:19.900,0,False,False,,0,,,False,"21eead78-618a-4b88-994f-8a27156955d9",""
3683,1,"MEMBER","","",False,3717,2022-08-19 21:52:09.773,2020-11-04 09:22:55.846,0,False,False,,0,,,False,"23e89354-14ed-4a1b-9ad9-a320c0943ce1",""
3752,1,"PAYMENT","","",False,3897,2022-08-19 21:52:09.773,2020-11-04 09:22:20.080,0,False,False,,0,,,False,"03104b06-19bc-4531-bb68-78a48d2a5bad",""
3755,1,"LocalDateTable_6f5bfe0f-f3a3-4fce-89fd-9d5106cca690","","",True,3899,2022-08-19 21:52:09.773,2020-11-04 09:22:20.080,2,True,False,,0,,,False,"85762e30-d9cc-42dc-9499-31851c279d1c",""
3758,1,"LocalDateTable_58d58263-e4f3-4e3f-84cd-68ea99da4da3","","",True,3901,2022-08-19 21:52:09.773,2020-11-04 09:22:20.080,2,True,False,,0,,,False,"e041793e-7fec-43da-92d8-e8b36ef5dcb2",""
4038,1,"SCHEDULE","","",False,4177,2022-08-19 21:52:09.773,2020-11-04 09:22:20.280,0,False,False,,0,,,False,"5eed14e9-72fc-4893-956e-27b1373164ce",""
4041,1,"LocalDateTable_2a8526f3-d7ef-4bbe-b6d4-0cc863a0562e","","",True,4179,2022-08-19 21:52:09.773,2020-11-04 09:22:20.280,2,True,False,,0,,,False,"d9fb70c7-c4ee-4771-9169-14f460483d36",""
4044,1,"LocalDateTable_08a01d48-6184-41fb-bc72-16f27f708918","","",True,4181,2022-08-19 21:52:09.773,2020-11-04 09:22:20.280,2,True,False,,0,,,False,"24693d47-8e48-49c4-b12b-dace18dbc3df",""
4303,1,"SESSIONTYPE","","",False,4335,2022-08-19 21:52:09.773,2020-11-04 09:22:20.436,0,False,False,,0,,,False,"993649eb-dbea-4050-bc8c-4621a494cd3d",""
4360,1,"SESSION","","",False,4393,2022-08-19 21:52:09.773,2020-11-04 09:22:20.550,0,False,False,,0,,,False,"b74315a2-4ea2-43ba-9420-3cfa8aaac1bf",""
4423,1,"REGISTRATION","","",False,4557,2022-08-19 21:52:09.773,2020-11-04 10:28:48.063,0,False,False,,0,,,False,"2502ed56-0c57-4d21-81a8-ed031e099445",""
4429,1,"LocalDateTable_ea2542cf-794d-49a9-b70d-45e219f08eb1","","",True,4561,2022-08-19 21:52:09.773,2020-11-04 09:22:20.676,2,True,False,,0,,,False,"b33147aa-6bba-4e13-82a9-6c90228abca6",""
4688,1,"TRAINER","","",False,4727,2022-08-19 21:52:09.773,2020-11-04 09:22:20.830,0,False,False,,0,,,False,"9684cce9-ff95-4c5e-bc20-0acf2d04637a",""
