ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
11,1,"Students","","",False,56,2022-08-30 16:43:59.846,2018-01-08 13:54:29.590,0,False,False,,0,,,False,"2037db7c-e2f2-448f-abdf-1d0ede29635e",""
14,1,"DateTableTemplate_6b3ae967-3991-4f4c-9831-62963886d1aa","","",True,58,2022-08-30 16:43:59.846,2017-12-20 13:30:15.383,2,False,True,,0,,,False,"6b0701c0-9f86-4062-abbe-062c5ea987f0",""
182,1,"Schools","","",False,218,2022-08-30 16:43:59.846,2018-01-16 20:46:09.463,0,False,False,,0,,,False,"b4060240-a086-42a0-ad1e-35757fe429ac",""
238,1,"Involvements","","",False,259,2022-08-30 16:43:59.846,2017-12-20 13:30:15.610,0,False,False,,0,,,False,"190d9f8e-043d-42c2-a471-9becfd38d233",""
279,1,"Incidents","","",False,300,2022-08-30 16:43:59.846,2017-12-20 13:30:15.633,0,False,False,,0,,,False,"9bf4aaa9-95d3-447b-8759-e7ed1cfd8239",""
320,1,"Attendance","","",False,361,2022-08-30 16:43:59.846,2018-01-08 18:41:29.696,0,False,False,,0,,,False,"10f6f437-1066-40ea-b170-42127ed6e107",""
406,1,"Courses","","",False,446,2022-08-30 16:43:59.846,2017-12-20 13:30:15.690,0,False,False,,0,,,False,"ec1e8a9c-ecc9-4f78-a13d-fc907e6e72e1",""
471,1,"Attendance Types","","",False,495,2022-08-30 16:43:59.846,2017-12-20 13:30:15.720,0,False,False,,0,,,False,"a1445811-7dcd-4d11-ac6b-3b6d6994effe",""
515,1,"Actions","","",False,536,2022-08-30 16:43:59.846,2018-01-08 18:22:20.310,0,False,False,,0,,,False,"6733e517-ee76-4b5b-8152-a944845f8465",""
1883,1,"Date","","",False,1889,2022-08-30 16:43:59.846,2017-12-20 17:13:33.286,2,False,False,,0,,,False,"b1761f9e-e8d1-40d7-8b10-92d5115e165d",""
2789,1,"LocalDateTable_638ae782-1a67-4b2b-930b-1ec03cc78eb2","","",True,2841,2022-08-30 16:43:59.846,2017-12-20 14:13:02.096,2,True,False,,0,,,False,"b57ab6aa-8036-43e2-ab3e-bf2f22c90661",""
4867,1,"MetricSlicer","","",False,4873,2022-08-30 16:43:59.846,2018-01-08 14:04:19.643,2,False,False,,0,,,False,"6bfdc080-f1ee-4802-b80a-9681537c5adc",""
5176,1,"Daily Incident","","",False,5253,2022-08-30 16:43:59.846,2017-12-20 23:34:20.273,0,False,False,,0,,,False,"c1ce5512-79d2-47d7-8cb5-a449d893a8df",""
8276,1,"Class Attendance","","",False,8360,2022-08-30 16:43:59.846,2018-01-08 13:53:20.426,0,False,False,,0,,,False,"856cde42-1ad8-44d1-b838-c26fe7f76924",""
