ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
1554,1,"d432eb7a-688b-496b-9ce6-40a352361ea4",True,1,1,1,False,320,324,2,182,186,1,1,1555,,2017-12-20 13:53:38.373,2018-01-08 18:56:10.430,1
1571,1,"bf016b10-8324-49d1-aac8-259a35380e2d",True,1,1,1,False,320,326,2,11,112,1,1,1572,,2018-01-04 00:02:19.526,2018-01-08 18:56:10.433,1
2764,1,"87aad598-a3b9-4817-a4b5-6d8e8ccd2edf",True,1,1,1,False,320,325,2,1883,1936,1,1,2765,,2018-01-08 13:53:32.010,2018-01-16 19:25:30.253,1
2792,1,"ddc7ea80-b218-45d1-bd6f-e9bd19978087",True,1,1,2,False,1883,1936,2,2789,2793,1,1,2889,,2018-01-08 13:53:32.243,2018-01-16 19:25:30.453,1
6021,1,"67f06217-73c5-4417-a1c9-e6b93838857b",True,1,1,1,False,5176,5196,2,515,519,1,1,6022,,2017-12-20 19:00:19.390,2018-01-08 18:55:54.766,1
6024,1,"31c1b822-1ca7-4bcf-8ce2-9d8e5ed12448",True,1,1,1,False,5176,5187,2,238,242,1,1,6025,,2017-12-20 19:00:19.373,2018-01-16 19:28:46.810,1
6027,1,"ebbb88aa-e4ef-499b-b46d-553b4eb41fab",True,1,1,1,False,5176,5186,2,279,283,1,1,6028,,2017-12-20 19:00:19.390,2018-01-08 18:55:55.950,1
6120,1,"9b952f9a-ee03-4f54-b774-55c1092143de",True,1,1,1,False,5176,5188,2,1883,1936,1,1,6121,,2018-01-08 13:53:32.006,2018-01-16 19:25:30.256,1
6140,1,"31cad320-1468-4d43-aa60-802596b4b74f",True,1,1,1,False,5176,5185,2,182,186,1,1,6141,,2017-12-20 23:39:01.733,2018-01-08 18:55:54.766,1
6160,1,"d80324f8-2c66-4c4b-b8f9-b5f28f44879f",True,1,1,1,False,5176,5184,2,11,112,1,1,6161,,2018-01-04 00:02:19.526,2018-01-08 18:55:57.766,1
9239,1,"2fdf0031-7951-47c8-acd2-e13bc1dd4a21",True,1,1,1,False,8276,8293,2,11,112,1,1,9240,,2018-01-08 13:53:33.936,2018-01-16 19:25:30.240,1
9242,1,"3fe32513-6ddb-4235-829a-a8c1d0368d75",True,1,1,1,False,8276,8294,2,182,186,1,1,9243,,2018-01-08 13:53:33.940,2018-01-16 19:25:30.246,1
9366,1,"091764a6-9129-4054-a07b-8dc694e5b079",True,1,1,1,False,8276,8295,2,406,410,1,1,9367,,2018-01-08 14:00:54.130,2018-01-16 19:25:30.236,1
9383,1,"6eacaadb-319e-4458-a4c0-4c29c6c9965d",True,1,1,1,False,8276,8296,2,471,475,1,1,9384,,2018-01-08 14:01:02.856,2018-01-16 19:25:30.243,1
9400,1,"5952ddeb-720c-4742-8cb1-4c0deb4db3e6",True,1,1,1,False,8276,8285,2,1883,1936,1,1,9401,,2018-01-08 14:01:22.853,2018-01-16 19:25:30.250,1
11096,1,"acbe0a6e-9b23-4d2b-b1e8-ca3e726aa9fa",True,1,2,1,False,11,112,1,4867,9431,1,1,11097,11099,2018-01-12 15:14:09.736,2018-01-16 19:25:31.150,1
