PlayerID,PlayerID_FIFA,Player,Position,Age,Team,TransferFee,MatchedPlayerID_FIFA,Distance,PlayerImageURL,MatchedPlayerImageURL,MatchedPlayerName,MatchedPlayerAge,MatchedPlayerNationality,MatchedPlayerTeam
462250,242444,"João Félix","Second Striker",19,"Atlético Madrid",126000000,176600,6.6332495807108,"https://cdn.sofifa.org/players/10/20/242444.png","https://cdn.sofifa.org/players/10/20/176600.png","K. Gameiro",32,"France","Valencia CF"
462250,242444,"João Félix","Second Striker",19,"Atlético Madrid",126000000,153177,8.06225774829855,"https://cdn.sofifa.org/players/10/20/242444.png","https://cdn.sofifa.org/players/10/20/153177.png","M. Zárate",32,"Argentina","Boca Juniors"
462250,242444,"João Félix","Second Striker",19,"Atlético Madrid",126000000,200318,9,"https://cdn.sofifa.org/players/10/20/242444.png","https://cdn.sofifa.org/players/10/20/200318.png","M. Uth",27,"Germany","FC Schalke 04"
462250,242444,"João Félix","Second Striker",19,"Atlético Madrid",126000000,194845,7.8740078740118111,"https://cdn.sofifa.org/players/10/20/242444.png","https://cdn.sofifa.org/players/10/20/194845.png","W. Khazri",28,"Tunisia","AS Saint-Étienne"
462250,242444,"João Félix","Second Striker",19,"Atlético Madrid",126000000,159065,5.0990195135927845,"https://cdn.sofifa.org/players/10/20/242444.png","https://cdn.sofifa.org/players/10/20/159065.png","E. Lavezzi",34,"Argentina","Hebei China Fortune FC"
462250,242444,"João Félix","Second Striker",19,"Atlético Madrid",126000000,198329,9,"https://cdn.sofifa.org/players/10/20/242444.png","https://cdn.sofifa.org/players/10/20/198329.png","Rodrigo",28,"Spain","Valencia CF"
462250,242444,"João Félix","Second Striker",19,"Atlético Madrid",126000000,230666,6.324555320336759,"https://cdn.sofifa.org/players/10/20/242444.png","https://cdn.sofifa.org/players/10/20/230666.png","Gabriel Jesus",22,"Brazil","Manchester City"
462250,242444,"João Félix","Second Striker",19,"Atlético Madrid",126000000,220253,7.416198487095663,"https://cdn.sofifa.org/players/10/20/242444.png","https://cdn.sofifa.org/players/10/20/220253.png","Munir",23,"Spain","Sevilla FC"
462250,242444,"João Félix","Second Striker",19,"Atlético Madrid",126000000,206467,8.18535277187245,"https://cdn.sofifa.org/players/10/20/242444.png","https://cdn.sofifa.org/players/10/20/206467.png","A. Plea",26,"France","Borussia Mönchengladbach"
462250,242444,"João Félix","Second Striker",19,"Atlético Madrid",126000000,193301,8.18535277187245,"https://cdn.sofifa.org/players/10/20/242444.png","https://cdn.sofifa.org/players/10/20/193301.png","A. Lacazette",28,"France","Arsenal"
125781,194765,"Antoine Griezmann","Centre-Forward",28,"FC Barcelona",120000000,183574,20.46948949045872,"https://cdn.sofifa.org/players/10/20/194765.png","https://cdn.sofifa.org/players/10/20/183574.png","M. Kruse",31,"Germany","Fenerbahçe SK"
