order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,categoria,Valor total
"00c8be06a8029e300dabd52c7d4c6ad2",1,"5d66715cc928aadd0074f61332698593","128639473a139ac0f3e5f5ade55873a5",2018-02-15 01:48:42.000,1990,1510,"eletronicos",19.9
"026054570865201773b27b2748af1217",1,"fed5c40c27e1c88560a9e92d82ee0825","128639473a139ac0f3e5f5ade55873a5",2017-12-14 14:49:20.000,1990,1510,"eletronicos",19.9
"044cd7ffb6a41e6e5513c6595a2893ca",1,"62c2b9bd44500d0305b1e50e2c9bd34d","002100f778ceb8431b7a1020ff7ab48f",2017-11-07 04:10:20.000,1990,1510,"moveis_decoracao",19.9
"057e837e50171189a915cb17d4621e9f",1,"6c3effec7c8ddba466d4f03f982c7aa3","37515688008a7a40ac93e3b2e4ab203f",2017-08-31 03:05:52.000,1990,1510,"consoles_games",19.9
"05ea910f7ffffe471fab783ea0d8e424",1,"eb2ef5be3d5deff674149b9465d44738","9646c3513289980f17226a2fc4720dbd",2017-06-27 08:30:29.000,1990,1510,"informatica_acessorios",19.9
"0683849d0c0146afc4977ada6e86bc88",1,"cb606ee58d4f11da0e4b813f87f6fd46","6a8b085f816a1f75f92dbac6eb545f8f",2018-02-28 02:08:47.000,1990,1510,"automotivo",19.9
"06de165212eea16e848d38f4392d5c11",1,"eb2ef5be3d5deff674149b9465d44738","9646c3513289980f17226a2fc4720dbd",2017-06-26 16:25:14.000,1990,1510,"informatica_acessorios",19.9
"08090fccbb124a320054723db6201076",1,"6fd226a10216de446ea64b67ebc6d8cc","9646c3513289980f17226a2fc4720dbd",2017-12-01 19:31:47.000,1990,1510,"informatica_acessorios",19.9
"09356cee7d8fee33dcb3ee80c1ccb14f",1,"0aabfb375647d9738ad0f7b4ea3653b1","37515688008a7a40ac93e3b2e4ab203f",2017-10-18 17:35:44.000,1990,1510,"consoles_games",19.9
"099c1abf14984c667bf8026fc23fb0ba",1,"568b50dd27d5d76c97dc2f871cb93e9a","1900267e848ceeba8fa32d80c1a5f5a8",2017-05-25 18:15:28.000,1990,1510,"cama_mesa_banho",19.9
