id,symbol,totalAmount,allTimeHighWorth,buyPrice,buyDate,buyAmount,coinWorthNow,currentWorth,totalInvested,coinCount,totalWorth,numberOfCoinsThatWentToZero,coinsThatWentToZero
"2","LTC","574.4508461","162834.9209","2.69904542","1.1.2015","5.292876578","5.292876578","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","2.008074045","8.1.2015","7.11413721","7.11413721","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.282773852","15.1.2015","11.13658051","11.13658051","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.418751955","22.1.2015","10.06921205","10.06921205","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.803519607","1.2.2015","7.921019674","7.921019674","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.783587337","8.2.2015","8.009540095","8.009540095","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.84199512","15.2.2015","7.755565761","7.755565761","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.796204686","22.2.2015","7.953277483","7.953277483","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.89157176","1.3.2015","7.552298351","7.552298351","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.891858578","8.3.2015","7.551153376","7.551153376","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","2.018830776","15.3.2015","7.076231675","7.076231675","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.797715187","22.3.2015","7.946594871","7.946594871","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.664629936","1.4.2015","8.581916001","8.581916001","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.627504706","8.4.2015","8.777679247","8.777679247","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.382995009","15.4.2015","10.32954869","10.32954869","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.454191923","22.4.2015","9.82381628","9.82381628","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.406594276","1.5.2015","10.15624372","10.15624372","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.481081486","8.5.2015","9.64546139","9.64546139","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.454293132","15.5.2015","9.82313261","9.82313261","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.832296133","22.5.2015","7.796618695","7.796618695","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.616008639","1.6.2015","8.840122471","8.840122471","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","1.786462784","8.6.2015","7.996648133","7.996648133","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","2.018251419","15.6.2015","7.078262971","7.078262971","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.028461218","22.6.2015","4.717152791","4.717152791","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.924274683","1.7.2015","3.640345144","3.640345144","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","6.361123562","8.7.2015","2.24578475","2.24578475","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","4.214093685","15.7.2015","3.389984977","3.389984977","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.823664188","22.7.2015","3.73613204","3.73613204","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","4.153203964","1.8.2015","3.439685219","3.439685219","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.854753017","8.8.2015","3.705999897","3.705999897","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.9254632","15.8.2015","3.639242953","3.639242953","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.51123333","22.8.2015","4.068574471","4.068574471","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","2.820014477","1.9.2015","5.065830124","5.065830124","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.047375679","8.9.2015","4.687874352","4.687874352","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","2.823188066","15.9.2015","5.060135545","5.060135545","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","2.844647408","22.9.2015","5.02196309","5.02196309","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.001915455","1.10.2015","4.758866297","4.758866297","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.064031839","8.10.2015","4.662390939","4.662390939","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.104892731","15.10.2015","4.601033119","4.601033119","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.114645958","22.10.2015","4.586625407","4.586625407","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.959301472","1.11.2015","3.608140069","3.608140069","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.419066429","8.11.2015","4.178249994","4.178249994","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.065799713","15.11.2015","4.659702401","4.659702401","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.136830568","22.11.2015","4.554187411","4.554187411","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.434895992","1.12.2015","4.158994717","4.158994717","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.686922073","8.12.2015","3.874699275","3.874699275","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.833769798","15.12.2015","3.726283798","3.726283798","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.419529438","22.12.2015","4.177684253","4.177684253","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.508984089","1.1.2016","4.071182406","4.071182406","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.568877459","8.1.2016","4.002859289","4.002859289","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","2.996779442","15.1.2016","4.767022253","4.767022253","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.076568604","22.1.2016","4.64339208","4.64339208","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.077242613","1.2.2016","4.642375036","4.642375036","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.0621593","8.2.2016","4.665242036","4.665242036","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.182506561","15.2.2016","4.488824771","4.488824771","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.483631611","22.2.2016","4.100810844","4.100810844","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.432973862","1.3.2016","4.161323349","4.161323349","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.254217863","8.3.2016","4.389907156","4.389907156","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.30577755","15.3.2016","4.321438473","4.321438473","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.234723091","22.3.2016","4.4163639","4.4163639","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.239946842","1.4.2016","4.409243417","4.409243417","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.220268726","8.4.2016","4.436187008","4.436187008","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.278825521","15.4.2016","4.356960806","4.356960806","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.31927228","22.4.2016","4.303869367","4.303869367","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.705200911","1.5.2016","3.855584253","3.855584253","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.938139677","8.5.2016","3.627528594","3.627528594","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","4.063119411","15.5.2016","3.515947438","3.515947438","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.929695368","22.5.2016","3.635323593","3.635323593","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","4.740988731","1.6.2016","3.013235233","3.013235233","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","4.748165607","8.6.2016","3.008680713","3.008680713","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","5.239784718","15.6.2016","2.726393365","2.726393365","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.910699129","22.6.2016","3.652982194","3.652982194","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","4.255969524","1.7.2016","3.356629836","3.356629836","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","4.219906807","8.7.2016","3.385315112","3.385315112","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","4.159766674","15.7.2016","3.434258555","3.434258555","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","4.038288116","22.7.2016","3.537566878","3.537566878","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.86342001","1.8.2016","3.697686053","3.697686053","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.785511732","8.8.2016","3.773786821","3.773786821","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.577080965","15.8.2016","3.993679323","3.993679323","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.657255411","22.8.2016","3.906129783","3.906129783","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.832012177","1.9.2016","3.727992926","3.727992926","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.988338232","8.9.2016","3.581871309","3.581871309","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.811924934","15.9.2016","3.747637882","3.747637882","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.767569065","22.9.2016","3.7917591","3.7917591","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.849217892","1.10.2016","3.711329077","3.711329077","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.838047028","8.10.2016","3.722131121","3.722131121","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.872429609","15.10.2016","3.689083012","3.689083012","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.885458708","22.10.2016","3.676712419","3.676712419","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","4.088331699","1.11.2016","3.49426498","3.49426498","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.84275651","8.11.2016","3.717569471","3.717569471","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.893593073","15.11.2016","3.669031154","3.669031154","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.94731164","22.11.2016","3.619099678","3.619099678","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.909081936","1.12.2016","3.654493439","3.654493439","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.691102982","8.12.2016","3.870310408","3.870310408","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.62447238","15.12.2016","3.941460381","3.941460381","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.711680651","22.12.2016","3.84885329","3.84885329","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","4.511594296","1.1.2017","3.166444798","3.166444798","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.994576693","8.1.2017","3.576277384","3.576277384","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.925837994","15.1.2017","3.63889552","3.63889552","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.842938662","22.1.2017","3.717393262","3.717393262","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","4.075325966","1.2.2017","3.505416353","3.505416353","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","4.023171902","8.2.2017","3.550858535","3.550858535","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.809277773","15.2.2017","3.750242208","3.750242208","80434.50465","31300","37","2923849.056","0","[List]"
"2","LTC","574.4508461","162834.9209","3.805222511","22.2.2017","3.754238877","3.754238877","80434.50465","31300","37","2923849.056","0","[List]"
