id,symbol,totalAmount,allTimeHighWorth,buyPrice,buyDate,buyAmount,coinWorthNow,currentWorth,totalInvested,coinCount,totalWorth,numberOfCoinsThatWentToZero,coinsThatWentToZero
"512","XLM","122482.5038","54613.71149","0.005493449","1.1.2015","2600.500227","2600.500227","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.005566593","8.1.2015","2566.330036","2566.330036","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.005012636","15.1.2015","2849.940446","2849.940446","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.004914107","22.1.2015","2907.082306","2907.082306","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.004142163","1.2.2015","3448.853844","3448.853844","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.003732613","8.2.2015","3827.269252","3827.269252","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.00319322","22.3.2015","4473.764982","4473.764982","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.002803274","1.4.2015","5096.081681","5096.081681","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.002708826","8.4.2015","5273.765973","5273.765973","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.002655222","15.4.2015","5380.234254","5380.234254","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.002698226","22.4.2015","5294.484158","5294.484158","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.00264657","1.5.2015","5397.822478","5397.822478","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.002926433","8.5.2015","4881.612545","4881.612545","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.002877658","15.5.2015","4964.355249","4964.355249","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.003045545","22.5.2015","4690.69194","4690.69194","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.003073292","1.6.2015","4648.34217","4648.34217","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.003125814","8.6.2015","4570.238083","4570.238083","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.003464608","15.6.2015","4123.327204","4123.327204","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.003682444","22.6.2015","3879.411523","3879.411523","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.003458182","1.7.2015","4130.990161","4130.990161","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.003214404","8.7.2015","4444.281235","4444.281235","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.003003471","15.7.2015","4756.401871","4756.401871","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.003118247","22.7.2015","4581.3286","4581.3286","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.001943011","8.11.2015","7352.35779","7352.35779","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.001972214","22.11.2015","7243.490647","7243.490647","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.00229188","8.12.2015","6233.18639","6233.18639","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.45645532","1.2.2018","31.29707039","31.29707039","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.453556478","15.2.2018","31.49710119","31.49710119","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.311937571","8.3.2018","45.79670945","45.79670945","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.287963122","8.6.2018","49.60952701","49.60952701","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.234241918","15.6.2018","60.98701046","60.98701046","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.203407481","22.6.2018","70.23200029","70.23200029","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.198572993","1.7.2018","71.94187915","71.94187915","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.209783003","8.7.2018","68.09757749","68.09757749","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.219870999","15.7.2018","64.973163","64.973163","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.28353399","22.7.2018","50.38448571","50.38448571","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.276267797","1.8.2018","51.70966162","51.70966162","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.201351345","8.8.2018","70.94918743","70.94918743","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.216954008","15.8.2018","65.84674067","65.84674067","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.206895664","22.8.2018","69.0479152","69.0479152","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.229722112","1.9.2018","62.18693593","62.18693593","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.194437131","8.9.2018","73.47215108","73.47215108","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.203201771","15.9.2018","70.30309938","70.30309938","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.239225104","22.9.2018","59.71661845","59.71661845","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.258404195","1.10.2018","55.28437442","55.28437442","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.249009281","8.10.2018","57.37020807","57.37020807","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.223000944","15.10.2018","64.06122795","64.06122795","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.242360845","22.10.2018","58.94398608","58.94398608","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.222944843","1.11.2018","64.07734807","64.07734807","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.256042678","8.11.2018","55.79426983","55.79426983","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.241943555","15.11.2018","59.0456492","59.0456492","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.187797185","22.11.2018","76.06990646","76.06990646","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.166331588","1.12.2018","85.8869589","85.8869589","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.118992563","8.12.2018","120.0555223","120.0555223","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.095439247","15.12.2018","149.6838542","149.6838542","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.122749839","22.12.2018","116.3807175","116.3807175","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.11593004","1.1.2019","123.2270284","123.2270284","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.123118781","8.1.2019","116.031967","116.031967","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.105685088","15.1.2019","135.1724688","135.1724688","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.104102613","22.1.2019","137.2272407","137.2272407","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.090667704","22.2.2019","157.5612223","157.5612223","32059.19463","31300","37","2923849.056","0","[List]"
"512","XLM","122482.5038","54613.71149","0.085833104","1.3.2019","166.4359513","166.4359513","32059.19463","31300","37","2923849.056","0","[List]"
