id,symbol,totalAmount,allTimeHighWorth,buyPrice,buyDate,buyAmount,coinWorthNow,currentWorth,totalInvested,coinCount,totalWorth,numberOfCoinsThatWentToZero,coinsThatWentToZero
"873","XEM","10347.21553","17068.12364","0.004087952","22.6.2016","3494.589566","3494.589566","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.010476823","1.7.2016","1363.554041","1363.554041","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.008165544","8.7.2016","1749.511663","1749.511663","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.008157767","15.7.2016","1751.179418","1751.179418","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.052053362","1.5.2017","274.4436421","274.4436421","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.11887493","8.5.2017","120.1743236","120.1743236","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.117824949","15.5.2017","121.2452402","121.2452402","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.25939855","22.5.2017","55.0724524","55.0724524","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.230595276","1.6.2017","61.95146123","61.95146123","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.219574764","8.6.2017","65.06082029","65.06082029","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.194842651","15.6.2017","73.31923568","73.31923568","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.182818949","22.6.2017","78.14132149","78.14132149","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.1457223","1.7.2017","98.03382395","98.03382395","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.158505365","8.7.2017","90.12763866","90.12763866","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.111478008","15.7.2017","128.1482734","128.1482734","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.176768363","22.7.2017","80.81601301","80.81601301","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.181053787","1.8.2017","78.90315075","78.90315075","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.275142938","8.8.2017","51.92106472","51.92106472","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.254089147","22.8.2017","56.22323685","56.22323685","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.332309991","1.9.2017","42.9891206","42.9891206","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.268641204","8.9.2017","53.17767376","53.17767376","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.211751699","15.9.2017","67.46446108","67.46446108","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.210634679","22.9.2017","67.82223317","67.82223317","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.246180177","1.10.2017","58.02950699","58.02950699","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.194807366","8.10.2017","73.33251618","73.33251618","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.207299709","15.10.2017","68.91333486","68.91333486","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.211949274","22.10.2017","67.40157218","67.40157218","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.639449179","8.12.2017","22.34065623","22.34065623","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","1.653483033","8.1.2018","8.639770714","8.639770714","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","1.389714479","15.1.2018","10.27960383","10.27960383","1397.474756","31300","37","2923849.056","0","[List]"
"873","XEM","10347.21553","17068.12364","0.991465151","22.1.2018","14.40869028","14.40869028","1397.474756","31300","37","2923849.056","0","[List]"
