id,symbol,totalAmount,allTimeHighWorth,buyPrice,buyDate,buyAmount,coinWorthNow,currentWorth,totalInvested,coinCount,totalWorth,numberOfCoinsThatWentToZero,coinsThatWentToZero
"1","BTC","4.55328297","288065.703","314.2489624","1.1.2015","0.045459861","0.045459861","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","283.3486633","8.1.2015","0.05041744","0.05041744","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","209.8435822","15.1.2015","0.068077919","0.068077919","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","233.405777","22.1.2015","0.061205487","0.061205487","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","226.9716187","1.2.2015","0.062940531","0.062940531","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","223.412262","8.2.2015","0.063943287","0.063943287","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","234.8253632","15.2.2015","0.060835483","0.060835483","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","235.9772491","22.2.2015","0.060538524","0.060538524","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","260.20224","1.3.2015","0.054902349","0.054902349","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","274.3540344","8.3.2015","0.052070363","0.052070363","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","286.3934631","15.3.2015","0.049881426","0.049881426","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","267.9602661","22.3.2015","0.053312808","0.053312808","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","247.2721405","1.4.2015","0.057773246","0.057773246","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","245.0218506","8.4.2015","0.058303838","0.058303838","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","223.8327026","15.4.2015","0.063823177","0.063823177","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","234.1760406","22.4.2015","0.061004167","0.061004167","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","232.079483","1.5.2015","0.061555266","0.061555266","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","243.8633728","8.5.2015","0.058580812","0.058580812","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","237.6050568","15.5.2015","0.060123781","0.060123781","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","240.3483429","22.5.2015","0.05943754","0.05943754","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","222.9257965","1.6.2015","0.064082823","0.064082823","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","228.4894104","8.6.2015","0.062522435","0.062522435","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","236.8230133","15.6.2015","0.060322323","0.060322323","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","246.9902344","22.6.2015","0.057839187","0.057839187","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","258.6210022","1.7.2015","0.055238028","0.055238028","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","270.784668","8.7.2015","0.052756732","0.052756732","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","285.8287659","15.7.2015","0.049979974","0.049979974","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","277.2215881","22.7.2015","0.051531753","0.051531753","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","281.6012573","1.8.2015","0.050730293","0.050730293","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","260.9974365","8.8.2015","0.054735075","0.054735075","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","261.5509949","15.8.2015","0.054619231","0.054619231","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","230.3895721","22.8.2015","0.062006775","0.062006775","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","228.1214294","1.9.2015","0.062623289","0.062623289","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","243.6071014","8.9.2015","0.058642438","0.058642438","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","230.3042145","15.9.2015","0.062029756","0.062029756","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","230.6179962","22.9.2015","0.061945358","0.061945358","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","237.549057","1.10.2015","0.060137954","0.060137954","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","242.3036346","8.10.2015","0.058957903","0.058957903","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","254.3202362","15.10.2015","0.056172149","0.056172149","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","274.0227051","22.10.2015","0.052133323","0.052133323","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","325.4308167","1.11.2015","0.043897853","0.043897853","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","373.3682861","8.11.2015","0.038261724","0.038261724","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","320.1657104","15.11.2015","0.044619751","0.044619751","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","324.5358276","22.11.2015","0.044018913","0.044018913","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","362.4883728","1.12.2015","0.039410131","0.039410131","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","415.5628662","8.12.2015","0.034376783","0.034376783","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","465.3206787","15.12.2015","0.030700794","0.030700794","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","436.5722046","22.12.2015","0.032722455","0.032722455","157513.2585","31300","37","2923849.056","0",""
"1","BTC","4.55328297","288065.703","434.3337402","1.1.2016","0.0328911","0.0328911","157513.2585","31300","37","2923849.056","0",""
