id,symbol,totalAmount,allTimeHighWorth,buyPrice,buyDate,buyAmount,coinWorthNow,currentWorth,totalInvested,coinCount,totalWorth,numberOfCoinsThatWentToZero,coinsThatWentToZero
"1321","ETC","405.1930037","8352.287658","2.341135979","1.8.2016","6.102043801","6.102043801","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","2.185162067","8.8.2016","6.53759943","6.53759943","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.860230684","15.8.2016","7.679539106","7.679539106","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.668404102","22.8.2016","8.562502493","8.562502493","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.443425179","1.9.2016","9.89709373","9.89709373","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.43889153","8.9.2016","9.92827742","9.92827742","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.278832793","15.9.2016","11.17090081","11.17090081","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.254869103","22.9.2016","11.38422665","11.38422665","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.192956924","1.10.2016","11.9750462","11.9750462","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.183471322","8.10.2016","12.071027","12.071027","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","0.992573023","15.10.2016","14.39260786","14.39260786","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.045903683","22.10.2016","13.65872835","13.65872835","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","0.884664237","1.11.2016","16.14817654","16.14817654","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","0.943783998","8.11.2016","15.1366354","15.1366354","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","0.922699332","15.11.2016","15.48252371","15.48252371","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","0.84036696","22.11.2016","16.99937643","16.99937643","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","0.766634941","1.12.2016","18.63431148","18.63431148","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","0.817662179","8.12.2016","17.4714138","17.4714138","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.083148122","15.12.2016","13.18906805","13.18906805","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.10094285","22.12.2016","12.97589088","12.97589088","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.397495985","1.1.2017","10.22236517","10.22236517","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.447701931","8.1.2017","9.86785607","9.86785607","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.187391758","15.1.2017","12.03117184","12.03117184","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.38271904","22.1.2017","10.33161031","10.33161031","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.356269836","1.2.2017","10.5330915","10.5330915","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.454738736","8.2.2017","9.82012366","9.82012366","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.261769414","15.2.2017","11.32196908","11.32196908","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.21242702","22.2.2017","11.7827416","11.7827416","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.399944425","1.3.2017","10.20448672","10.20448672","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.286389589","8.3.2017","11.10527822","11.10527822","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","1.801279068","15.3.2017","7.930872312","7.930872312","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","2.40073061","22.3.2017","5.950569475","5.950569475","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","2.755696297","1.4.2017","5.184067019","5.184067019","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","2.715523005","8.4.2017","5.26075981","5.26075981","21912.89345","31300","37","2923849.056","0","[List]"
"1321","ETC","405.1930037","8352.287658","2.679019451","15.4.2017","5.33244142","5.33244142","21912.89345","31300","37","2923849.056","0","[List]"
