dim_location_id,lat,lon,load_id,loaded_on
"E5C89A72-8C9C-4CCE-83F2-4A3A5CDD8909",-37.809349060058594,144.95564270019531,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"55AF6799-E748-448F-86A2-6ACB7D090520",-37.810024261474609,144.97296142578125,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"99B51B53-5862-4D68-A45D-EC19A654EB06",-37.811199188232422,144.98329162597656,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"56F72BDA-B6EA-4103-9A24-9A7493AB3E83",-37.8195686340332,144.94969177246094,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"5656EE8E-2605-4E3F-8C1B-ED3148F20F6E",-37.821182250976563,144.94715881347656,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D1B11011-0D1C-431E-A1E0-B3EB60D6948D",-37.806468963623047,144.95356750488281,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"606C48FA-7147-406B-9F17-5D03C7F12DC6",-37.810417175292969,144.96861267089844,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"59FA1158-03C2-4C45-ADEC-A943EAF91B7D",-37.812690734863281,144.953369140625,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"805DA658-579F-4697-9398-3170647D0875",-37.816318511962891,144.95976257324219,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FCF8475F-7462-44C6-860C-BAD6DF13A0CD",-37.821037292480469,144.9454345703125,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6128EB42-FA19-40B6-AFF9-08F71CE8A68B",-37.815799713134766,144.98081970214844,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"AD575A70-A142-440C-A011-B6594CA892AB",-37.825481414794922,144.9688720703125,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C266B9B8-7DC0-406E-B954-9FAB7D48CFB6",-37.8240966796875,144.96211242675781,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"9F4BF2CE-3EA5-4F9C-B096-6FF4399C36C4",-37.815242767333984,144.97203063964844,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"904A44FB-14E6-4D0D-91C8-CB4288401AEE",-37.81182861328125,144.95170593261719,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"49513B03-FA72-48EE-ABF9-3D4043055D15",-37.811679840087891,144.96208190917969,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C4F3E39F-1565-4D37-BB17-E37740631A8E",-37.804981231689453,144.94869995117187,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D6F76BBD-D77F-419B-8D89-BCFC1DECEB65",-37.803237915039063,144.94398498535156,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"0FEE7E57-FCF2-48AF-A4BE-F0A048160989",-37.813129425048828,144.9541015625,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"2F20E577-5274-4F73-A739-BA41514BDEEE",-37.829742431640625,144.96769714355469,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"06F4CDB4-0319-46A9-929A-52E32E7B02B4",-37.812149047851562,144.97755432128906,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"44F0CB5D-46B1-4DD5-9E8D-ECE0813F2F1E",-37.811187744140625,144.96630859375,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"305FD9EB-3B2F-418B-99CD-30A5FF2EC46B",-37.811305999755859,144.9674072265625,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"12B5B09D-00F2-4DDB-A122-268649131A27",-37.817764282226563,144.95841979980469,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8F1A7E8F-CBAC-4E52-97B3-87EEAD3E2FDB",-37.8100700378418,144.97979736328125,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"A73EF271-4FCA-4CB7-B4EF-4260CD4EF5AB",-37.819595336914063,144.94430541992187,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B7BC08D9-056D-4704-AA4A-182D0B9B0F5B",-37.810676574707031,144.96992492675781,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"728E6CC4-062D-4965-9845-043CB685415D",-37.811904907226562,144.97145080566406,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"888CD5B3-F93D-42F3-8085-70F65070A49E",-37.808589935302734,144.97177124023437,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"6C3F7932-F187-4560-B011-53C8FF5D28C6",-37.804134368896484,144.95545959472656,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"65CD62D2-AA32-42CC-B20A-F38975DFA405",-37.814224243164063,144.94056701660156,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"8949B314-C2C9-4F66-8CEC-C43DB4632AF6",-37.820388793945312,144.94606018066406,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"07E921B8-6A4E-4D70-BFDA-EB29BA52C38A",-37.815666198730469,144.93721008300781,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"B7303B5E-7A4B-4B7F-B301-6DAA7E6EB677",-37.810916900634766,144.9764404296875,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"BA5CA01C-5D9B-456E-98F6-C6149BEB70CE",-37.809013366699219,144.96971130371094,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"D69369CD-E06A-4C0D-9EBE-31CCDD3AB19F",-37.827350616455078,144.97114562988281,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"C85DFCD4-000C-44F9-BC1D-75E1C039893A",-37.80902099609375,144.95341491699219,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DC150D29-9D4C-494D-850F-BAC567B9BD98",-37.816509246826172,144.95726013183594,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"988FB438-CA4E-472A-8CD0-0AE755453019",-37.815914154052734,144.98014831542969,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"99CBCE46-121E-4521-8623-96F5527ACFF0",-37.80853271484375,144.97186279296875,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FC2410B6-B1DA-4CA3-9D85-8E50DA3D72E6",-37.813175201416016,144.94070434570312,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"FFA41288-5A4E-4EF7-9EF5-FD4D4ACD9D87",-37.815284729003906,144.97615051269531,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
"DEE2985A-C76A-40B4-8F7E-63F652F23855",-37.813541412353516,144.95794677734375,"0e5694e0-95d2-43a5-a9e4-20ac3c367f76",2020-06-11 03:37:19.843
