Date,Symbols,High,Low,Open,Close,Volume,Adj Close,Company_name
2019-07-23 00:00:00.000,"^IXIC",8251.8262,8193.8896,8242.5,8251.4033,1686341842,8251.4033,"NASDAQ"
2019-07-22 00:00:00.000,"^IXIC",8218.4199,8171.54,8171.9902,8204.1396,1845770000,8204.1396,"NASDAQ"
2019-07-19 00:00:00.000,"^IXIC",8245.7803,8144.6299,8241.3398,8146.4902,1878730000,8146.4902,"NASDAQ"
2019-07-18 00:00:00.000,"^IXIC",8215.5801,8135.1201,8151.7598,8207.2402,2016310000,8207.2402,"NASDAQ"
2019-07-17 00:00:00.000,"^IXIC",8230.6699,8184.6602,8224,8185.21,166520000,8185.21,"NASDAQ"
2019-07-16 00:00:00.000,"^IXIC",8259.75,8204.2305,8251.6602,8222.7998,1933960000,8222.7998,"NASDAQ"
2019-07-15 00:00:00.000,"^IXIC",8264.7803,8236.2695,8263.1797,8258.1904,1783980000,8258.1904,"NASDAQ"
2019-07-12 00:00:00.000,"^IXIC",8245.6602,8201.5195,8209.2002,8244.1396,1824870000,8244.1396,"NASDAQ"
2019-07-11 00:00:00.000,"^IXIC",8226.1797,8171.6299,8219.2803,8196.04,1966970000,8196.04,"NASDAQ"
2019-07-10 00:00:00.000,"^IXIC",8228.5996,8160.5601,8183.1899,8202.5303,184910000,8202.5303,"NASDAQ"
2019-07-09 00:00:00.000,"^IXIC",8146.98,8061.3198,8061.4102,8141.73,170720000,8141.73,"NASDAQ"
2019-07-08 00:00:00.000,"^IXIC",8161.79,8078.3901,8112.9102,8098.3799,177320000,8098.3799,"NASDAQ"
2019-07-05 00:00:00.000,"^IXIC",8171.9702,8093.6602,8123.2798,8161.79,149410000,8161.79,"NASDAQ"
2019-07-03 00:00:00.000,"^IXIC",8170.23,8122.3398,8129.5698,8170.23,1548190000,8170.23,"NASDAQ"
2019-07-02 00:00:00.000,"^IXIC",8109.3701,8063.1099,8086.6499,8109.0898,1946320000,8109.0898,"NASDAQ"
2019-07-01 00:00:00.000,"^IXIC",8150.4502,8059.29,8145.8501,8091.1602,2208900000,8091.1602,"NASDAQ"
2019-06-28 00:00:00.000,"^IXIC",8010.1499,7961.46,7988.7598,8006.2402,4078990000,8006.2402,"NASDAQ"
2019-06-27 00:00:00.000,"^IXIC",7976.5801,7935.4702,7939.3599,7967.7598,2023120000,7967.7598,"NASDAQ"
2019-06-26 00:00:00.000,"^IXIC",7974.2798,7903.0698,7933.9199,7909.9702,2104750000,7909.9702,"NASDAQ"
2019-06-25 00:00:00.000,"^IXIC",8007.3101,7879.1499,8005.27,7884.7202,2127310000,7884.7202,"NASDAQ"
2019-06-24 00:00:00.000,"^IXIC",8047.5601,8004.6299,8040.5801,8005.7002,2070370000,8005.7002,"NASDAQ"
2019-06-21 00:00:00.000,"^IXIC",8073.02,8011.2002,8028.6899,8031.71,2894340000,8031.71,"NASDAQ"
2019-06-20 00:00:00.000,"^IXIC",8088.8799,7996.8701,8087.4502,8051.3398,2053530000,8051.3398,"NASDAQ"
2019-06-19 00:00:00.000,"^IXIC",7998.5898,7930.3799,7970.2598,7987.3198,2014080000,7987.3198,"NASDAQ"
2019-06-18 00:00:00.000,"^IXIC",8005.21,7911.6699,7920.98,7953.8799,2244920000,7953.8799,"NASDAQ"
2019-06-17 00:00:00.000,"^IXIC",7865.98,7812.6099,7819.4302,7845.02,1935290000,7845.02,"NASDAQ"
