ID,TableID,ExplicitName,InferredName,ExplicitDataType,InferredDataType,DataCategory,Description,IsHidden,State,IsUnique,IsKey,IsNullable,Alignment,TableDetailPosition,IsDefaultLabel,IsDefaultImage,SummarizeBy,ColumnStorageID,Type,SourceColumn,ColumnOriginID,Expression,FormatString,IsAvailableInMDX,SortByColumnID,AttributeHierarchyID,ModifiedTime,StructureModifiedTime,RefreshedTime,SystemFlags,KeepUniqueRows,DisplayOrdinal,ErrorMessage,SourceProviderType,DisplayFolder,EncodingHint,RelatedColumnDetailsID,AlternateOfID,LineageTag,SourceLineageTag
11,10,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,65,3,"",,"","",True,,12,2018-03-26 04:29:12.376,2018-03-26 04:29:12.373,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
115,10,"ProductID","",6,19,"","",False,1,False,False,True,1,-1,False,False,2,199,1,"ProductID",,"","0",True,,177,2022-08-07 14:14:13.306,2018-03-26 04:29:12.480,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"11228228-56d2-45fa-b512-e93a6c7f3edb",""
116,10,"Date","",9,19,"","",False,1,False,False,True,1,-1,False,False,2,203,1,"Date",,"","Long Date",True,,178,2022-08-07 14:14:13.306,2019-02-17 22:20:05.026,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"3c269445-ac1b-4c54-9210-c43071b9f0d5",""
124,10,"Zip","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,235,1,"Zip",,"","",True,,186,2022-08-07 14:14:13.306,2018-03-26 04:29:12.480,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"631986a3-b83d-46a6-810a-b31f4cdbbbc4",""
125,10,"Units","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,239,1,"Units",,"","0",True,,187,2022-08-07 14:14:13.306,2018-03-26 04:29:12.480,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"a696e174-0534-4cbf-965a-03276bab3f52",""
126,10,"Revenue","",10,19,"","",False,1,False,False,True,1,-1,False,False,3,243,1,"Revenue",,"","\$#,0;(\$#,0);\$#,0",True,,188,2022-08-07 14:14:13.306,2018-03-26 04:29:12.480,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"4790675d-25fe-4d66-8d42-b193b2b0179d",""
127,10,"Country","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,247,1,"Country",,"","",True,,189,2022-08-07 14:14:13.306,2018-03-26 04:29:12.480,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"594dd611-b92f-4dcd-a7fd-6d3d2ead2c1e",""
2907,10,"ZipCountry","",1,2,"","",False,1,False,False,True,1,-1,False,False,2,2909,2,"",,"Sales[Zip]&""|""&Sales[Country]","",True,,2908,2022-08-07 14:14:13.306,2018-03-26 04:47:04.260,2019-02-17 22:17:22.743,0,False,0,"","","",0,,,"0749635c-ac98-4c09-9112-bcdc05c4b1ba",""
14,13,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,69,3,"",,"","",True,,15,2018-03-26 04:29:12.376,2018-03-26 04:29:12.373,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"",""
17,13,"","Date",1,9,"PaddedDateTableDates","",True,1,False,False,True,1,-1,False,False,2,73,4,"[Date]",,"","",True,,48,2022-08-07 14:14:13.306,2018-03-26 04:29:12.376,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"379d1a54-5a1f-4397-ac81-27dcee488c22",""
18,13,"Year","",1,6,"Years","",True,1,False,False,True,1,-1,False,False,2,77,2,"",,"YEAR([Date])","",True,,49,2022-08-07 14:14:13.306,2018-03-26 04:29:12.376,2018-03-26 04:29:12.673,2,False,0,"","","",0,,,"e5a6a224-ed69-4c83-86ca-efcbec0ba6ca",""
19,13,"MonthNo","",1,6,"MonthOfYear","",True,1,False,False,True,1,-1,False,False,2,81,2,"",,"MONTH([Date])","",True,,50,2022-08-07 14:14:13.306,2018-03-26 04:29:12.376,2018-03-26 04:29:12.673,2,False,0,"","","",0,,,"612e36d0-d241-47a1-82d5-07daf0ce39e2",""
