ID,TableID,ExplicitName,InferredName,ExplicitDataType,InferredDataType,DataCategory,Description,IsHidden,State,IsUnique,IsKey,IsNullable,Alignment,TableDetailPosition,IsDefaultLabel,IsDefaultImage,SummarizeBy,ColumnStorageID,Type,SourceColumn,ColumnOriginID,Expression,FormatString,IsAvailableInMDX,SortByColumnID,AttributeHierarchyID,ModifiedTime,StructureModifiedTime,RefreshedTime,SystemFlags,KeepUniqueRows,DisplayOrdinal,ErrorMessage,SourceProviderType,DisplayFolder,EncodingHint,RelatedColumnDetailsID,AlternateOfID,LineageTag,SourceLineageTag
11,10,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,2848,3,"",,"","",True,,12,2018-09-17 16:55:34.963,2018-09-17 16:55:34.873,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"",""
127,10,"","Date",1,9,"PaddedDateTableDates","",True,1,False,False,True,1,-1,False,False,2,2956,4,"[Date]",,"","",True,,2352,2022-07-14 12:22:13.053,2018-09-17 16:55:34.883,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"9ac8c353-3caf-4c2f-b28e-93c9cd73632b",""
128,10,"Year","",1,6,"Years","",True,1,False,False,True,1,-1,False,False,2,2960,2,"",,"YEAR([Date])","",True,,2353,2022-07-14 12:22:13.053,2018-09-17 16:55:34.883,2018-09-17 16:55:37.700,2,False,0,"","","",0,,,"2242213b-06eb-400c-93e7-656e0818ec11",""
129,10,"MonthNo","",1,6,"MonthOfYear","",True,1,False,False,True,1,-1,False,False,2,2964,2,"",,"MONTH([Date])","",True,,2354,2022-07-14 12:22:13.053,2018-09-17 16:55:34.883,2018-09-17 16:55:37.700,2,False,0,"","","",0,,,"bde75e10-301d-4512-805d-639c42ff68ec",""
130,10,"Month","",1,2,"Months","",True,1,False,False,True,1,-1,False,False,2,2968,2,"",,"FORMAT([Date], ""MMMM"")","",True,129,2355,2022-07-14 12:22:13.053,2018-09-17 16:55:34.883,2018-09-17 16:55:37.706,2,False,0,"","","",0,,,"61923c92-e8a9-4e3e-ab66-30be163fb70d",""
131,10,"QuarterNo","",1,6,"QuarterOfYear","",True,1,False,False,True,1,-1,False,False,2,2972,2,"",,"INT(([MonthNo] + 2) / 3)","",True,,2356,2022-07-14 12:22:13.053,2018-09-17 16:55:34.883,2018-09-17 16:55:37.776,2,False,0,"","","",0,,,"a9cb7e17-4dee-4b14-8f87-66b1d9fd7cb1",""
132,10,"Quarter","",1,2,"Quarters","",True,1,False,False,True,1,-1,False,False,2,2976,2,"",,"""Qtr "" & [QuarterNo]","",True,131,2357,2022-07-14 12:22:13.053,2018-09-17 16:55:34.883,2018-09-17 16:55:37.823,2,False,0,"","","",0,,,"747bdc95-6e19-40ef-a4ad-ea935034173f",""
133,10,"Day","",1,6,"DayOfMonth","",True,1,False,False,True,1,-1,False,False,2,2980,2,"",,"DAY([Date])","",True,,2358,2022-07-14 12:22:13.053,2018-09-17 16:55:34.883,2018-09-17 16:55:37.696,2,False,0,"","","",0,,,"c9c70bfb-1a23-4e94-8ee3-eb5eee4cf356",""
35,34,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,2880,3,"",,"","",True,,36,2018-09-17 16:55:34.963,2018-09-17 16:55:34.876,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
247,34,"Datestamp","",9,19,"","",False,1,False,False,True,1,-1,False,False,2,3436,1,"Datestamp",,"","Long Date",True,,2472,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"5720a592-7602-484f-b770-4a38a153bb76",""
248,34,"DayOfMonth","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,3440,1,"DayOfMonth",,"","0",True,,2473,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"a369a85c-85f0-4ceb-9e0e-3626b1c4e7b0",""
249,34,"MonthNumberOfYear","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,3444,1,"MonthNumberOfYear",,"","0",True,,2474,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"8eb0c072-5060-477a-b413-a5d94fa0c902",""
250,34,"Year","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,3448,1,"Year",,"","0",True,,2475,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"2db5c589-53da-4689-a35b-4f31470245f3",""
251,34,"DayOfWeekNumber","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,3452,1,"DayOfWeekNumber",,"","0",True,,2476,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"58c8e239-30c1-4d63-bc57-ad5bc7bd57bd",""
252,34,"MonthName","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,3456,1,"MonthName",,"","",True,,2477,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"9e99e67d-e4f6-4772-9f10-1cdf51cf1334",""
253,34,"DayName","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,3460,1,"DayName",,"","",True,,2478,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"056a88d4-f44f-4c0d-9d12-b457e098f6c9",""
254,34,"IsToday","",11,19,"","",False,1,False,False,True,1,-1,False,False,2,3464,1,"IsToday",,"","""TRUE"";""TRUE"";""FALSE""",True,,2479,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"5dc2bf9f-86ea-4f88-9994-50b596e0384c",""
255,34,"Week Ending","",9,19,"","",False,1,False,False,True,1,-1,False,False,2,3468,1,"Week Ending",,"","Long Date",True,,2480,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"6d16d71c-a69e-4623-849a-26756abc24fa",""
256,34,"DaysFromToday","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,3472,1,"DaysFromToday",,"","0",True,,2481,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"5e750378-422f-491a-b433-8cef6110d7e9",""
257,34,"Month-Year","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,3476,1,"Month-Year",,"","",True,,2482,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"a4fdba52-d98a-4ac4-8989-330a8306df97",""
258,34,"MonthYearSortBy","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,3480,1,"MonthYearSortBy",,"","0",True,,2483,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"fc848394-1cc6-4268-bd0c-5abcbe31725a",""
38,37,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,2884,3,"",,"","",True,,39,2018-09-17 16:55:34.963,2018-09-17 16:55:34.876,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"",""
259,37,"","Date",1,9,"PaddedDateTableDates","",True,1,False,False,True,1,-1,False,False,2,3484,4,"[Date]",,"","",True,,2484,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"71b6516c-76aa-45d5-83c0-55ecc92ee9e1",""
260,37,"Year","",1,6,"Years","",True,1,False,False,True,1,-1,False,False,2,3488,2,"",,"YEAR([Date])","",True,,2485,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,2018-12-02 18:04:59.443,2,False,0,"","","",0,,,"4840c831-c869-430f-9cab-9cb64c551e81",""
261,37,"MonthNo","",1,6,"MonthOfYear","",True,1,False,False,True,1,-1,False,False,2,3492,2,"",,"MONTH([Date])","",True,,2486,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,2018-12-02 18:04:59.446,2,False,0,"","","",0,,,"4a01b47d-7e15-4ec6-9de5-58da3ba6e8e3",""
262,37,"Month","",1,2,"Months","",True,1,False,False,True,1,-1,False,False,2,3496,2,"",,"FORMAT([Date], ""MMMM"")","",True,261,2487,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,2018-12-02 18:04:59.446,2,False,0,"","","",0,,,"be574c8b-e7c3-4238-8a5c-3d5e17efbd9d",""
263,37,"QuarterNo","",1,6,"QuarterOfYear","",True,1,False,False,True,1,-1,False,False,2,3500,2,"",,"INT(([MonthNo] + 2) / 3)","",True,,2488,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,2018-12-02 18:04:59.463,2,False,0,"","","",0,,,"cc727f73-2a42-4be3-9c87-eed1da09021c",""
264,37,"Quarter","",1,2,"Quarters","",True,1,False,False,True,1,-1,False,False,2,3504,2,"",,"""Qtr "" & [QuarterNo]","",True,263,2489,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,2018-12-02 18:04:59.466,2,False,0,"","","",0,,,"57eb04b3-ddbc-4323-8c24-d0dc00080b0e",""
265,37,"Day","",1,6,"DayOfMonth","",True,1,False,False,True,1,-1,False,False,2,3508,2,"",,"DAY([Date])","",True,,2490,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,2018-12-02 18:04:59.446,2,False,0,"","","",0,,,"0f06aef8-6016-4bbc-bc34-2a10130ab695",""
41,40,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,2888,3,"",,"","",True,,42,2018-09-17 16:55:34.963,2018-09-17 16:55:34.876,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"",""
266,40,"","Date",1,9,"PaddedDateTableDates","",True,1,False,False,True,1,-1,False,False,2,3512,4,"[Date]",,"","",True,,2491,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"b6577373-23b8-498c-9bcd-1515102683b3",""
267,40,"Year","",1,6,"Years","",True,1,False,False,True,1,-1,False,False,2,3516,2,"",,"YEAR([Date])","",True,,2492,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,2018-12-02 18:04:59.430,2,False,0,"","","",0,,,"df3198a0-1281-464b-8d78-bf01b2e61eb3",""
268,40,"MonthNo","",1,6,"MonthOfYear","",True,1,False,False,True,1,-1,False,False,2,3520,2,"",,"MONTH([Date])","",True,,2493,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,2018-12-02 18:04:59.446,2,False,0,"","","",0,,,"ff251553-00f9-47d2-8860-0aaf2a5e1e22",""
269,40,"Month","",1,2,"Months","",True,1,False,False,True,1,-1,False,False,2,3524,2,"",,"FORMAT([Date], ""MMMM"")","",True,268,2494,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,2018-12-02 18:04:59.430,2,False,0,"","","",0,,,"7c996674-7a7c-451d-9d97-d2ec95e95fbb",""
270,40,"QuarterNo","",1,6,"QuarterOfYear","",True,1,False,False,True,1,-1,False,False,2,3528,2,"",,"INT(([MonthNo] + 2) / 3)","",True,,2495,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,2018-12-02 18:04:59.463,2,False,0,"","","",0,,,"786a30fc-473f-49d0-9e18-99b270ee8ec6",""
271,40,"Quarter","",1,2,"Quarters","",True,1,False,False,True,1,-1,False,False,2,3532,2,"",,"""Qtr "" & [QuarterNo]","",True,270,2496,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,2018-12-02 18:04:59.466,2,False,0,"","","",0,,,"74019424-bb8b-4b6c-97f0-7b429657266d",""
272,40,"Day","",1,6,"DayOfMonth","",True,1,False,False,True,1,-1,False,False,2,3536,2,"",,"DAY([Date])","",True,,2497,2022-07-14 12:22:13.053,2018-09-17 16:55:34.886,2018-12-02 18:04:59.446,2,False,0,"","","",0,,,"213a1d7f-b300-4ea7-9069-cf1cebc5fa7d",""
9573,9572,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,9665,3,"",,"","",True,,9574,2018-09-18 09:36:49.853,2018-09-18 09:36:49.853,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
9580,9572,"Name","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,9673,1,"Name",,"","",True,,9644,2022-07-14 12:22:13.053,2018-09-18 09:36:49.853,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"d0098946-44c1-4535-bde7-078118dd0d63",""
9581,9572,"Date modified","",9,19,"","",False,1,False,False,True,1,-1,False,False,2,9677,1,"Date modified",,"","General Date",True,,9645,2022-07-14 12:22:13.053,2018-09-18 11:54:23.010,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"66e4422d-b2ed-4e47-9a47-784bdf76882a",""
