DT_FERIADO,FERIADO
2018-01-01 00:00:00.000,"FERIADO"
2018-02-12 00:00:00.000,"FERIADO"
2018-02-13 00:00:00.000,"FERIADO"
2018-03-30 00:00:00.000,"FERIADO"
2018-04-21 00:00:00.000,"FERIADO"
2018-05-01 00:00:00.000,"FERIADO"
2018-05-31 00:00:00.000,"FERIADO"
2018-09-07 00:00:00.000,"FERIADO"
2018-10-12 00:00:00.000,"FERIADO"
2018-11-02 00:00:00.000,"FERIADO"
2018-11-15 00:00:00.000,"FERIADO"
2018-12-25 00:00:00.000,"FERIADO"
2019-01-01 00:00:00.000,"FERIADO"
2019-03-05 00:00:00.000,"FERIADO"
2019-04-19 00:00:00.000,"FERIADO"
2019-04-21 00:00:00.000,"FERIADO"
2019-05-01 00:00:00.000,"FERIADO"
2019-06-20 00:00:00.000,"FERIADO"
2019-09-07 00:00:00.000,"FERIADO"
2019-10-12 00:00:00.000,"FERIADO"
2019-11-02 00:00:00.000,"FERIADO"
2019-11-15 00:00:00.000,"FERIADO"
2019-12-25 00:00:00.000,"FERIADO"
2020-01-01 00:00:00.000,"FERIADO"
2020-02-25 00:00:00.000,"FERIADO"
2020-04-10 00:00:00.000,"FERIADO"
2020-04-21 00:00:00.000,"FERIADO"
2020-05-01 00:00:00.000,"FERIADO"
2020-09-07 00:00:00.000,"FERIADO"
2020-10-12 00:00:00.000,"FERIADO"
2020-11-02 00:00:00.000,"FERIADO"
2020-11-15 00:00:00.000,"FERIADO"
2020-12-25 00:00:00.000,"FERIADO"
