ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
15,1,"DateTableTemplate_3b8aac4c-544c-45a9-9410-2b086b7ae9fd","","",True,59,2022-06-08 03:42:09.260,2020-12-11 03:07:25.556,2,False,True,,0,,,False,"27a77549-57d5-4cd9-bdeb-feb8f7903c03",""
711,1,"Stores With Highest Sales","","",False,727,2022-06-08 03:42:09.260,2020-12-11 04:53:25.666,0,False,False,,0,,,False,"052c3f26-923f-46c0-a702-be66be2b99a8",""
812,1,"Total Orders per Date","","",False,885,2022-06-08 03:42:09.260,2020-12-11 04:53:25.766,0,False,False,,0,,,False,"32e08611-0c51-447d-92e5-62bc320c68af",""
815,1,"LocalDateTable_570e9b8b-ccae-46d8-89fc-4319cf57fd4e","","",True,887,2022-06-08 03:42:09.260,2020-12-11 04:53:25.766,2,True,False,,0,,,False,"02a5842b-2231-41d5-9680-fb43c533a634",""
953,1,"Total Orders Placed By a Customer","","",False,988,2022-06-08 03:42:09.260,2020-12-11 04:53:25.836,0,False,False,,0,,,False,"72ee81d9-0b73-4e0c-82e3-9b47990a3847",""
1028,1,"Total Quantity Sold","","",False,1063,2022-06-08 03:42:09.260,2020-12-11 04:53:25.883,0,False,False,,0,,,False,"bbbf362f-324d-41ad-b28b-115e963be64d",""
1088,1,"TotalSalesPerCity","","",False,1110,2022-06-08 03:42:09.260,2020-12-11 04:53:25.936,0,False,False,,0,,,False,"de93b409-97dd-4d4f-9315-964b22e7a145",""
1130,1,"TotalSoldCategory","","",False,1153,2022-06-08 03:42:09.260,2020-12-11 04:53:25.993,0,False,False,,0,,,False,"b93e8a81-1b5b-4fea-b1ef-69b32827c012",""
1178,1,"Address","","",False,1220,2022-06-08 03:42:09.260,2020-12-11 04:53:26.093,0,False,False,,0,,,False,"d16b1da8-5f61-47f0-87e7-e6907fb9a372",""
1265,1,"Assets","","",False,1363,2022-06-08 03:42:09.260,2020-12-11 04:53:26.173,0,False,False,,0,,,False,"5b773ca6-68d0-427f-a89f-f16b481f6991",""
1268,1,"LocalDateTable_985f2ffb-d91c-4c0c-8789-85e49f327a19","","",True,1365,2022-06-08 03:42:09.260,2020-12-11 04:53:26.173,2,True,False,,0,,,False,"7337ad33-5ec0-4dc8-8440-86adfd280d36",""
1451,1,"Customer","","",False,1562,2022-06-08 03:42:09.260,2020-12-11 04:53:26.276,0,False,False,,0,,,False,"7c88d65d-4985-4e09-88ea-75155aa8220b",""
1454,1,"LocalDateTable_72195c04-690e-4855-a59a-7f99fbd1e6be","","",True,1564,2022-06-08 03:42:09.260,2020-12-11 04:53:26.276,2,True,False,,0,,,False,"8e60390c-c988-4ea8-90d8-f36d4fc664b2",""
