ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
40,1,"adf58a9a-15a1-4612-9cb9-220c3181d091",True,1,1,2,False,10,70,2,16,86,1,1,886,,2021-05-06 05:04:49.316,2021-05-06 05:05:49.510,1
41,1,"1cb5440f-a631-48cc-99a3-64a626e4843f",True,1,1,1,False,34,115,2,31,110,1,1,888,,2021-05-06 05:04:49.293,2021-05-06 05:05:49.016,1
42,1,"28982471-8932-429d-bc98-d452c58d3690",True,1,1,1,False,34,114,2,19,93,1,1,890,,2021-05-06 05:04:49.306,2021-05-06 05:05:49.013,1
43,1,"d9cabc53-12f0-42ac-8a95-903a2b65ebf6",True,1,1,1,False,25,98,2,28,107,1,1,892,,2021-05-06 05:04:49.306,2021-05-06 05:05:48.776,1
44,1,"d0a72572-26fc-4b29-9a9b-2fdbb6da72cd",True,1,1,1,False,28,109,2,22,95,1,1,894,,2021-05-06 05:04:49.306,2021-05-06 05:05:48.776,1
45,1,"ac099e0e-018a-4682-b3dc-9dac2fc4395a",True,1,1,1,False,34,116,2,25,97,1,1,896,,2021-05-06 05:04:49.293,2021-05-06 05:05:49.016,1
46,1,"e89e7136-b349-4d2a-a330-9c229a87cbc3",True,1,1,1,False,37,121,2,10,65,1,1,898,,2021-05-06 05:04:49.306,2021-05-06 15:12:25.093,1
47,1,"15d07fca-1010-45e7-b7d2-750e796e0823",True,1,1,1,False,37,119,2,25,97,1,1,900,,2021-05-06 05:04:49.310,2021-05-06 15:12:25.110,1
48,1,"7fc39d0b-30e2-443c-ba1f-922be6a1afde",True,1,1,1,False,37,122,2,31,110,1,1,902,,2021-05-06 05:04:49.300,2021-05-06 15:12:25.073,1
49,1,"e15ff2d7-9454-4506-b526-3659f67ef17b",True,1,1,1,False,37,118,2,19,93,1,1,904,,2021-05-06 05:04:49.303,2021-05-06 15:12:25.083,1
