ID,TableID,ExplicitName,InferredName,ExplicitDataType,InferredDataType,DataCategory,Description,IsHidden,State,IsUnique,IsKey,IsNullable,Alignment,TableDetailPosition,IsDefaultLabel,IsDefaultImage,SummarizeBy,ColumnStorageID,Type,SourceColumn,ColumnOriginID,Expression,FormatString,IsAvailableInMDX,SortByColumnID,AttributeHierarchyID,ModifiedTime,StructureModifiedTime,RefreshedTime,SystemFlags,KeepUniqueRows,DisplayOrdinal,ErrorMessage,SourceProviderType,DisplayFolder,EncodingHint,RelatedColumnDetailsID,AlternateOfID,LineageTag,SourceLineageTag
13,12,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,67,3,"",,"","",True,,14,2020-08-24 13:24:34.900,2020-08-24 13:24:34.900,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
114,12,"state_name","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,136,1,"state_name",,"","",True,,130,2022-07-25 05:57:40.046,2020-08-24 13:24:36.496,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"7539674f-6f27-4c17-965e-f21dc4d07ab5",""
115,12,"state_abbreviation","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,140,1,"state_abbreviation",,"","",True,,131,2022-07-25 05:57:40.046,2020-08-24 13:24:36.496,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"ae71c339-d37a-4b21-9531-f748a96a01e8",""
16,15,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,71,3,"",,"","",True,,17,2020-08-24 13:24:34.900,2020-08-24 13:24:34.900,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"",""
19,15,"","Date",1,9,"PaddedDateTableDates","",True,1,False,False,True,1,-1,False,False,2,75,4,"[Date]",,"","",True,,50,2022-07-25 05:57:40.046,2020-08-24 13:24:34.900,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"d4c0091e-01c6-439e-a59e-e1ae9a1d0931",""
20,15,"Year","",1,6,"Years","",True,1,False,False,True,1,-1,False,False,2,79,2,"",,"YEAR([Date])","",True,,51,2022-07-25 05:57:40.046,2020-08-24 13:24:34.900,2020-08-24 13:24:36.700,2,False,0,"","","",0,,,"09dcb561-80ff-4aa4-8328-617cfac9aafc",""
21,15,"MonthNo","",1,6,"MonthOfYear","",True,1,False,False,True,1,-1,False,False,2,83,2,"",,"MONTH([Date])","",True,,52,2022-07-25 05:57:40.046,2020-08-24 13:24:34.900,2020-08-24 13:24:36.700,2,False,0,"","","",0,,,"ace70f85-8ab5-4d78-b7b4-7abb60d96398",""
22,15,"Month","",1,2,"Months","",True,1,False,False,True,1,-1,False,False,2,87,2,"",,"FORMAT([Date], ""MMMM"")","",True,21,53,2022-07-25 05:57:40.046,2020-08-24 13:24:34.900,2020-08-24 13:24:36.700,2,False,0,"","","",0,,,"e0e3f81f-7c29-4f07-b5cf-f00d0df70f54",""
23,15,"QuarterNo","",1,6,"QuarterOfYear","",True,1,False,False,True,1,-1,False,False,2,91,2,"",,"INT(([MonthNo] + 2) / 3)","",True,,54,2022-07-25 05:57:40.046,2020-08-24 13:24:34.900,2020-08-24 13:24:36.703,2,False,0,"","","",0,,,"cd163ff2-8334-46ce-aa34-270bbb06d429",""
24,15,"Quarter","",1,2,"Quarters","",True,1,False,False,True,1,-1,False,False,2,95,2,"",,"""Qtr "" & [QuarterNo]","",True,23,55,2022-07-25 05:57:40.046,2020-08-24 13:24:34.900,2020-08-24 13:24:36.703,2,False,0,"","","",0,,,"1929c01c-2cea-4761-b001-b5fbd63dd32e",""
25,15,"Day","",1,6,"DayOfMonth","",True,1,False,False,True,1,-1,False,False,2,99,2,"",,"DAY([Date])","",True,,56,2022-07-25 05:57:40.046,2020-08-24 13:24:34.900,2020-08-24 13:24:36.703,2,False,0,"","","",0,,,"03ea7916-1f28-40ae-ab6c-edb4776b0306",""
148,147,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,182,3,"",,"","",True,,149,2020-08-24 13:24:36.530,2020-08-24 13:24:36.530,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
151,147,"Year","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,186,1,"Year",,"","0",True,,174,2022-07-25 05:57:40.046,2020-08-24 13:24:36.530,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"7ef349d6-4b27-499e-96b9-02ab694e8e00",""
