sprint_id,jira_proj_key_cd,sprint_name_corrected,sprint_start_dt,sprint_complete_dt,sprint_end_dt,sprint_goal,sprint_status,Current_year
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1453,"CF","CF Sprint 1",2018-01-22 23:14:00.000,2018-02-05 20:46:57.000,2018-02-03 01:00:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1510,"CF","CF Sprint 2",2018-02-05 20:47:29.000,2018-02-21 18:31:15.000,2018-02-16 22:33:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1534,"CF","CF Sprint 4",2018-03-12 16:10:16.000,2018-03-19 16:12:16.000,2018-03-16 16:10:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1533,"CF","CF Sprint 3",2018-02-19 18:25:55.000,2018-03-19 16:10:28.000,2018-03-09 18:25:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
1621,"CF","CF Sprint 5",2018-03-19 16:12:40.000,2018-04-02 16:58:10.000,2018-03-31 00:00:00.000,"None","Closed","Yes"
