Symbol,Date,Price1,Price2,Price3,Close,Price4,Price5
"EWU",2002-12-31 00:00:00.000,24.299999,,,24.299999,,
"EWU",2003-01-31 00:00:00.000,23.379999,,,23.379999,,
"EWU",2003-02-28 00:00:00.000,22.26,,,22.26,,
"EWU",2003-03-31 00:00:00.000,22.24,,,22.24,,
"EWU",2003-04-30 00:00:00.000,24.639999,,,24.639999,,
"EWU",2003-05-30 00:00:00.000,26.139999,,,26.139999,,
"EWU",2003-06-30 00:00:00.000,26.26,,,26.26,,
"EWU",2003-07-31 00:00:00.000,25.98,,,25.98,,
"EWU",2003-08-29 00:00:00.000,26.02,,,26.02,,
"EWU",2003-09-30 00:00:00.000,26.82,,,26.82,,
"EWU",2003-10-31 00:00:00.000,28.940001,,,28.940001,,
"EWU",2003-11-28 00:00:00.000,29.620001,,,29.620001,,
"EWU",2003-12-31 00:00:00.000,31.16,,,31.16,,
"EWU",2004-01-30 00:00:00.000,31,,,31,,
"EWU",2004-02-27 00:00:00.000,32.48,,,32.48,,
"EWU",2004-03-31 00:00:00.000,31.700001,,,31.700001,,
"EWU",2004-04-30 00:00:00.000,31.18,,,31.18,,
"EWU",2004-05-28 00:00:00.000,31.799999,,,31.799999,,
"EWU",2004-06-30 00:00:00.000,32.299999,,,32.299999,,
"EWU",2004-07-30 00:00:00.000,31.540001,,,31.540001,,
"EWU",2004-08-31 00:00:00.000,31.9,,,31.9,,
"EWU",2004-09-30 00:00:00.000,32.66,,,32.66,,
"EWU",2004-10-29 00:00:00.000,33.599998,,,33.599998,,
"EWU",2004-11-30 00:00:00.000,35.52,,,35.52,,
"EWU",2004-12-31 00:00:00.000,36.18,,,36.18,,
"EWU",2005-01-31 00:00:00.000,35.299999,,,35.299999,,
"EWU",2005-02-28 00:00:00.000,37.16,,,37.16,,
"EWU",2005-03-31 00:00:00.000,36.259998,,,36.259998,,
"EWU",2005-04-29 00:00:00.000,35.82,,,35.82,,
"EWU",2005-05-31 00:00:00.000,35.540001,,,35.540001,,
"EWU",2005-06-30 00:00:00.000,35.939999,,,35.939999,,
"EWU",2005-07-29 00:00:00.000,36.200001,,,36.200001,,
"EWU",2005-08-31 00:00:00.000,37.639999,,,37.639999,,
"EWU",2005-09-30 00:00:00.000,37.919998,,,37.919998,,
"EWU",2005-10-31 00:00:00.000,37,,,37,,
"EWU",2005-11-30 00:00:00.000,37.060001,,,37.060001,,
"EWU",2005-12-30 00:00:00.000,37.16,,,37.16,,
"EWU",2006-01-31 00:00:00.000,39.419998,,,39.419998,,
"EWU",2006-02-28 00:00:00.000,39.200001,,,39.200001,,
"EWU",2006-03-31 00:00:00.000,40.32,,,40.32,,
"EWU",2006-04-28 00:00:00.000,42.900002,,,42.900002,,
"EWU",2006-05-31 00:00:00.000,41.759998,,,41.759998,,
"EWU",2006-06-30 00:00:00.000,42.099998,,,42.099998,,
"EWU",2006-07-31 00:00:00.000,43.200001,,,43.200001,,
"EWU",2006-08-31 00:00:00.000,44.139999,,,44.139999,,
"EWU",2006-09-29 00:00:00.000,43.779999,,,43.779999,,
"EWU",2006-10-31 00:00:00.000,45.799999,,,45.799999,,
"EWU",2006-11-30 00:00:00.000,47.099998,,,47.099998,,
"EWU",2006-12-29 00:00:00.000,46.82,,,46.82,,
"EWU",2007-01-31 00:00:00.000,47.139999,,,47.139999,,
"EWU",2007-02-28 00:00:00.000,46.439999,,,46.439999,,
"EWU",2007-03-30 00:00:00.000,48.139999,,,48.139999,,
"EWU",2007-04-30 00:00:00.000,49.700001,,,49.700001,,
"EWU",2007-05-31 00:00:00.000,50.759998,,,50.759998,,
"EWU",2007-06-29 00:00:00.000,51.099998,,,51.099998,,
"EWU",2007-07-31 00:00:00.000,49.380001,,,49.380001,,
"EWU",2007-08-31 00:00:00.000,49.48,,,49.48,,
"EWU",2007-09-28 00:00:00.000,51.459999,,,51.459999,,
"EWU",2007-10-31 00:00:00.000,54.439999,,,54.439999,,
"EWU",2007-11-30 00:00:00.000,51.240002,,,51.240002,,
"EWU",2007-12-31 00:00:00.000,48.16,,,48.16,,
"EWU",2008-01-31 00:00:00.000,44.32,,,44.32,,
"EWU",2008-02-29 00:00:00.000,43.799999,,,43.799999,,
"EWU",2008-03-31 00:00:00.000,43.119999,,,43.119999,,
"EWU",2008-04-30 00:00:00.000,45.68,,,45.68,,
"EWU",2008-05-30 00:00:00.000,45.580002,,,45.580002,,
"EWU",2008-06-30 00:00:00.000,41.439999,,,41.439999,,
"EWU",2008-07-31 00:00:00.000,39.740002,,,39.740002,,
"EWU",2008-08-29 00:00:00.000,38.400002,,,38.400002,,
"EWU",2008-09-30 00:00:00.000,33.299999,,,33.299999,,
"EWU",2008-10-31 00:00:00.000,26.719999,,,26.719999,,
"EWU",2008-11-28 00:00:00.000,25,,,25,,
"EWU",2008-12-31 00:00:00.000,24.5,,,24.5,,
"EWU",2009-01-30 00:00:00.000,22.200001,,,22.200001,,
"EWU",2009-02-27 00:00:00.000,20.040001,,,20.040001,,
"EWU",2009-03-31 00:00:00.000,20.959999,,,20.959999,,
"EWU",2009-04-30 00:00:00.000,23.459999,,,23.459999,,
"EWU",2009-05-29 00:00:00.000,27.459999,,,27.459999,,
"EWU",2009-06-30 00:00:00.000,26.42,,,26.42,,
"EWU",2009-07-31 00:00:00.000,28.66,,,28.66,,
"EWU",2009-08-31 00:00:00.000,29.9,,,29.9,,
"EWU",2009-09-30 00:00:00.000,31.02,,,31.02,,
"EWU",2009-10-30 00:00:00.000,30.98,,,30.98,,
"EWU",2009-11-30 00:00:00.000,32.540001,,,32.540001,,
"EWU",2009-12-31 00:00:00.000,32.400002,,,32.400002,,
"EWU",2010-01-29 00:00:00.000,30.860001,,,30.860001,,
"EWU",2010-02-26 00:00:00.000,30.6,,,30.6,,
"EWU",2010-03-31 00:00:00.000,32.540001,,,32.540001,,
"EWU",2010-04-30 00:00:00.000,31.84,,,31.84,,
"EWU",2010-05-28 00:00:00.000,28.34,,,28.34,,
"EWU",2010-06-30 00:00:00.000,26.879999,,,26.879999,,
"EWU",2010-07-30 00:00:00.000,30.780001,,,30.780001,,
"EWU",2010-08-31 00:00:00.000,29.92,,,29.92,,
"EWU",2010-09-30 00:00:00.000,32.720001,,,32.720001,,
"EWU",2010-10-29 00:00:00.000,34.099998,,,34.099998,,
"EWU",2010-11-30 00:00:00.000,32.32,,,32.32,,
"EWU",2010-12-31 00:00:00.000,34.740002,,,34.740002,,
"EWU",2011-01-31 00:00:00.000,35.119999,,,35.119999,,
"EWU",2011-02-28 00:00:00.000,36.720001,,,36.720001,,
"EWU",2011-03-31 00:00:00.000,35.82,,,35.82,,
"EWU",2011-04-29 00:00:00.000,38.220001,,,38.220001,,
"EWU",2011-05-31 00:00:00.000,37.32,,,37.32,,
"EWU",2011-06-30 00:00:00.000,35.619999,,,35.619999,,
"EWU",2011-07-29 00:00:00.000,35.48,,,35.48,,
"EWU",2011-08-31 00:00:00.000,32.759998,,,32.759998,,
"EWU",2011-09-30 00:00:00.000,29.540001,,,29.540001,,
"EWU",2011-10-31 00:00:00.000,33.360001,,,33.360001,,
"EWU",2011-11-30 00:00:00.000,32.82,,,32.82,,
"EWU",2011-12-30 00:00:00.000,32.32,,,32.32,,
"EWU",2012-01-31 00:00:00.000,33.360001,,,33.360001,,
"EWU",2012-02-29 00:00:00.000,35.060001,,,35.060001,,
"EWU",2012-03-30 00:00:00.000,34.599998,,,34.599998,,
"EWU",2012-04-30 00:00:00.000,35.099998,,,35.099998,,
"EWU",2012-05-31 00:00:00.000,31.1,,,31.1,,
"EWU",2012-06-29 00:00:00.000,32.580002,,,32.580002,,
"EWU",2012-07-31 00:00:00.000,32.860001,,,32.860001,,
"EWU",2012-08-31 00:00:00.000,33.939999,,,33.939999,,
"EWU",2012-09-28 00:00:00.000,34.799999,,,34.799999,,
"EWU",2012-10-31 00:00:00.000,34.959999,,,34.959999,,
"EWU",2012-11-30 00:00:00.000,35.360001,,,35.360001,,
"EWU",2012-12-31 00:00:00.000,35.880001,,,35.880001,,
"EWU",2013-01-31 00:00:00.000,36.939999,,,36.939999,,
"EWU",2013-02-28 00:00:00.000,35.939999,,,35.939999,,
"EWU",2013-03-28 00:00:00.000,36.540001,,,36.540001,,
"EWU",2013-04-30 00:00:00.000,37.580002,,,37.580002,,
"EWU",2013-05-31 00:00:00.000,37.540001,,,37.540001,,
"EWU",2013-06-28 00:00:00.000,35.32,,,35.32,,
"EWU",2013-07-31 00:00:00.000,37.580002,,,37.580002,,
"EWU",2013-08-30 00:00:00.000,37.299999,,,37.299999,,
"EWU",2013-09-30 00:00:00.000,39.240002,,,39.240002,,
"EWU",2013-10-31 00:00:00.000,40.700001,,,40.700001,,
"EWU",2013-11-29 00:00:00.000,41.02,,,41.02,,
"EWU",2013-12-31 00:00:00.000,41.759998,,,41.759998,,
"EWU",2014-01-31 00:00:00.000,39.82,,,39.82,,
"EWU",2014-02-28 00:00:00.000,42.52,,,42.52,,
"EWU",2014-03-31 00:00:00.000,41.18,,,41.18,,
"EWU",2014-04-30 00:00:00.000,43.040001,,,43.040001,,
"EWU",2014-05-30 00:00:00.000,43.459999,,,43.459999,,
"EWU",2014-06-30 00:00:00.000,41.759998,,,41.759998,,
"EWU",2014-07-31 00:00:00.000,40.759998,,,40.759998,,
"EWU",2014-08-29 00:00:00.000,41.080002,,,41.080002,,
"EWU",2014-09-30 00:00:00.000,38.759998,,,38.759998,,
"EWU",2014-10-31 00:00:00.000,38.02,,,38.02,,
"EWU",2014-11-28 00:00:00.000,38.060001,,,38.060001,,
"EWU",2014-12-31 00:00:00.000,36.060001,,,36.060001,,
"EWU",2015-01-30 00:00:00.000,36.080002,,,36.080002,,
"EWU",2015-02-27 00:00:00.000,38.200001,,,38.200001,,
"EWU",2015-03-31 00:00:00.000,36.02,,,36.02,,
"EWU",2015-04-30 00:00:00.000,38.419998,,,38.419998,,
"EWU",2015-05-29 00:00:00.000,38.66,,,38.66,,
"EWU",2015-06-30 00:00:00.000,36.5,,,36.5,,
"EWU",2015-07-31 00:00:00.000,37.080002,,,37.080002,,
"EWU",2015-08-31 00:00:00.000,34.119999,,,34.119999,,
"EWU",2015-09-30 00:00:00.000,32.779999,,,32.779999,,
"EWU",2015-10-30 00:00:00.000,34.939999,,,34.939999,,
"EWU",2015-11-30 00:00:00.000,34.360001,,,34.360001,,
"EWU",2015-12-31 00:00:00.000,32.279999,,,32.279999,,
