ID,TableID,ExplicitName,InferredName,ExplicitDataType,InferredDataType,DataCategory,Description,IsHidden,State,IsUnique,IsKey,IsNullable,Alignment,TableDetailPosition,IsDefaultLabel,IsDefaultImage,SummarizeBy,ColumnStorageID,Type,SourceColumn,ColumnOriginID,Expression,FormatString,IsAvailableInMDX,SortByColumnID,AttributeHierarchyID,ModifiedTime,StructureModifiedTime,RefreshedTime,SystemFlags,KeepUniqueRows,DisplayOrdinal,ErrorMessage,SourceProviderType,DisplayFolder,EncodingHint,RelatedColumnDetailsID,AlternateOfID,LineageTag,SourceLineageTag
11,10,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,48,3,"",,"","",True,,12,2016-12-14 10:05:46.266,2016-12-14 10:05:46.266,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"",""
13,10,"","Date",1,9,"PaddedDateTableDates","",True,1,False,False,True,1,-1,False,False,2,52,4,"[Date]",,"","",True,,36,2022-07-23 16:17:32.303,2016-12-14 10:05:46.266,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"a5c9a298-9f59-4914-b23c-b6a57de3a3b2",""
14,10,"Year","",1,6,"Years","",True,1,False,False,True,1,-1,False,False,2,56,2,"",,"YEAR([Date])","",True,,37,2022-07-23 16:17:32.303,2016-12-14 10:05:46.266,2016-12-14 10:05:46.420,2,False,0,"","","",0,,,"270372fc-b5c9-4cb9-a539-c7e02ab55d76",""
15,10,"MonthNo","",1,6,"MonthOfYear","",True,1,False,False,True,1,-1,False,False,2,60,2,"",,"MONTH([Date])","",True,,38,2022-07-23 16:17:32.303,2016-12-14 10:05:46.266,2016-12-14 10:05:46.420,2,False,0,"","","",0,,,"5dd33ca1-7ef6-4627-b670-f559deeb789c",""
16,10,"Month","",1,2,"Months","",True,1,False,False,True,1,-1,False,False,2,64,2,"",,"FORMAT([Date], ""MMMM"")","",True,15,39,2022-07-23 16:17:32.303,2016-12-14 10:05:46.266,2016-12-14 10:05:46.420,2,False,0,"","","",0,,,"a2bd2e5e-1622-4737-b45a-72f3bcdcedce",""
17,10,"QuarterNo","",1,6,"QuarterOfYear","",True,1,False,False,True,1,-1,False,False,2,68,2,"",,"INT(([MonthNo] + 2) / 3)","",True,,40,2022-07-23 16:17:32.303,2016-12-14 10:05:46.266,2016-12-14 10:05:46.420,2,False,0,"","","",0,,,"4ca86d4f-20f6-473b-8d9a-bffbe87f45cc",""
18,10,"Quarter","",1,2,"Quarters","",True,1,False,False,True,1,-1,False,False,2,72,2,"",,"""Qtr "" & [QuarterNo]","",True,17,41,2022-07-23 16:17:32.303,2016-12-14 10:05:46.266,2016-12-14 10:05:46.436,2,False,0,"","","",0,,,"af300d55-cca2-4891-877d-641957598830",""
19,10,"Day","",1,6,"DayOfMonth","",True,1,False,False,True,1,-1,False,False,2,76,2,"",,"DAY([Date])","",True,,42,2022-07-23 16:17:32.303,2016-12-14 10:05:46.266,2016-12-14 10:05:46.420,2,False,0,"","","",0,,,"b0b80580-e671-4c00-bbd3-a5649fec48b4",""
267,266,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,370,3,"",,"","",True,,268,2016-12-14 10:10:46.440,2016-12-14 10:10:46.440,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
274,266,"SalesDateSK","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,378,1,"SalesDateSK",,"","0",True,,337,2022-07-23 16:17:32.303,2016-12-14 10:10:46.440,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"d84165e2-203d-4c99-8a99-0eb65a663ca5",""
