Date,ProductId,Sale Amount
2014-01-01 00:00:00.000,1,4563
2014-01-02 00:00:00.000,1,9876.6
2014-01-03 00:00:00.000,1,11012.4
2014-01-04 00:00:00.000,1,11200.5
2014-01-05 00:00:00.000,1,3679
2014-01-06 00:00:00.000,1,2970.5
2014-01-07 00:00:00.000,1,13966.400000000001
2014-01-08 00:00:00.000,1,17750.4
2014-01-09 00:00:00.000,1,1887
2014-01-10 00:00:00.000,1,19710
2014-01-11 00:00:00.000,1,2008
2014-01-12 00:00:00.000,1,18591.3
2014-01-13 00:00:00.000,1,6037.8
2014-01-14 00:00:00.000,1,11587.5
2014-01-15 00:00:00.000,1,5247
2014-01-16 00:00:00.000,1,2108
2014-01-17 00:00:00.000,1,6072
2014-01-18 00:00:00.000,1,6924.9000000000015
2014-01-19 00:00:00.000,1,22698
2014-01-20 00:00:00.000,1,17208.1
2014-01-21 00:00:00.000,1,13859.199999999999
2014-01-22 00:00:00.000,1,6116.1
2014-01-23 00:00:00.000,1,2713.2000000000003
2014-01-24 00:00:00.000,1,9432.5
2014-01-25 00:00:00.000,1,8013.5999999999995
2014-01-26 00:00:00.000,1,13920.4
2014-01-27 00:00:00.000,1,13840
2014-01-28 00:00:00.000,1,12447.599999999999
2014-01-29 00:00:00.000,1,12222
2014-01-30 00:00:00.000,1,7648.2
2014-01-31 00:00:00.000,1,14721.999999999998
2014-02-01 00:00:00.000,1,12821.7
2014-02-02 00:00:00.000,1,15683.999999999998
2014-02-03 00:00:00.000,1,10315.5
2014-02-04 00:00:00.000,1,10764.199999999999
2014-02-05 00:00:00.000,1,20642.399999999998
2014-02-06 00:00:00.000,1,8227.6
2014-02-07 00:00:00.000,1,15815.4
2014-02-08 00:00:00.000,1,9324
2014-02-09 00:00:00.000,1,4840.5
2014-02-10 00:00:00.000,1,6551.2
2014-02-11 00:00:00.000,1,9230
2014-02-12 00:00:00.000,1,22739.199999999997
2014-02-13 00:00:00.000,1,2457
2014-02-14 00:00:00.000,1,20097.6
2014-02-15 00:00:00.000,1,7320.6
2014-02-16 00:00:00.000,1,6888
2014-02-17 00:00:00.000,1,7516
2014-02-18 00:00:00.000,1,15680
2014-02-19 00:00:00.000,1,18522.899999999998
2014-02-20 00:00:00.000,1,12896
2014-02-21 00:00:00.000,1,4806.9
2014-02-22 00:00:00.000,1,13608
2014-02-23 00:00:00.000,1,14795
2014-02-24 00:00:00.000,1,8380.8
2014-02-25 00:00:00.000,1,3656
2014-02-26 00:00:00.000,1,6596.2
2014-02-27 00:00:00.000,1,13108.9
2014-02-28 00:00:00.000,1,15943
2014-03-01 00:00:00.000,1,11883.199999999999
2014-03-02 00:00:00.000,1,12306.6
2014-03-03 00:00:00.000,1,12693.6
2014-03-04 00:00:00.000,1,20116.8
2014-03-05 00:00:00.000,1,14525
2014-03-06 00:00:00.000,1,12330.8
2014-03-07 00:00:00.000,1,19247.399999999998
2014-03-08 00:00:00.000,1,16096.800000000001
2014-03-09 00:00:00.000,1,4091.7999999999997
2014-03-10 00:00:00.000,1,10948
2014-03-11 00:00:00.000,1,3128.3999999999996
2014-03-12 00:00:00.000,1,8331.5999999999985
2014-03-13 00:00:00.000,1,16407
2014-03-14 00:00:00.000,1,25452
2014-03-15 00:00:00.000,1,13524
2014-03-16 00:00:00.000,1,26551.2
2014-03-17 00:00:00.000,1,17306.1
2014-03-18 00:00:00.000,1,12890
2014-03-19 00:00:00.000,1,4595
2014-03-20 00:00:00.000,1,9430
2014-03-21 00:00:00.000,1,11816.199999999999
2014-03-22 00:00:00.000,1,29092.8
2014-03-23 00:00:00.000,1,17399.2
2014-03-24 00:00:00.000,1,26716.8
2014-03-25 00:00:00.000,1,7434
2014-03-26 00:00:00.000,1,12416.8
2014-03-27 00:00:00.000,1,21500.399999999998
2014-03-28 00:00:00.000,1,22689.600000000002
2014-03-29 00:00:00.000,1,13642.2
2014-03-30 00:00:00.000,1,15290
2014-03-31 00:00:00.000,1,8610
2014-04-01 00:00:00.000,1,13191.999999999998
2014-04-02 00:00:00.000,1,25747.7
2014-04-03 00:00:00.000,1,8633.2
2014-04-04 00:00:00.000,1,10004.5
2014-04-05 00:00:00.000,1,13972
2014-04-06 00:00:00.000,1,16849.2
2014-04-07 00:00:00.000,1,8531.6
2014-04-08 00:00:00.000,1,5595.5
2014-04-09 00:00:00.000,1,15370
2014-04-10 00:00:00.000,1,14198.699999999999
2014-04-11 00:00:00.000,1,12331.199999999999
2014-04-12 00:00:00.000,1,31407.800000000003
2014-04-13 00:00:00.000,1,6147.2
2014-04-14 00:00:00.000,1,13468
2014-04-15 00:00:00.000,1,19960.2
2014-04-16 00:00:00.000,1,10274.4
2014-04-17 00:00:00.000,1,12030.400000000001
2014-04-18 00:00:00.000,1,12756.6
2014-04-19 00:00:00.000,1,9720
2014-04-20 00:00:00.000,1,16434.6
2014-04-21 00:00:00.000,1,6844.8
2014-04-22 00:00:00.000,1,20773.2
2014-04-23 00:00:00.000,1,7232
2014-04-24 00:00:00.000,1,23280.5
2014-04-25 00:00:00.000,1,11109
2014-04-26 00:00:00.000,1,25029.899999999998
2014-04-27 00:00:00.000,1,11769.400000000001
2014-04-28 00:00:00.000,1,24105.899999999998
2014-04-29 00:00:00.000,1,31024
2014-04-30 00:00:00.000,1,16389
2014-05-01 00:00:00.000,1,21182
2014-05-02 00:00:00.000,1,8394.1999999999989
2014-05-03 00:00:00.000,1,17894.8
2014-05-04 00:00:00.000,1,8452.5
2014-05-05 00:00:00.000,1,26610.399999999998
2014-05-06 00:00:00.000,1,7205.1
2014-05-07 00:00:00.000,1,30757.2
2014-05-08 00:00:00.000,1,28566.6
2014-05-09 00:00:00.000,1,12769
2014-05-10 00:00:00.000,1,13371.3
2014-05-11 00:00:00.000,1,20742.399999999998
2014-05-12 00:00:00.000,1,15524.300000000001
2014-05-13 00:00:00.000,1,7750.4000000000015
2014-05-14 00:00:00.000,1,7436.5
2014-05-15 00:00:00.000,1,17382.6
2014-05-16 00:00:00.000,1,9597.8
2014-05-17 00:00:00.000,1,28650.4
2014-05-18 00:00:00.000,1,8181.0000000000009
2014-05-19 00:00:00.000,1,14036
2014-05-20 00:00:00.000,1,29778.1
2014-05-21 00:00:00.000,1,21936
2014-05-22 00:00:00.000,1,7387.5999999999995
2014-05-23 00:00:00.000,1,9723.2
2014-05-24 00:00:00.000,1,7784
2014-05-25 00:00:00.000,1,37324.8
2014-05-26 00:00:00.000,1,29724.3
2014-05-27 00:00:00.000,1,6251
2014-05-28 00:00:00.000,1,31189.6
2014-05-29 00:00:00.000,1,9234
2014-05-30 00:00:00.000,1,17166.600000000002
2014-05-31 00:00:00.000,1,18630.8
2014-06-01 00:00:00.000,1,15355.1
2014-06-02 00:00:00.000,1,5341.8
2014-06-03 00:00:00.000,1,17172
2014-06-04 00:00:00.000,1,7065.7999999999993
2014-06-05 00:00:00.000,1,21805.1
2014-06-06 00:00:00.000,1,14565.6
2014-06-07 00:00:00.000,1,34736.1
2014-06-08 00:00:00.000,1,14904
2014-06-09 00:00:00.000,1,20447.7
2014-06-10 00:00:00.000,1,20174.399999999998
2014-06-11 00:00:00.000,1,31542.300000000003
2014-06-12 00:00:00.000,1,20828.8
2014-06-13 00:00:00.000,1,27100.5
2014-06-14 00:00:00.000,1,18018
2014-06-15 00:00:00.000,1,40924.1
2014-06-16 00:00:00.000,1,19328.4
2014-06-17 00:00:00.000,1,17003.699999999997
2014-06-18 00:00:00.000,1,10788
2014-06-19 00:00:00.000,1,27012.600000000002
2014-06-20 00:00:00.000,1,20916
2014-06-21 00:00:00.000,1,35220.3
2014-06-22 00:00:00.000,1,23883.199999999997
2014-06-23 00:00:00.000,1,10449
2014-06-24 00:00:00.000,1,20960.8
2014-06-25 00:00:00.000,1,14452.9
2014-06-26 00:00:00.000,1,13896
2014-06-27 00:00:00.000,1,34834.799999999996
2014-06-28 00:00:00.000,1,9312
