ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
150,1,"dde724fe-5772-4fc2-8133-eb6431abdc45",True,1,1,2,False,12,158,2,114,159,1,1,1561,,2022-01-06 11:15:12.756,2022-01-06 11:15:12.756,1
151,1,"cc4fd7f2-fc3b-4074-b83a-1d1ddb8cd078",True,1,1,2,False,12,175,2,117,176,1,1,1563,,2022-01-06 11:15:12.700,2022-01-06 11:15:12.700,1
152,1,"479371db-3e42-4dfc-8bcf-e2c1fdd1917c",True,1,1,2,False,12,183,2,120,184,1,1,1565,,2022-01-06 11:15:12.730,2022-01-06 11:15:12.730,1
153,1,"0946b717-5693-4479-9546-4c2f45ad0854",True,1,1,2,False,123,199,2,126,200,1,1,1567,,2022-01-06 11:15:12.770,2022-01-06 11:15:12.770,1
154,1,"56993a59-678b-4a85-a45d-ca73da441ae0",True,1,1,2,False,123,217,2,129,218,1,1,1569,,2022-01-06 11:15:12.696,2022-01-06 11:15:12.696,1
155,1,"53e5d353-8999-4f4d-92ba-0eb137d19183",True,1,1,2,False,132,238,2,135,239,1,1,1571,,2022-01-06 11:15:12.733,2022-01-06 11:15:12.733,1
157,1,"345e3848-4895-46ab-aee4-60e903fe972a",True,1,1,2,False,138,255,2,144,256,1,1,1575,,2022-01-06 11:15:12.753,2022-01-06 11:15:12.753,1
9064,1,"3fe68dbc-50d6-4224-a42a-340de389bf0e",True,1,1,1,False,138,247,2,12,158,1,1,9065,,2022-01-06 11:22:16.980,2022-01-06 11:22:16.980,1
9081,1,"1e9d7993-a2a2-41c7-9753-d2309299911e",True,1,1,1,False,5194,5204,2,132,226,1,1,9082,,2022-01-06 11:24:18.226,2022-01-06 11:24:18.226,1
9098,1,"c0be0efe-59da-42b7-a9c1-b6b8d009f2fd",True,1,1,1,False,5194,5205,2,12,158,1,1,9099,,2022-01-06 11:24:53.526,2022-01-06 11:24:53.526,1
9141,1,"c34caad6-a3fa-4c65-885b-05135904433d",True,1,1,1,False,138,265,2,147,273,1,1,9142,,2022-01-06 11:44:23.953,2022-01-06 11:44:23.953,1
9257,1,"75040587-c3bf-46e6-be1e-3a30b3229cdc",True,1,1,1,False,138,246,2,132,226,1,1,9258,,2022-01-06 12:21:20.356,2022-01-06 12:21:20.356,1
9274,1,"76e9ebbf-01e6-4515-a69b-2aa07dd2ba20",True,1,1,1,False,138,263,2,123,195,1,1,9275,,2022-01-06 13:06:07.406,2022-01-06 13:06:07.406,1
