ID,TableID,ExplicitName,InferredName,ExplicitDataType,InferredDataType,DataCategory,Description,IsHidden,State,IsUnique,IsKey,IsNullable,Alignment,TableDetailPosition,IsDefaultLabel,IsDefaultImage,SummarizeBy,ColumnStorageID,Type,SourceColumn,ColumnOriginID,Expression,FormatString,IsAvailableInMDX,SortByColumnID,AttributeHierarchyID,ModifiedTime,StructureModifiedTime,RefreshedTime,SystemFlags,KeepUniqueRows,DisplayOrdinal,ErrorMessage,SourceProviderType,DisplayFolder,EncodingHint,RelatedColumnDetailsID,AlternateOfID,LineageTag,SourceLineageTag
14,13,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,39,3,"",,"","",True,,15,2021-01-01 12:25:30.706,2021-01-01 12:25:30.706,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
16,13,"Product Code","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,43,1,"Product Code",,"","",True,,32,2022-08-13 13:55:31.506,2021-01-01 12:25:30.706,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"7d340fbd-9a53-44cf-9f30-a7df677aade9",""
17,13,"Description","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,47,1,"Description",,"","",True,,33,2022-08-13 13:55:31.506,2021-01-01 12:25:30.706,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"cd38213c-8fa3-4fbe-9c74-20f528c0d01e",""
105,104,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,129,3,"",,"","",True,,106,2021-01-01 12:26:21.220,2021-01-01 12:26:21.220,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
107,104,"Item Code","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,133,1,"Item Code",,"","",True,,122,2022-08-13 13:55:31.506,2021-01-01 12:26:21.220,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"0e6c07f2-d302-4ac3-83da-b6c45fd897ae",""
108,104,"Qty in Stock","",6,19,"","",False,1,False,False,True,1,-1,False,False,2,137,1,"Qty in Stock",,"","0",True,,123,2022-08-13 13:55:31.506,2021-01-01 12:26:21.220,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"05b4c314-cc97-48b0-8da0-14925bb27681",""
195,194,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,226,3,"",,"","",True,,196,2021-01-01 12:27:42.713,2021-01-01 12:27:42.713,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
197,194,"Product","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,230,1,"Product",,"","",True,,218,2022-08-13 13:55:31.506,2021-01-01 12:27:42.713,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"a2c9b513-2fe9-4630-87bd-c07eb597ade1",""
198,194,"Item Code","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,234,1,"Item Code",,"","",True,,219,2022-08-13 13:55:31.506,2021-01-01 12:27:42.713,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"9613052c-862d-4341-8d15-7cca021f989c",""
199,194,"Qty Required","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,238,1,"Qty Required",,"","0",True,,220,2022-08-13 13:55:31.506,2021-01-01 12:27:42.713,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"48188ba5-0dfc-4655-a23a-a6021052b1f2",""
355,354,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,387,3,"",,"","",True,,356,2021-01-01 12:29:33.756,2021-01-01 12:29:33.756,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
357,354,"Week","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,391,1,"Week",,"","",True,,379,2022-08-13 13:55:31.506,2021-01-01 12:29:33.756,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"d02b3073-2edf-4ba7-a793-766c4be75b7c",""
358,354,"Product Code","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,395,1,"Product Code",,"","",True,,380,2022-08-13 13:55:31.506,2021-01-01 12:29:33.756,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"0c28c551-ab4b-45f1-bf5f-502a647b3c1f",""
359,354,"Value","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,399,1,"Value",,"","0",True,,381,2022-08-13 13:55:31.506,2021-01-01 12:29:33.756,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"d7d5c331-1dc8-4377-87c8-62ceca61f842",""
