ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
13510,1,"55dcc9cf-c4cf-4c16-b7bb-c7422f409dc4",True,1,2,1,False,9081,9085,1,273,277,1,1,13511,13513,2017-06-30 19:12:17.550,2017-06-30 19:12:17.550,1
17047,1,"843b83e6-d591-45e9-ab30-848696f0d314",True,1,1,2,False,9081,13248,2,17044,17048,1,1,17135,,2017-06-30 19:12:17.696,2017-06-30 19:12:17.696,1
17385,1,"3195a02e-76c6-415a-a080-e38d73095c4f",True,1,1,2,False,9081,13246,2,17382,17386,1,1,17473,,2017-06-30 19:12:17.680,2017-06-30 19:12:17.680,1
26512,1,"ee5c5111-cb50-4a16-bcb4-9b53bd22ddf0",True,1,1,2,False,703,709,2,26509,26513,1,1,26600,,2017-06-30 19:12:17.750,2017-06-30 19:12:17.750,1
27010,1,"7886fca2-4b10-4bf5-b3c6-a8b2a8c833d5",True,1,1,2,False,9081,13245,2,27007,27012,1,1,27099,,2017-06-30 19:12:17.733,2017-06-30 19:12:17.733,1
27114,1,"94b18c5c-776d-4ef1-8d3f-554c947c6c1e",True,1,1,2,False,703,710,2,27111,27116,1,1,27203,,2017-06-30 19:12:17.830,2017-06-30 19:12:17.830,1
27427,1,"3cf93571-12c1-4588-8c0b-310f5850cca9",True,1,1,2,False,1226,1243,2,27424,27428,1,1,27516,,2017-06-30 19:12:17.696,2017-06-30 19:12:17.696,1
27530,1,"4c3feeea-1e80-4348-b5c5-20084c2bb758",True,1,1,2,False,1226,1245,2,27527,27532,1,1,27639,,2017-06-30 19:12:17.766,2017-06-30 19:12:17.766,1
27670,1,"6ef7420e-75de-4fe1-9302-78b2256d8eca",True,1,1,2,False,1648,1662,2,27667,27671,1,1,27759,,2017-06-30 19:12:17.666,2017-06-30 19:12:17.666,1
27773,1,"8740b12d-7a5e-48c7-852a-e5396c9cc0e7",True,1,1,2,False,1648,1663,2,27770,27774,1,1,27861,,2017-06-30 19:12:17.650,2017-06-30 19:12:17.650,1
32390,1,"b5058264-efc3-4046-8476-d2571f4b1774",True,1,1,1,False,1502,27654,2,521,6560,1,1,32391,,2017-06-30 19:12:17.526,2017-06-30 19:12:17.526,1
32407,1,"b8e460b5-47f2-43d7-a2c5-6fcbdcbe3fc8",True,1,1,1,False,1226,27539,2,369,6548,1,1,32408,,2017-06-30 19:12:17.566,2017-06-30 19:12:17.566,1
32424,1,"89dcb7da-b9c7-4e98-896c-48e2e3e4f225",True,1,1,1,False,1226,27540,2,793,6596,1,1,32425,,2017-06-30 19:12:17.566,2017-06-30 19:12:17.566,1
33156,1,"4c682cfe-9bb4-4aa5-a0be-e2fecc3750bc",True,1,1,1,False,1648,32442,2,369,6548,1,1,33157,,2017-06-30 19:12:17.650,2017-06-30 19:12:17.650,1
33288,1,"294f47f2-79f9-4947-901a-b3e43ca68d9a",True,1,1,1,False,1226,1230,2,273,277,1,1,33289,,2017-06-30 19:12:17.566,2017-06-30 19:12:17.566,1
33305,1,"92ad65fe-138b-4e0e-a75b-8d4d6404f4be",True,1,1,1,False,1502,1506,2,273,277,1,1,33306,,2017-06-30 19:12:17.526,2017-06-30 19:12:17.526,1
33420,1,"1d1f3548-4b8e-4a87-93c1-07e2a3a5d5b5",True,1,1,1,False,1648,1652,2,273,277,1,1,33421,,2017-06-30 19:12:17.566,2017-06-30 19:12:17.566,1
41185,1,"9f022b47-fd40-4a93-849b-a0a3afc37d86",True,1,1,1,False,40469,40473,2,9081,9085,1,1,41186,,2017-06-30 19:12:17.550,2017-06-30 19:12:17.550,1
41286,1,"d6be5a8a-58fd-4215-b9e7-8850685867de",True,1,1,1,False,41202,41208,2,9081,9085,1,1,74474,,2017-06-30 19:12:17.550,2017-06-30 19:12:17.550,1
43169,1,"a87eb070-ab9d-4a9d-a7ec-805dbb36b42a",True,1,1,1,False,42026,42030,2,9081,9085,1,1,43170,,2017-06-30 19:12:17.566,2017-06-30 19:12:17.566,1
44451,1,"3b731273-07a5-4935-a11a-5ba90e431b59",True,1,1,1,False,44233,44238,2,9081,9085,1,1,44452,,2017-06-30 19:12:17.633,2017-06-30 19:12:17.633,1
65905,1,"6a7d6e50-3012-4e6b-b99f-7868af9e2771",True,1,1,1,False,943,64729,2,703,6584,1,1,65906,,2017-06-30 19:12:17.633,2017-06-30 19:12:17.633,1
65928,1,"9b3fc586-da57-46c4-a642-9bc2db5c30b0",True,1,1,1,False,943,64733,2,369,6548,1,1,65929,,2017-06-30 19:12:17.550,2017-06-30 19:12:17.550,1
65948,1,"0108e056-9681-4a52-8a4c-53cc05c10c81",True,1,1,1,False,943,64730,2,521,6560,1,1,65949,,2017-06-30 19:12:17.533,2017-06-30 19:12:17.533,1
65968,1,"e6cb7c35-a0da-4eb5-a856-fd22682d978d",True,1,1,1,False,943,64731,2,793,6596,1,1,65969,,2017-06-30 19:12:17.533,2017-06-30 19:12:17.533,1
65988,1,"bd36ccfd-5659-41c3-a805-8127086bbf0a",True,1,1,1,False,943,64732,2,627,6572,1,1,65989,,2017-06-30 19:12:17.533,2017-06-30 19:12:17.533,1
72325,1,"85ffccce-0524-4c00-bd13-880fa9172982",True,1,1,2,False,943,61152,2,72322,72326,1,1,72414,,2017-06-30 19:12:17.666,2017-06-30 19:12:17.666,1
72428,1,"9fa6c174-af8d-42ec-a1fb-e25a38153279",True,1,1,2,False,943,62652,2,72425,72429,1,1,72516,,2017-06-30 19:12:17.680,2017-06-30 19:12:17.680,1
73970,1,"ae5a09fb-d396-4388-b1a6-00be46555389",True,1,1,1,False,943,947,2,273,277,1,1,73971,,2017-06-30 19:12:17.530,2017-06-30 19:12:17.530,1
74279,1,"1eaf1cc5-f754-4997-a21d-f919c18e71ed",True,1,1,1,False,74031,74035,2,9081,9085,1,1,74280,,2017-06-30 19:12:17.566,2017-06-30 19:12:17.566,1
