ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
12,1,"Table1","","",False,57,2022-06-11 11:35:03.006,2019-01-29 17:55:23.726,0,False,False,,0,,,False,"e5e8f922-9a87-4f4d-bff6-5de79b9650f0",""
15,1,"DateTableTemplate_ce89a338-93d4-47ed-9e20-949686e59496","","",True,59,2022-06-11 11:35:03.006,2019-01-29 17:55:23.456,2,False,True,,0,,,False,"d717a4d9-a552-4dad-9763-68b340833eb1",""
331,1,"Table2","","",False,409,2022-06-11 11:35:03.006,2019-02-01 18:23:25.656,0,False,False,,0,,,False,"25e0d1ec-d7e8-4f61-bc92-2d94a33cda38",""
334,1,"LocalDateTable_6b782931-859c-461e-87d2-830ffc8c0f6a","","",True,411,2022-06-11 11:35:03.006,2019-02-01 18:23:25.656,2,True,False,,0,,,False,"76259f78-f7aa-43cf-9189-49248372fbd8",""
861,1,"Table3","","",False,890,2022-06-11 11:35:03.006,2019-02-01 18:34:26.833,0,False,False,,0,,,False,"805cd507-7843-4df2-93ce-b5101b8c500c",""
1096,1,"Table4","","",False,1113,2022-06-11 11:35:03.006,2019-02-06 20:03:06.553,0,False,False,,0,,,False,"712f4c72-419d-4ac8-9786-1e11f01d3c90",""
1219,1,"Table5","","",False,1232,2022-06-11 11:35:03.006,2019-02-08 14:26:04.830,0,False,False,,0,,,False,"b461112b-aae0-4f46-81e2-4e887dddc5fd",""
1303,1,"Table6","","",False,1364,2022-06-11 11:35:03.006,2019-02-08 14:27:14.990,0,False,False,,0,,,False,"37d08cf3-a52f-4402-9975-93e5033d2f1d",""
1306,1,"LocalDateTable_ed455acc-1e71-4742-8945-5ad7335c9f9e","","",True,1366,2022-06-11 11:35:03.006,2019-02-08 14:27:00.856,2,True,False,,0,,,False,"5eaa0355-4361-49b0-8b07-56edf79feb55",""
1743,1,"Table7","","",False,1820,2022-06-11 11:35:03.006,2019-02-08 17:29:36.796,0,False,False,,0,,,False,"e0064e8f-83fb-4fe2-b1be-5dedf7daff95",""
