Account,Date,Value,BusinessUnitID
"Restructuring",2016-01-01 00:00:00.000,0,1
"Restructuring",2016-02-01 00:00:00.000,0,1
"Restructuring",2016-03-01 00:00:00.000,0,1
"Restructuring",2016-04-01 00:00:00.000,0,1
"Restructuring",2016-05-01 00:00:00.000,0,1
"Restructuring",2016-06-01 00:00:00.000,0,1
"Restructuring",2016-07-01 00:00:00.000,0,1
"Restructuring",2016-08-01 00:00:00.000,0,1
"Restructuring",2016-09-01 00:00:00.000,0,1
"Restructuring",2016-10-01 00:00:00.000,0,1
"Restructuring",2017-03-01 00:00:00.000,0,1
"Restructuring",2017-04-01 00:00:00.000,0,1
"Restructuring",2017-05-01 00:00:00.000,0,1
"Restructuring",2017-06-01 00:00:00.000,0,1
"Restructuring",2017-07-01 00:00:00.000,0,1
"Restructuring",2017-08-01 00:00:00.000,0,1
"Restructuring",2017-09-01 00:00:00.000,0,1
"Restructuring",2017-10-01 00:00:00.000,0,1
"Restructuring",2018-03-01 00:00:00.000,0,1
"Restructuring",2018-04-01 00:00:00.000,0,1
"Restructuring",2018-05-01 00:00:00.000,0,1
"Restructuring",2018-06-01 00:00:00.000,0,1
"Restructuring",2018-07-01 00:00:00.000,0,1
"Restructuring",2018-08-01 00:00:00.000,0,1
"Restructuring",2018-09-01 00:00:00.000,0,1
"Restructuring",2018-10-01 00:00:00.000,0,1
"Restructuring",2018-11-01 00:00:00.000,0,1
"Restructuring",2018-12-01 00:00:00.000,0,1
"Restructuring",2016-01-01 00:00:00.000,0,2
"Restructuring",2016-02-01 00:00:00.000,0,2
"Restructuring",2016-03-01 00:00:00.000,0,2
"Restructuring",2016-04-01 00:00:00.000,0,2
"Restructuring",2016-05-01 00:00:00.000,0,2
"Restructuring",2016-06-01 00:00:00.000,0,2
"Restructuring",2016-07-01 00:00:00.000,0,2
"Restructuring",2016-08-01 00:00:00.000,0,2
"Restructuring",2016-09-01 00:00:00.000,0,2
"Restructuring",2016-10-01 00:00:00.000,0,2
"Restructuring",2017-03-01 00:00:00.000,0,2
"Restructuring",2017-04-01 00:00:00.000,0,2
"Restructuring",2017-05-01 00:00:00.000,0,2
"Restructuring",2017-06-01 00:00:00.000,0,2
"Restructuring",2017-07-01 00:00:00.000,0,2
"Restructuring",2017-08-01 00:00:00.000,0,2
"Restructuring",2017-09-01 00:00:00.000,0,2
"Restructuring",2017-10-01 00:00:00.000,0,2
"Restructuring",2018-03-01 00:00:00.000,0,2
"Restructuring",2018-04-01 00:00:00.000,0,2
"Restructuring",2018-05-01 00:00:00.000,0,2
"Restructuring",2018-06-01 00:00:00.000,0,2
"Restructuring",2018-07-01 00:00:00.000,0,2
"Restructuring",2018-08-01 00:00:00.000,0,2
"Restructuring",2018-09-01 00:00:00.000,0,2
"Restructuring",2018-10-01 00:00:00.000,0,2
"Restructuring",2018-11-01 00:00:00.000,0,2
"Restructuring",2018-12-01 00:00:00.000,0,2
"Restructuring",2016-01-01 00:00:00.000,0,3
"Restructuring",2016-02-01 00:00:00.000,0,3
"Restructuring",2016-03-01 00:00:00.000,0,3
"Restructuring",2016-04-01 00:00:00.000,0,3
"Restructuring",2016-05-01 00:00:00.000,0,3
"Restructuring",2016-06-01 00:00:00.000,0,3
"Restructuring",2016-07-01 00:00:00.000,0,3
"Restructuring",2016-08-01 00:00:00.000,0,3
"Restructuring",2016-09-01 00:00:00.000,0,3
"Restructuring",2016-10-01 00:00:00.000,0,3
"Restructuring",2017-03-01 00:00:00.000,0,3
"Restructuring",2017-04-01 00:00:00.000,0,3
"Restructuring",2017-05-01 00:00:00.000,0,3
"Restructuring",2017-06-01 00:00:00.000,0,3
"Restructuring",2017-07-01 00:00:00.000,0,3
"Restructuring",2017-08-01 00:00:00.000,0,3
"Restructuring",2017-09-01 00:00:00.000,0,3
"Restructuring",2017-10-01 00:00:00.000,0,3
"Restructuring",2018-03-01 00:00:00.000,0,3
"Restructuring",2018-04-01 00:00:00.000,0,3
"Restructuring",2018-05-01 00:00:00.000,0,3
"Restructuring",2018-06-01 00:00:00.000,0,3
"Restructuring",2018-07-01 00:00:00.000,0,3
"Restructuring",2018-08-01 00:00:00.000,0,3
"Restructuring",2018-09-01 00:00:00.000,0,3
"Restructuring",2018-10-01 00:00:00.000,0,3
"Restructuring",2018-11-01 00:00:00.000,0,3
"Restructuring",2018-12-01 00:00:00.000,0,3
"Restructuring",2016-01-01 00:00:00.000,0,4
"Restructuring",2016-02-01 00:00:00.000,0,4
"Restructuring",2016-03-01 00:00:00.000,0,4
"Restructuring",2016-04-01 00:00:00.000,0,4
"Restructuring",2016-05-01 00:00:00.000,0,4
"Restructuring",2016-06-01 00:00:00.000,0,4
"Restructuring",2016-07-01 00:00:00.000,0,4
"Restructuring",2016-08-01 00:00:00.000,0,4
"Restructuring",2016-09-01 00:00:00.000,0,4
"Restructuring",2016-10-01 00:00:00.000,0,4
"Restructuring",2017-03-01 00:00:00.000,0,4
"Restructuring",2017-04-01 00:00:00.000,0,4
"Restructuring",2017-05-01 00:00:00.000,0,4
"Restructuring",2017-06-01 00:00:00.000,0,4
"Restructuring",2017-07-01 00:00:00.000,0,4
"Restructuring",2017-08-01 00:00:00.000,0,4
"Restructuring",2017-09-01 00:00:00.000,0,4
"Restructuring",2017-10-01 00:00:00.000,0,4
"Restructuring",2018-03-01 00:00:00.000,0,4
"Restructuring",2018-04-01 00:00:00.000,0,4
"Restructuring",2018-05-01 00:00:00.000,0,4
"Restructuring",2018-06-01 00:00:00.000,0,4
"Restructuring",2018-07-01 00:00:00.000,0,4
"Restructuring",2018-08-01 00:00:00.000,0,4
"Restructuring",2018-09-01 00:00:00.000,0,4
"Restructuring",2018-10-01 00:00:00.000,0,4
"Restructuring",2018-11-01 00:00:00.000,0,4
"Restructuring",2018-12-01 00:00:00.000,0,4
"Product revenue",2016-01-01 00:00:00.000,4238088.4416176081,4
"Product revenue",2016-02-01 00:00:00.000,5044350.1785544017,4
"Product revenue",2016-03-01 00:00:00.000,6296253.2167016137,4
"Product revenue",2016-04-01 00:00:00.000,5120906.3763490366,4
"Product revenue",2016-05-01 00:00:00.000,6305180.1598528605,4
"Product revenue",2016-06-01 00:00:00.000,6524373.83496123,4
"Product revenue",2016-07-01 00:00:00.000,6554112.7790525649,4
"Product revenue",2016-08-01 00:00:00.000,6179132.543736672,4
"Product revenue",2016-09-01 00:00:00.000,4255043.8384816,4
"Product revenue",2016-10-01 00:00:00.000,6144990.2595291287,4
"Product revenue",2016-11-01 00:00:00.000,5001590.3239505868,4
"Product revenue",2016-12-01 00:00:00.000,5905509.5410254057,4
"Product revenue",2017-01-01 00:00:00.000,5111371.2403747654,4
"Product revenue",2017-02-01 00:00:00.000,4724924.1980401371,4
"Product revenue",2017-03-01 00:00:00.000,5685460.2664924813,4
"Product revenue",2017-04-01 00:00:00.000,4558164.9012568323,4
"Product revenue",2017-05-01 00:00:00.000,4654562.7414124459,4
"Product revenue",2017-06-01 00:00:00.000,6294778.82960591,4
"Product revenue",2017-07-01 00:00:00.000,5859102.69136193,4
"Product revenue",2017-08-01 00:00:00.000,5593816.4007726936,4
"Product revenue",2017-09-01 00:00:00.000,4481178.6770586343,4
"Product revenue",2017-10-01 00:00:00.000,5123196.1311749723,4
"Product revenue",2017-11-01 00:00:00.000,5814199.1549817622,4
"Product revenue",2017-12-01 00:00:00.000,5460984.77757184,4
"Product revenue",2018-01-01 00:00:00.000,5894003.5901356712,4
"Product revenue",2018-02-01 00:00:00.000,5723829.64106079,4
"Product revenue",2018-03-01 00:00:00.000,5232897.2208955968,4
"Product revenue",2018-04-01 00:00:00.000,5589736.2967776526,4
"Product revenue",2018-05-01 00:00:00.000,5466322.0549547868,4
"Product revenue",2018-06-01 00:00:00.000,6472369.7254209146,4
"Product revenue",2018-07-01 00:00:00.000,5653025.2702085571,4
"Product revenue",2018-08-01 00:00:00.000,5601983.7508910913,4
"Product revenue",2018-09-01 00:00:00.000,4840075.5080646966,4
"Product revenue",2018-10-01 00:00:00.000,4914683.96210062,4
"Product revenue",2018-11-01 00:00:00.000,5073374.4595395466,4
"Product revenue",2018-12-01 00:00:00.000,6024042.6863735793,4
"Service and other revenue",2016-01-01 00:00:00.000,1430752.9646884915,4
"Service and other revenue",2016-02-01 00:00:00.000,1837216.963826688,4
"Service and other revenue",2016-03-01 00:00:00.000,1971481.6794407594,4
"Service and other revenue",2016-04-01 00:00:00.000,1554899.5771054421,4
"Service and other revenue",2016-05-01 00:00:00.000,1643822.4633593236,4
"Service and other revenue",2016-06-01 00:00:00.000,1957063.3943266752,4
"Service and other revenue",2016-07-01 00:00:00.000,2150122.046485865,4
"Service and other revenue",2016-08-01 00:00:00.000,1995923.1345617115,4
"Service and other revenue",2016-09-01 00:00:00.000,1813811.7327962371,4
"Service and other revenue",2016-10-01 00:00:00.000,2148119.8857888188,4
"Service and other revenue",2016-11-01 00:00:00.000,2156118.5090278182,4
"Service and other revenue",2016-12-01 00:00:00.000,2363636.3677747203,4
"Service and other revenue",2017-01-01 00:00:00.000,2224754.9320513941,4
"Service and other revenue",2017-02-01 00:00:00.000,2163093.7704138733,4
"Service and other revenue",2017-03-01 00:00:00.000,2611569.6602393547,4
"Service and other revenue",2017-04-01 00:00:00.000,2572725.430070376,4
"Service and other revenue",2017-05-01 00:00:00.000,2909512.7310585491,4
"Service and other revenue",2017-06-01 00:00:00.000,2341952.6237351596,4
"Service and other revenue",2017-07-01 00:00:00.000,2619601.4214023855,4
"Service and other revenue",2017-08-01 00:00:00.000,2264170.1374514853,4
"Service and other revenue",2017-09-01 00:00:00.000,2568179.6605815338,4
"Service and other revenue",2017-10-01 00:00:00.000,2873209.2658205982,4
"Service and other revenue",2017-11-01 00:00:00.000,3482861.4260529419,4
"Service and other revenue",2017-12-01 00:00:00.000,3473511.2838498969,4
"Service and other revenue",2018-01-01 00:00:00.000,2866307.966645794,4
"Service and other revenue",2018-02-01 00:00:00.000,3177122.58640515,4
"Service and other revenue",2018-03-01 00:00:00.000,3198244.564032271,4
"Service and other revenue",2018-04-01 00:00:00.000,3687819.2493062909,4
"Service and other revenue",2018-05-01 00:00:00.000,3848530.1269534691,4
"Service and other revenue",2018-06-01 00:00:00.000,3581103.7408880722,4
"Service and other revenue",2018-07-01 00:00:00.000,3894917.8286796371,4
"Service and other revenue",2018-08-01 00:00:00.000,3944058.4106880133,4
"Service and other revenue",2018-09-01 00:00:00.000,3967322.6622278481,4
"Service and other revenue",2018-10-01 00:00:00.000,4400775.9511072021,4
"Service and other revenue",2018-11-01 00:00:00.000,4460260.1030476233,4
"Service and other revenue",2018-12-01 00:00:00.000,4664555.8522253735,4
"Revenue",2016-01-01 00:00:00.000,5668841.4063060991,4
"Revenue",2016-02-01 00:00:00.000,6881567.14238109,4
"Revenue",2016-03-01 00:00:00.000,8267734.8961423729,4
"Revenue",2016-04-01 00:00:00.000,6675805.9534544786,4
"Revenue",2016-05-01 00:00:00.000,7949002.6232121838,4
"Revenue",2016-06-01 00:00:00.000,8481437.2292879056,4
"Revenue",2016-07-01 00:00:00.000,8704234.82553843,4
"Revenue",2016-08-01 00:00:00.000,8175055.678298384,4
"Revenue",2016-09-01 00:00:00.000,6068855.5712778373,4
"Revenue",2016-10-01 00:00:00.000,8293110.1453179475,4
"Revenue",2016-11-01 00:00:00.000,7157708.8329784051,4
"Revenue",2016-12-01 00:00:00.000,8269145.9088001261,4
"Revenue",2017-01-01 00:00:00.000,7336126.1724261595,4
"Revenue",2017-02-01 00:00:00.000,6888017.9684540108,4
"Revenue",2017-03-01 00:00:00.000,8297029.9267318361,4
"Revenue",2017-04-01 00:00:00.000,7130890.3313272083,4
"Revenue",2017-05-01 00:00:00.000,7564075.472470995,4
"Revenue",2017-06-01 00:00:00.000,8636731.45334107,4
"Revenue",2017-07-01 00:00:00.000,8478704.1127643157,4
"Revenue",2017-08-01 00:00:00.000,7857986.5382241793,4
"Revenue",2017-09-01 00:00:00.000,7049358.3376401681,4
"Revenue",2017-10-01 00:00:00.000,7996405.3969955705,4
"Revenue",2017-11-01 00:00:00.000,9297060.581034705,4
"Revenue",2017-12-01 00:00:00.000,8934496.0614217371,4
"Revenue",2018-01-01 00:00:00.000,8760311.5567814652,4
"Revenue",2018-02-01 00:00:00.000,8900952.22746594,4
"Revenue",2018-03-01 00:00:00.000,8431141.7849278674,4
"Revenue",2018-04-01 00:00:00.000,9277555.5460839439,4
"Revenue",2018-05-01 00:00:00.000,9314852.1819082554,4
"Revenue",2018-06-01 00:00:00.000,10053473.466308987,4
"Revenue",2018-07-01 00:00:00.000,9547943.0988881942,4
"Revenue",2018-08-01 00:00:00.000,9546042.1615791041,4
"Revenue",2018-09-01 00:00:00.000,8807398.1702925451,4
"Revenue",2018-10-01 00:00:00.000,9315459.9132078215,4
"Revenue",2018-11-01 00:00:00.000,9533634.56258717,4
"Revenue",2018-12-01 00:00:00.000,10688598.538598953,4
"Product cost",2016-01-01 00:00:00.000,1216751.596867041,4
"Product cost",2016-02-01 00:00:00.000,1511374.1416416818,4
"Product cost",2016-03-01 00:00:00.000,1452639.1886354634,4
"Product cost",2016-04-01 00:00:00.000,1163097.3000648308,4
"Product cost",2016-05-01 00:00:00.000,1587131.1800982514,4
"Product cost",2016-06-01 00:00:00.000,2053438.0336223864,4
"Product cost",2016-07-01 00:00:00.000,2195813.3998351647,4
"Product cost",2016-08-01 00:00:00.000,1675157.6213316116,4
"Product cost",2016-09-01 00:00:00.000,1123768.8100940054,4
"Product cost",2016-10-01 00:00:00.000,1334837.9959152674,4
"Product cost",2016-11-01 00:00:00.000,1087966.9100566434,4
"Product cost",2016-12-01 00:00:00.000,1126870.9140392279,4
"Product cost",2017-01-01 00:00:00.000,1272504.9529600313,4
"Product cost",2017-02-01 00:00:00.000,1398322.5173482173,4
"Product cost",2017-03-01 00:00:00.000,1118653.5640384187,4
"Product cost",2017-04-01 00:00:00.000,1109283.6012750263,4
"Product cost",2017-05-01 00:00:00.000,1524967.4152789672,4
"Product cost",2017-06-01 00:00:00.000,1652572.7432972544,4
"Product cost",2017-07-01 00:00:00.000,1867622.1412877117,4
"Product cost",2017-08-01 00:00:00.000,1540570.0727610243,4
"Product cost",2017-09-01 00:00:00.000,1055545.7887665653,4
"Product cost",2017-10-01 00:00:00.000,926828.52344947588,4
"Product cost",2017-11-01 00:00:00.000,1116942.1881352786,4
"Product cost",2017-12-01 00:00:00.000,1017885.2268462948,4
"Product cost",2018-01-01 00:00:00.000,874039.46400500357,4
"Product cost",2018-02-01 00:00:00.000,1067658.0633210945,4
"Product cost",2018-03-01 00:00:00.000,1085734.8525762276,4
"Product cost",2018-04-01 00:00:00.000,947986.1600511549,4
"Product cost",2018-05-01 00:00:00.000,1331265.9045242246,4
"Product cost",2018-06-01 00:00:00.000,1748124.2754129919,4
"Product cost",2018-07-01 00:00:00.000,1581104.325815147,4
"Product cost",2018-08-01 00:00:00.000,1529997.5320642474,4
"Product cost",2018-09-01 00:00:00.000,1352578.4222793286,4
"Product cost",2018-10-01 00:00:00.000,1168646.4230373194,4
"Product cost",2018-11-01 00:00:00.000,1177770.2659331071,4
"Product cost",2018-12-01 00:00:00.000,1117596.6438732997,4
"Service and other costs",2016-01-01 00:00:00.000,879232.79561851255,4
"Service and other costs",2016-02-01 00:00:00.000,1119825.5373634759,4
"Service and other costs",2016-03-01 00:00:00.000,1250786.244078862,4
"Service and other costs",2016-04-01 00:00:00.000,1123120.6950163464,4
"Service and other costs",2016-05-01 00:00:00.000,1210411.9580007379,4
"Service and other costs",2016-06-01 00:00:00.000,1119714.1463625554,4
"Service and other costs",2016-07-01 00:00:00.000,1191039.3595489489,4
"Service and other costs",2016-08-01 00:00:00.000,1168962.3993133265,4
"Service and other costs",2016-09-01 00:00:00.000,1331958.3325697295,4
"Service and other costs",2016-10-01 00:00:00.000,1549573.2612023212,4
"Service and other costs",2016-11-01 00:00:00.000,1301514.7870711184,4
"Service and other costs",2016-12-01 00:00:00.000,1576783.0828380252,4
"Service and other costs",2017-01-01 00:00:00.000,1367828.6002487605,4
"Service and other costs",2017-02-01 00:00:00.000,1342590.1300896551,4
"Service and other costs",2017-03-01 00:00:00.000,1406528.0378297393,4
"Service and other costs",2017-04-01 00:00:00.000,1526737.5305290334,4
"Service and other costs",2017-05-01 00:00:00.000,1775833.2572889333,4
"Service and other costs",2017-06-01 00:00:00.000,1450304.9607996242,4
"Service and other costs",2017-07-01 00:00:00.000,1390519.1092901966,4
"Service and other costs",2017-08-01 00:00:00.000,1708272.3797510948,4
"Service and other costs",2017-09-01 00:00:00.000,1734118.772294332,4
"Service and other costs",2017-10-01 00:00:00.000,1661475.1215225526,4
"Service and other costs",2017-11-01 00:00:00.000,1754748.1016272181,4
"Service and other costs",2017-12-01 00:00:00.000,1684131.2681280116,4
"Service and other costs",2018-01-01 00:00:00.000,1761759.4588396191,4
"Service and other costs",2018-02-01 00:00:00.000,1750569.5683038312,4
"Service and other costs",2018-03-01 00:00:00.000,1915140.397047597,4
"Service and other costs",2018-04-01 00:00:00.000,1930710.9645494162,4
"Service and other costs",2018-05-01 00:00:00.000,1681100.9039506991,4
"Service and other costs",2018-06-01 00:00:00.000,1910526.1452463283,4
"Service and other costs",2018-07-01 00:00:00.000,1955084.7993128356,4
"Service and other costs",2018-08-01 00:00:00.000,1838110.5836265387,4
"Service and other costs",2018-09-01 00:00:00.000,1874721.8277522058,4
"Service and other costs",2018-10-01 00:00:00.000,2181810.7224466759,4
"Service and other costs",2018-11-01 00:00:00.000,1989874.6226600008,4
"Service and other costs",2018-12-01 00:00:00.000,1714971.1900002318,4
"Gross margin",2016-01-01 00:00:00.000,3572857.0138205457,4
"Gross margin",2016-02-01 00:00:00.000,4250367.4633759316,4
"Gross margin",2016-03-01 00:00:00.000,5564309.4634280484,4
"Gross margin",2016-04-01 00:00:00.000,4389587.9583733007,4
"Gross margin",2016-05-01 00:00:00.000,5151459.4851131942,4
"Gross margin",2016-06-01 00:00:00.000,5308285.0493029645,4
"Gross margin",2016-07-01 00:00:00.000,5317382.066154317,4
"Gross margin",2016-08-01 00:00:00.000,5330935.6576534454,4
"Gross margin",2016-09-01 00:00:00.000,3613128.4286141023,4
"Gross margin",2016-10-01 00:00:00.000,5408698.8882003585,4
"Gross margin",2016-11-01 00:00:00.000,4768227.1358506437,4
"Gross margin",2016-12-01 00:00:00.000,5565491.911922873,4
"Gross margin",2017-01-01 00:00:00.000,4695792.6192173678,4
"Gross margin",2017-02-01 00:00:00.000,4147105.3210161389,4
"Gross margin",2017-03-01 00:00:00.000,5771848.3248636788,4
"Gross margin",2017-04-01 00:00:00.000,4494869.1995231491,4
"Gross margin",2017-05-01 00:00:00.000,4263274.7999030948,4
"Gross margin",2017-06-01 00:00:00.000,5533853.7492441917,4
"Gross margin",2017-07-01 00:00:00.000,5220562.8621864077,4
"Gross margin",2017-08-01 00:00:00.000,4609144.08571206,4
"Gross margin",2017-09-01 00:00:00.000,4259693.7765792711,4
