ID,TableID,ExplicitName,InferredName,ExplicitDataType,InferredDataType,DataCategory,Description,IsHidden,State,IsUnique,IsKey,IsNullable,Alignment,TableDetailPosition,IsDefaultLabel,IsDefaultImage,SummarizeBy,ColumnStorageID,Type,SourceColumn,ColumnOriginID,Expression,FormatString,IsAvailableInMDX,SortByColumnID,AttributeHierarchyID,ModifiedTime,StructureModifiedTime,RefreshedTime,SystemFlags,KeepUniqueRows,DisplayOrdinal,ErrorMessage,SourceProviderType,DisplayFolder,EncodingHint,RelatedColumnDetailsID,AlternateOfID,LineageTag,SourceLineageTag
14,13,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,69,3,"",,"","",True,,15,2018-01-04 13:02:55.773,2018-01-04 13:02:55.770,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"",""
17,13,"","Date",1,9,"PaddedDateTableDates","",True,1,False,False,True,1,-1,False,False,2,73,4,"[Date]",,"","",True,,48,2021-07-18 03:27:00.980,2018-01-04 13:02:55.770,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"4b744fbd-37fc-4303-8d00-29d15ba84290",""
18,13,"Year","",1,6,"Years","",True,1,False,False,True,1,-1,False,False,2,77,2,"",,"YEAR([Date])","",True,,49,2021-07-18 03:27:00.980,2018-01-04 13:02:55.770,2018-01-04 13:02:56.013,2,False,0,"","","",0,,,"abc2d9b5-d4ed-46df-b658-7091af3092d5",""
19,13,"MonthNo","",1,6,"MonthOfYear","",True,1,False,False,True,1,-1,False,False,2,81,2,"",,"MONTH([Date])","",True,,50,2021-07-18 03:27:00.980,2018-01-04 13:02:55.770,2018-01-04 13:02:56.013,2,False,0,"","","",0,,,"c181b37a-da53-4c31-947c-105e434caa22",""
20,13,"Month","",1,2,"Months","",True,1,False,False,True,1,-1,False,False,2,85,2,"",,"FORMAT([Date], ""MMMM"")","",True,19,51,2021-07-18 03:27:00.980,2018-01-04 13:02:55.770,2018-01-04 13:02:56.013,2,False,0,"","","",0,,,"9bbd4755-066d-4c54-aa94-1c6de9a82189",""
21,13,"QuarterNo","",1,6,"QuarterOfYear","",True,1,False,False,True,1,-1,False,False,2,89,2,"",,"INT(([MonthNo] + 2) / 3)","",True,,52,2021-07-18 03:27:00.980,2018-01-04 13:02:55.770,2018-01-04 13:02:56.013,2,False,0,"","","",0,,,"5b96f85b-c8f9-46e9-a8b2-944de655f501",""
22,13,"Quarter","",1,2,"Quarters","",True,1,False,False,True,1,-1,False,False,2,93,2,"",,"""Qtr "" & [QuarterNo]","",True,21,53,2021-07-18 03:27:00.980,2018-01-04 13:02:55.770,2018-01-04 13:02:56.013,2,False,0,"","","",0,,,"bbeb7266-454f-4c3a-b3f2-3287567b64c5",""
23,13,"Day","",1,6,"DayOfMonth","",True,1,False,False,True,1,-1,False,False,2,97,2,"",,"DAY([Date])","",True,,54,2021-07-18 03:27:00.980,2018-01-04 13:02:55.770,2018-01-04 13:02:56.013,2,False,0,"","","",0,,,"38a5ed5b-5eca-4884-8db7-3ebb5fb427cc",""
2087,2086,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,2187,3,"",,"","",True,,2088,2018-11-03 07:58:30.343,2018-11-03 07:58:30.340,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
2094,2086,"DateTime","",9,19,"","",False,1,False,False,True,1,-1,False,False,2,2195,1,"DateTime",,"","General Date",True,,2162,2021-07-18 03:27:00.980,2018-11-03 08:55:51.786,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"04491b98-fc56-4377-aa7f-fb50e3038ad4",""
2102,2086,"Activity","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,2227,1,"Activity",,"","",True,,2170,2021-07-18 03:27:00.980,2018-11-03 07:58:30.343,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"9b7acba5-f553-4bec-8492-cd587f1b020a",""
2103,2086,"Merchant","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,2231,1,"Merchant",,"","",True,,2171,2021-07-18 03:27:00.980,2018-11-03 07:58:30.343,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"679e6dad-0df5-46b1-8603-7ca720d9735d",""
2104,2086,"TransactionID","",8,19,"","",False,1,False,False,True,1,-1,False,False,6,2235,1,"TransactionID",,"","",True,,2172,2021-07-18 03:27:00.980,2018-11-03 07:58:30.343,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"2e443009-f87e-4761-b5a0-5a28265dd456",""
2105,2086,"Debit","",8,19,"","",False,1,False,False,True,1,-1,False,False,3,2239,1,"Debit",,"","",True,,2173,2021-07-18 03:27:00.980,2018-11-03 07:58:30.343,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"c4187452-7329-4d11-97de-1c2f04726fca",""
2106,2086,"Credit","",8,19,"","",False,1,False,False,True,1,-1,False,False,3,2243,1,"Credit",,"","",True,,2174,2021-07-18 03:27:00.980,2018-11-03 07:58:30.343,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"bbba703e-eb8b-4da9-af39-f83e90179a92",""
2107,2086,"From","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,2247,1,"From",,"","",True,,2175,2021-07-18 03:27:00.980,2018-11-03 07:58:30.343,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"4d0672e8-e6a3-4061-bb29-3da89cce91bb",""
2108,2086,"To","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,2251,1,"To",,"","",True,,2176,2021-07-18 03:27:00.980,2018-11-03 07:58:30.343,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"8324476d-ad39-4c4d-8ab9-27b2f11d0cad",""
3399,2086,"Time","",9,8,"","",False,1,False,False,True,1,-1,False,False,2,3401,2,"",,"FLOOR('Transactions'[DateTime]-INT('Transactions'[DateTime]),0.0208333333333333)","Long Time",True,,3400,2022-06-30 08:54:44.373,2018-11-03 08:08:20.413,2018-12-06 09:49:32.133,0,False,0,"","","",0,,,"b5432ab1-edf9-41e6-a164-a56db2db076f",""
5257,2086,"Date","",9,6,"","",False,1,False,False,True,1,-1,False,False,2,5259,2,"",,"INT('Transactions'[DateTime])","Long Date",True,,5258,2022-06-30 08:54:44.373,2018-11-03 08:55:51.786,2018-12-06 09:49:32.136,0,False,0,"","","",0,,,"2812137c-9c73-4ab7-8206-bcc97dd12228",""
8318,2086,"OrderNo","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,8322,1,"OrderNo",,"","",True,,8321,2021-07-18 03:27:00.980,2018-11-05 02:38:12.280,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"2d1ded25-5d79-4d56-b6dd-b1b8ffbf6465",""
