ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
151,1,"d05590dc-ecf5-41ea-ab97-6dd0dd196cc2",False,1,1,1,False,19,208,2,16,202,1,1,6985,,2022-03-04 14:15:07.346,2022-03-04 14:15:36.863,1
152,1,"be3ada78-07ea-40a0-a987-9425287843f2",False,1,1,1,False,22,222,2,16,202,1,1,6987,,2022-03-04 14:15:09.106,2022-03-04 14:15:36.806,1
153,1,"a68812a7-3b0f-42b3-bf22-78c6ae69958b",False,1,1,1,False,25,236,2,16,202,1,1,6989,,2022-03-04 14:15:09.420,2022-03-04 14:15:36.830,1
154,1,"d7b5d5d9-a862-4e6d-869b-230b5d756d64",False,1,1,1,False,28,250,2,16,202,1,1,6991,,2022-03-04 14:15:07.346,2022-03-04 14:15:36.830,1
155,1,"5153e6b6-b3e2-4809-bba0-95983dbcbaad",False,1,1,1,False,31,264,2,16,202,1,1,6993,,2022-03-04 14:15:08.980,2022-03-04 14:15:36.853,1
156,1,"f64dc601-76cc-4437-992f-b3a5bf4f3ad6",False,1,1,1,False,34,278,2,16,202,1,1,6995,,2022-03-04 14:15:08.973,2022-03-04 14:15:36.863,1
157,1,"61413397-8fd4-43a7-ac5e-016698f659e9",False,1,1,1,False,37,292,2,16,202,1,1,6997,,2022-03-04 14:15:07.346,2022-03-04 14:15:36.806,1
158,1,"2194e4b5-ba7d-486a-8e13-4459449a26ce",False,1,1,1,False,40,306,2,16,202,1,1,6999,,2022-03-04 14:15:08.583,2022-03-04 14:15:36.813,1
159,1,"c0301aac-78c9-4c74-bc1d-e1f0e1ca6152",False,1,1,1,False,43,320,2,16,202,1,1,7001,,2022-03-04 14:15:07.346,2022-03-04 14:15:36.876,1
160,1,"99f86c3e-567d-489c-ad3c-7c309af6a577",False,1,1,1,False,46,334,2,16,202,1,1,7003,,2022-03-04 14:15:09.716,2022-03-04 14:15:36.870,1
161,1,"80da666b-7fad-4671-8856-37ca5f38fafd",False,1,1,1,False,49,348,2,16,202,1,1,7005,,2022-03-04 14:15:08.643,2022-03-04 14:15:36.863,1
162,1,"3d368dec-ba8a-48f2-bf3e-900879b60bb8",False,1,1,1,False,52,362,2,16,202,1,1,7007,,2022-03-04 14:15:07.523,2022-03-04 14:15:36.863,1
163,1,"7939c737-0487-4960-968d-384059164779",False,1,2,1,False,55,376,1,16,202,1,1,7009,7011,2022-03-04 14:15:09.813,2022-03-04 14:15:36.863,1
164,1,"fdbf2c9b-ef99-41da-9e3e-5723e6123993",False,1,1,1,False,58,390,2,16,202,1,1,7013,,2022-03-04 14:15:08.796,2022-03-04 14:15:36.813,1
165,1,"e8146060-d084-4a70-b365-aff75780c2fe",False,1,2,1,False,61,404,1,16,202,1,1,7015,7017,2022-03-04 14:15:07.363,2022-03-04 14:15:36.830,1
166,1,"9f1bb62f-4495-483c-9def-edf05961fba6",False,1,1,1,False,64,418,2,16,202,1,1,7019,,2022-03-04 14:15:08.216,2022-03-04 14:15:36.836,1
167,1,"5dde35e9-3813-46bf-bac4-ffc878d613d7",False,1,2,1,False,67,432,1,16,202,1,1,7021,7023,2022-03-04 14:15:07.370,2022-03-04 14:15:36.893,1
168,1,"eef4e1b4-b85f-45ce-a0d8-b79989611d61",False,1,1,1,False,70,446,2,16,202,1,1,7025,,2022-03-04 14:15:07.650,2022-03-04 14:15:36.863,1
169,1,"d25d6bfb-c1f3-439c-8bc2-0addffa649fc",False,1,1,1,False,73,460,2,16,202,1,1,7027,,2022-03-04 14:15:09.266,2022-03-04 14:15:36.876,1
170,1,"06fd6d58-e5cb-4c24-92d0-9b67c7203cdc",False,1,1,1,False,76,474,2,16,202,1,1,7029,,2022-03-04 14:15:08.963,2022-03-04 14:15:36.823,1
171,1,"ae3ef4c6-f72e-490c-a0fb-7c0a932911b1",False,1,1,1,False,79,488,2,16,202,1,1,7031,,2022-03-04 14:15:09.546,2022-03-04 14:15:36.823,1
172,1,"93261da5-4443-40e9-a84a-05f615c4f4e6",False,1,1,1,False,82,502,2,16,202,1,1,7033,,2022-03-04 14:15:08.643,2022-03-04 14:15:36.823,1
173,1,"ceed8d4f-bf73-4a79-9811-5e91580c3e06",False,1,1,1,False,85,516,2,16,202,1,1,7035,,2022-03-04 14:15:07.750,2022-03-04 14:15:36.853,1
174,1,"3879dc83-e9a4-46ff-b95d-0466ee51f4ec",False,1,1,1,False,88,530,2,16,202,1,1,7037,,2022-03-04 14:15:09.186,2022-03-04 14:15:36.846,1
175,1,"2e4416fd-df41-4032-9a8a-fe9b8de2aa8b",False,1,1,1,False,91,544,2,16,202,1,1,7039,,2022-03-04 14:15:09.420,2022-03-04 14:15:36.836,1
176,1,"08049d8b-5e4b-44c2-9d9d-d53110f2dc7c",False,1,1,1,False,94,558,2,16,202,1,1,7041,,2022-03-04 14:15:09.516,2022-03-04 14:15:36.853,1
177,1,"877f44b9-a6d3-41aa-958b-8c6f1744a0fa",False,1,2,1,False,97,572,1,16,202,1,1,7043,7045,2022-03-04 14:15:07.870,2022-03-04 14:15:36.853,1
178,1,"d8268e6d-346a-4d11-8a00-0a0f1be23a07",False,1,2,1,False,100,586,1,16,202,1,1,7047,7049,2022-03-04 14:15:07.760,2022-03-04 14:15:36.846,1
179,1,"c4151d2e-a300-444f-a898-d945e754f998",False,1,1,1,False,106,614,2,16,202,1,1,7051,,2022-03-04 14:15:08.126,2022-03-04 14:15:36.836,1
180,1,"8ece2079-a3eb-4ed6-b5c7-2e8865eff1eb",False,1,1,1,False,109,628,2,16,202,1,1,7053,,2022-03-04 14:15:08.603,2022-03-04 14:15:36.846,1
181,1,"0da6f95e-05b7-45e9-93c7-13031b8c1f57",False,1,1,1,False,112,642,2,16,202,1,1,7055,,2022-03-04 14:15:08.893,2022-03-04 14:15:36.836,1
182,1,"32fe7178-5105-456e-965c-0e4279979f67",False,1,1,1,False,115,656,2,16,202,1,1,7057,,2022-03-04 14:15:07.656,2022-03-04 14:15:36.846,1
183,1,"1c9ff440-34ce-4ec8-a5c2-2009bd0b591f",False,1,1,1,False,118,670,2,16,202,1,1,7059,,2022-03-04 14:15:08.643,2022-03-04 14:15:36.846,1
184,1,"51537a42-57fe-4ac5-b959-dce62bb18de6",False,1,1,1,False,121,684,2,16,202,1,1,7061,,2022-03-04 14:15:07.376,2022-03-04 14:15:36.870,1
185,1,"3d6ce770-e082-4919-bb76-6fc3567f77bb",False,1,2,1,False,124,698,1,16,202,1,1,7063,7065,2022-03-04 14:15:08.166,2022-03-04 14:15:36.876,1
186,1,"0ec73b6b-e103-458d-a1fb-e21ac9b03681",False,1,1,1,False,127,712,2,16,202,1,1,7067,,2022-03-04 14:15:07.376,2022-03-04 14:15:36.853,1
187,1,"98b2ff4d-2cb8-43a4-a746-bdec2efd0072",True,1,1,2,False,130,739,2,133,743,1,1,7069,,2022-03-04 14:15:10.106,2022-03-04 14:15:37.116,1
188,1,"cbf79a0b-67e9-4284-8376-4475157d854e",True,1,1,1,False,130,725,2,16,201,1,1,7071,,2022-03-04 14:15:09.986,2022-03-04 14:15:37.070,1
189,1,"40820f25-b895-4080-bab0-2266db494c17",False,1,2,1,False,145,757,1,142,753,1,1,7073,7075,2022-03-04 14:15:09.373,2022-03-04 14:15:36.846,1
190,1,"dcd58354-e18f-43a8-88ec-fe87127c3644",True,1,1,1,False,130,726,2,148,761,1,1,7077,,2022-03-04 14:15:09.980,2022-03-04 14:15:37.076,1
191,1,"6a3e1e16-8484-40b9-b05b-c3563f704268",True,1,2,1,False,136,750,1,148,762,1,1,7079,7081,2022-03-04 14:15:08.296,2022-03-04 14:15:36.693,1
