ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
52,1,"e1ec5f88-aae5-4103-903b-5f7ca4369bda",True,1,2,1,False,16,102,2,13,98,1,1,1592,,2021-02-12 13:42:23.186,2021-02-15 03:02:11.390,1
53,1,"dbc1352f-2a6b-4d8a-9015-aad37ae2c066",True,1,1,2,False,22,107,2,25,132,1,1,1594,,2021-01-25 09:09:29.200,2021-01-25 09:09:41.013,1
54,1,"3f476deb-d0a0-4bfa-bee0-0da3e7db4dff",True,1,1,2,False,22,108,2,28,139,1,1,1596,,2021-01-25 09:09:29.263,2021-01-25 09:09:41.023,1
55,1,"ec88917d-8dc6-42e2-a8c3-8af9de0ee9a3",True,1,1,2,False,22,110,2,31,146,1,1,1598,,2021-01-25 09:09:29.200,2021-01-25 09:09:41.050,1
56,1,"46d4e6f2-0912-47ee-817a-004a04b09723",True,1,1,2,False,22,111,2,34,153,1,1,1600,,2021-01-25 09:09:29.153,2021-01-25 09:09:40.986,1
57,1,"91e87204-5284-44b1-87d9-5aa7d3d72134",True,1,1,2,False,22,119,2,37,160,1,1,1602,,2021-01-25 09:09:29.163,2021-01-25 09:09:41.093,1
58,1,"84b9c3a9-2e71-4adb-a2df-df443846626d",True,1,1,2,False,22,120,2,40,167,1,1,1604,,2021-01-25 09:09:29.230,2021-01-25 09:09:41.006,1
59,1,"bd034dc0-6e72-49c8-a78a-efb7047d8fcd",True,1,1,2,False,22,123,2,43,174,1,1,1606,,2021-01-25 09:09:29.183,2021-01-25 09:09:41.066,1
60,1,"e4d3372f-92b6-4658-9484-67e906a5faf7",True,1,1,2,False,22,124,2,46,181,1,1,1608,,2021-01-25 09:09:29.283,2021-01-25 09:09:41.046,1
61,1,"3994fe88-7c00-456c-af37-8de5e2b25f39",True,1,1,2,False,13,72,2,49,188,1,1,1610,,2021-02-12 13:42:23.160,2021-02-15 03:02:11.333,1
62,1,"496a762d-514e-457c-b656-18324522c647",True,1,2,1,False,22,105,1,13,72,1,1,1612,1614,2021-02-12 13:42:23.170,2021-02-15 03:02:11.316,1
63,1,"4b8e6df8-3428-4c6e-8fbc-47516dc0da7a",False,1,1,1,False,13,77,2,22,105,1,1,1616,,2021-02-12 13:42:23.156,2021-02-15 03:02:11.360,1
9652,1,"0c180288-04ca-4d44-9c06-f70dab5bbd8a",True,1,1,2,False,13,7585,2,9649,9653,1,1,9740,,2021-02-12 13:47:38.473,2021-02-15 03:02:11.373,1
