ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
10,1,"DateTableTemplate_a09b272c-1507-4fcb-ac15-c67d7b0dbc2f","","",True,946,2022-07-29 21:33:15.523,2021-01-25 09:09:26.483,2,False,True,,0,,,False,"e6c1e5dc-946d-479c-8249-573986f4d04e",""
13,1,"Orders","","",False,948,2022-07-29 21:33:15.523,2021-02-12 13:47:30.183,0,False,False,,0,,,False,"63754b5f-54a3-41a3-9976-c58b00f4e486",""
16,1,"Order Details","","",False,950,2022-07-29 21:33:15.523,2021-01-25 09:09:26.483,0,False,False,,0,,,False,"824baf94-22fc-4475-985d-588795937d3a",""
19,1,"My Custom Measures","","",False,952,2022-07-29 21:33:15.523,2021-02-12 14:44:17.656,0,False,False,,0,,,False,"83855dbb-3f28-48a2-89d9-dec0dd4532fa",""
22,1,"Calendar","","",False,954,2022-07-29 21:33:15.523,2021-01-25 09:09:26.483,0,False,False,,0,,,False,"28e4fa1f-1dd7-404d-9477-59c8dff7ad79",""
25,1,"LocalDateTable_df54429c-19f8-43e7-92f7-152b8bb2aaca","","",True,956,2022-07-29 21:33:15.523,2021-01-25 09:09:26.483,2,True,False,,0,,,False,"e6534828-9f78-413f-b70d-d367d70e5c1b",""
28,1,"LocalDateTable_648c1c4a-de3e-49cb-8abf-9933ff8e8135","","",True,958,2022-07-29 21:33:15.523,2021-01-25 09:09:26.483,2,True,False,,0,,,False,"3dba31be-9c7e-4976-90ec-679151b4e32d",""
31,1,"LocalDateTable_507908ec-52f2-473a-af33-f3ecf5bec376","","",True,960,2022-07-29 21:33:15.523,2021-01-25 09:09:26.483,2,True,False,,0,,,False,"8966a26d-0746-4240-bd00-7276a884f290",""
34,1,"LocalDateTable_906122d7-fd97-43f4-af6c-9427606e072b","","",True,962,2022-07-29 21:33:15.523,2021-01-25 09:09:26.483,2,True,False,,0,,,False,"f4a0f160-43b5-4a96-aa0d-450e10756624",""
37,1,"LocalDateTable_f1c7fdb9-acaf-49a3-a2d7-867dd901b732","","",True,964,2022-07-29 21:33:15.523,2021-01-25 09:09:26.483,2,True,False,,0,,,False,"699cab7f-e22c-416c-8a67-4adb50c513e8",""
40,1,"LocalDateTable_dfd43f57-fc0e-4389-9bb5-62e0267976a1","","",True,966,2022-07-29 21:33:15.523,2021-01-25 09:09:26.483,2,True,False,,0,,,False,"7ea8cf9b-ebc4-417c-997a-9ec7ec3467e1",""
43,1,"LocalDateTable_3770f4b9-d16f-413f-a454-5d2b24351a3b","","",True,968,2022-07-29 21:33:15.523,2021-01-25 09:09:26.483,2,True,False,,0,,,False,"01176fa8-c44a-4ac9-9ec1-e8477d9affdb",""
46,1,"LocalDateTable_500125f1-aaba-4268-86e9-b4abb5b2e520","","",True,970,2022-07-29 21:33:15.523,2021-01-25 09:09:26.483,2,True,False,,0,,,False,"b25740f9-b324-4cbb-9924-f331dbd9fd3b",""
49,1,"LocalDateTable_329a2af6-937f-4c36-a02c-42550e799747","","",True,972,2022-07-29 21:33:15.523,2021-01-25 09:09:26.483,2,True,False,,0,,,False,"8de622e7-b215-49a1-ae4d-c59702af82a0",""
9649,1,"LocalDateTable_7fb48fa5-977d-4299-8c52-4584715d8c8b","","",True,9703,2022-07-29 21:33:15.523,2021-02-12 13:47:38.380,2,True,False,,0,,,False,"e0ffed1a-a232-4bbb-846d-43d1f1cced8f",""
9991,1,"Customer Feedback","","",False,10005,2022-07-29 21:33:15.523,2021-02-12 14:20:54.403,0,False,False,,0,,,False,"8309bf3d-c407-4c8a-82d6-02135a9f6a27",""
