ID,TableID,ExplicitName,InferredName,ExplicitDataType,InferredDataType,DataCategory,Description,IsHidden,State,IsUnique,IsKey,IsNullable,Alignment,TableDetailPosition,IsDefaultLabel,IsDefaultImage,SummarizeBy,ColumnStorageID,Type,SourceColumn,ColumnOriginID,Expression,FormatString,IsAvailableInMDX,SortByColumnID,AttributeHierarchyID,ModifiedTime,StructureModifiedTime,RefreshedTime,SystemFlags,KeepUniqueRows,DisplayOrdinal,ErrorMessage,SourceProviderType,DisplayFolder,EncodingHint,RelatedColumnDetailsID,AlternateOfID,LineageTag,SourceLineageTag
13,12,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,67,3,"",,"","",True,,14,2020-04-21 13:42:47.450,2020-04-21 13:42:47.443,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
117,12,"ProductID","",6,19,"","",True,1,False,False,True,1,-1,False,False,2,201,1,"ProductID",,"","0",True,,179,2022-08-04 00:21:28.150,2020-04-21 13:42:48.463,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"cab8a022-dc5a-4eac-b61d-0435a904c09d",""
118,12,"Date","",9,19,"","",True,1,False,False,True,1,-1,False,False,2,205,1,"Date",,"","Long Date",True,,180,2022-08-04 00:21:28.150,2020-04-21 14:20:20.833,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"d020648e-bbe5-42a5-8150-ac2993cc87d2",""
126,12,"Zip","",2,19,"","",True,1,False,False,True,1,-1,False,False,2,237,1,"Zip",,"","",True,,188,2022-08-04 00:21:28.150,2020-04-21 13:42:48.463,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"ebef12ea-eab1-4f54-b5e9-f25d5469afa4",""
127,12,"Units","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,241,1,"Units",,"","0",True,,189,2022-08-04 00:21:28.150,2020-04-21 13:42:48.463,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"ee565f00-ca51-4708-a5a8-dd03b5be02b5",""
128,12,"Revenue","",10,19,"","",False,1,False,False,True,1,-1,False,False,3,245,1,"Revenue",,"","\$#,0.###############;(\$#,0.###############);\$#,0.###############",True,,190,2022-08-04 00:21:28.150,2020-04-21 13:42:48.463,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"4d702f5a-1433-4f21-a89f-98735f8357f6",""
129,12,"Country","",2,19,"","",True,1,False,False,True,1,-1,False,False,2,249,1,"Country",,"","",True,,191,2022-08-04 00:21:28.150,2020-04-21 13:42:48.463,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"49ecb980-2db5-48c8-801d-9f09e162b045",""
1480,12,"ZipCountry","",1,2,"","",True,1,False,False,True,1,-1,False,False,2,1482,2,"",,"Sales[Zip] & "","" & Sales[Country]","",True,,1481,2022-08-04 00:21:28.150,2020-04-21 13:48:40.036,2020-04-21 13:48:56.016,0,False,0,"","","",0,,,"19f84101-7693-4601-b57c-e525f96332cf",""
16,15,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,71,3,"",,"","",True,,17,2020-04-21 13:42:47.450,2020-04-21 13:42:47.443,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"",""
19,15,"","Date",1,9,"PaddedDateTableDates","",True,1,False,False,True,1,-1,False,False,2,75,4,"[Date]",,"","",True,,50,2022-08-04 00:21:28.150,2020-04-21 13:42:47.443,1699-12-31 00:00:00.000,2,False,0,"","","",0,,,"ffe49101-effb-4352-9252-fcd04b7853f9",""
20,15,"Year","",1,6,"Years","",True,1,False,False,True,1,-1,False,False,2,79,2,"",,"YEAR([Date])","",True,,51,2022-08-04 00:21:28.150,2020-04-21 13:42:47.443,2020-04-21 13:42:48.800,2,False,0,"","","",0,,,"0a213e6d-83a4-4c23-a4aa-10cc56a19394",""
21,15,"MonthNo","",1,6,"MonthOfYear","",True,1,False,False,True,1,-1,False,False,2,83,2,"",,"MONTH([Date])","",True,,52,2022-08-04 00:21:28.150,2020-04-21 13:42:47.443,2020-04-21 13:42:48.800,2,False,0,"","","",0,,,"845b6497-cced-436e-a71e-ad1bddbc1e51",""
22,15,"Month","",1,2,"Months","",True,1,False,False,True,1,-1,False,False,2,87,2,"",,"FORMAT([Date], ""MMMM"")","",True,21,53,2022-08-04 00:21:28.150,2020-04-21 13:42:47.443,2020-04-21 13:42:48.800,2,False,0,"","","",0,,,"98a1f57b-ab8c-4b68-bd4b-0c5d782636a5",""
23,15,"QuarterNo","",1,6,"QuarterOfYear","",True,1,False,False,True,1,-1,False,False,2,91,2,"",,"INT(([MonthNo] + 2) / 3)","",True,,54,2022-08-04 00:21:28.150,2020-04-21 13:42:47.443,2020-04-21 13:42:48.803,2,False,0,"","","",0,,,"afc1c552-860f-4d7a-9bed-5f83fabfad36",""
24,15,"Quarter","",1,2,"Quarters","",True,1,False,False,True,1,-1,False,False,2,95,2,"",,"""Qtr "" & [QuarterNo]","",True,23,55,2022-08-04 00:21:28.150,2020-04-21 13:42:47.443,2020-04-21 13:42:48.806,2,False,0,"","","",0,,,"4774341e-ee7d-4a6c-8163-c4c51cf6de2a",""
25,15,"Day","",1,6,"DayOfMonth","",True,1,False,False,True,1,-1,False,False,2,99,2,"",,"DAY([Date])","",True,,56,2022-08-04 00:21:28.150,2020-04-21 13:42:47.443,2020-04-21 13:42:48.800,2,False,0,"","","",0,,,"1b27d1aa-b7ba-43d3-bf57-26c5d98591bf",""
271,270,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,330,3,"",,"","",True,,272,2020-04-21 13:42:48.523,2020-04-21 13:42:48.520,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
274,270,"ProductID","",6,19,"","",True,1,False,False,True,1,-1,False,False,2,334,1,"ProductID",,"","0",True,,318,2022-08-04 00:21:28.150,2020-04-21 13:42:48.520,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"803588c9-66ce-4c0d-94f4-a00357844204",""
275,270,"Product","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,338,1,"Product",,"","",True,,319,2022-08-04 00:21:28.150,2020-04-21 13:42:48.520,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"36c9a49c-0dda-48a6-8752-8ce22650f676",""
276,270,"Segment","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,342,1,"Segment",,"","",True,,320,2022-08-04 00:21:28.150,2020-04-21 13:42:48.520,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"80895d91-2181-43c4-a722-01bad0e89645",""
277,270,"Category","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,346,1,"Category",,"","",True,,321,2022-08-04 00:21:28.150,2020-04-21 13:42:48.520,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"64875961-5939-423b-b59c-1d50cbfc4903",""
278,270,"ManufacturerID","",6,19,"","",True,1,False,False,True,1,-1,False,False,2,350,1,"ManufacturerID",,"","0",True,,322,2022-08-04 00:21:28.150,2020-04-21 13:42:48.520,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"bdc50aa1-795e-48cb-bcd4-afc0f15cd483",""
279,270,"MSRP","",10,19,"","",False,1,False,False,True,1,-1,False,False,3,354,1,"MSRP",,"","\$#,0.###############;(\$#,0.###############);\$#,0.###############",True,,323,2022-08-04 00:21:28.150,2020-04-21 13:42:48.520,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"2823c2a7-2852-42de-ace8-df09cf116df5",""
280,270,"Currency","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,358,1,"Currency",,"","",True,,324,2022-08-04 00:21:28.150,2020-04-21 13:42:48.520,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"9a2f3b88-ba57-4f81-a2b9-7d5eb2e60e08",""
371,370,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,True,False,1,-1,False,False,1,429,3,"",,"","",True,,372,2020-04-21 13:42:48.570,2020-04-21 13:42:48.566,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
374,370,"Zip","",2,19,"","",False,1,False,False,True,1,-1,False,False,2,433,1,"Zip",,"","",True,,418,2022-08-04 00:21:28.150,2020-04-21 13:42:48.566,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"ddfa7227-d2a0-4182-b88c-44ce4440f8fd",""
