ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
10,1,"Producer Price Index","","",False,983,2021-11-12 14:20:18.726,2021-11-16 16:53:50.560,0,False,False,,0,,,False,"fa440d9e-13f7-4036-ad5d-7b21082a830c",""
13,1,"Producer Price Index Category","","",False,985,2021-11-12 14:20:18.736,2021-11-12 14:20:18.736,0,False,False,,0,,,False,"75f27840-1bde-4470-81f1-777b288e932c",""
16,1,"Date","Time","",False,987,2021-11-12 14:20:18.736,2021-11-16 21:06:43.900,0,False,False,,0,,,False,"054e61b8-8fa1-4bf7-9646-b71e640a728f",""
19,1,"Comparative Periods CG","","",True,989,2022-01-04 17:27:23.246,2021-11-17 20:23:51.656,0,False,False,,0,,332,False,"615459af-a138-4e47-b5c7-f0e670feafff",""
22,1,"Comparative Periods DT","","",True,991,2022-01-04 17:26:59.053,2021-11-12 14:20:18.736,0,False,False,,0,,,False,"51f4f982-46c8-41ed-a6c9-8f68348c06c6",""
25,1,"Dynamic Formatting CG","","",True,993,2022-01-04 17:21:50.356,2021-11-12 14:20:18.736,0,False,False,,0,,333,False,"aa9c9913-f6d5-4860-9980-b5330af34c32",""
28,1,"GDP","","",False,995,2021-11-12 14:20:18.736,2021-11-17 18:17:53.303,0,False,False,,0,,,False,"d6c93f57-1c47-4bfb-9c95-5c000481bbcf",""
31,1,"GDP Category","","",False,997,2021-11-12 14:20:18.736,2021-11-12 14:20:18.736,0,False,False,,0,,,False,"e221b0f1-4913-40e5-9832-e577809652a8",""
34,1,"Report Parameters","","",False,999,2021-11-12 14:20:18.736,2021-11-12 14:20:18.736,0,False,False,,0,,,False,"59662b0d-2c3c-46e9-a092-0487e19a3a8a",""
40,1,"Comparative QoQ YoY CG","","",True,1003,2022-01-04 17:27:44.376,2021-11-12 14:20:18.736,0,False,False,,0,,335,False,"27061051-c89c-49d7-941d-187487bfa855",""
43,1,"Durable Goods","","",False,1005,2021-11-12 14:20:18.736,2021-11-29 23:44:27.256,0,False,False,,0,,,False,"26a9ccb5-246e-4e27-a953-87d2577f5df4",""
46,1,"Durable Goods Category","","",False,1007,2021-11-12 14:20:18.736,2021-11-12 14:20:18.736,0,False,False,,0,,,False,"66bba731-9b1c-4949-b3e9-d79490fb833b",""
49,1,"Inflation","","",False,1009,2021-11-12 14:20:18.736,2021-11-12 14:20:18.736,0,False,False,,0,,,False,"1d880153-8ecd-4c1d-8175-6381f1027226",""
52,1,"Latest Month MoM% YoY% CG","","",False,1011,2021-11-12 14:20:18.736,2021-11-12 14:20:18.736,0,False,False,,0,,336,False,"620fd338-9ac8-4858-8787-07fa9c862f96",""
55,1,"Navigation","","",True,1013,2022-01-03 16:37:58.303,2021-11-12 14:20:18.736,0,False,False,,0,,,False,"931c42ce-9534-4e38-89f1-5e6ae8a86305",""
58,1,"Trailing 12 Months","","",False,1015,2021-11-12 14:20:18.736,2021-11-12 14:20:18.736,0,False,False,,0,,337,False,"39308e89-7737-4d4a-a86b-09de36d86051",""
61,1,"TTM","","Hide table and use disconnected table to capture user selection and drive calc. Want to be able to capture the name of the selected measure to display in the report.",False,1017,2021-11-18 19:42:49.156,2021-11-12 14:20:18.736,0,False,False,,0,,338,False,"8d3b4334-b6cc-43f1-aecf-5377b732dab7",""
67,1,"Industrial Production Category","","",False,1021,2021-11-12 14:20:18.736,2021-11-12 20:06:54.610,0,False,False,,0,,,False,"b182c5c5-858a-47e0-a225-fd9125386271",""
70,1,"Industrial Production","","",True,1023,2022-01-04 17:26:13.806,2021-11-16 21:59:27.596,0,False,False,,0,,,False,"1b56d97d-0fac-43ac-8082-d2c926e4e4cd",""
73,1,"Moving Avg Monthly Data CG","","Created for use with month-level data. This calculation group must have lower precedence than a calc group to calc MoM, YoY, etc.",False,1025,2021-11-12 14:20:18.736,2021-11-12 14:20:18.736,0,False,False,,0,,339,False,"300da879-72b3-463c-8551-d7c81f56d4eb",""
3984,1,"Latest Month Value MoM% YoY% CG","","Durable goods latest month comparative values",False,4042,2021-11-15 16:59:25.240,2021-11-15 16:54:11.056,0,False,False,,0,,3991,False,"a961c4c9-ba0b-46bd-b06a-23874f19ba66",""
4150,1,"Most Recent Month","","Use with metrics that have monthly data.",False,4209,2021-11-16 21:26:18.150,2021-11-15 21:29:15.956,0,False,False,,0,,4156,False,"883da2d8-02ec-456b-bf9e-f262afbbd167",""
4883,1,"Internal Durable Goods CG 1","","",True,4948,2022-01-04 17:22:26.213,2021-11-18 18:21:00.353,0,False,False,,0,,4889,False,"b550c5fc-0b54-4757-9850-0ff72ed4aa97",""
5092,1,"Durable Goods CG 2","","",False,5114,2021-11-17 21:30:08.476,2021-11-17 21:23:07.150,0,False,False,,0,,5104,False,"91cd7fe8-95b4-4f9d-a2ba-c2b036bb0cec",""
5226,1,"Durable Goods DT 1","","",False,5232,2021-11-17 22:06:19.323,2021-11-18 20:21:24.136,2,False,False,,0,,,False,"03dc9b39-c2a5-4a22-bba8-297c4d6614c7",""
5504,1,"Durable Goods DT 2","","",False,5510,2021-11-18 20:30:42.883,2021-11-18 20:31:52.953,2,False,False,,0,,,False,"65d932fb-e06e-47ac-92ee-5c73402eb0f4",""
