ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
12,1,"Association","","",False,57,2022-08-01 08:35:07.740,2019-10-22 15:42:36.240,0,False,False,,0,,,False,"5dfb5939-4c4a-42cb-9971-98dd89c378b9",""
15,1,"DateTableTemplate_81b13e4d-a259-4d50-a0e1-7a39807f5f63","","",True,59,2022-08-01 08:35:07.740,2019-09-27 17:59:31.336,2,False,True,,0,,,False,"07d1d0ea-6af0-4eaf-871b-5a2afe53a0ff",""
174,1,"Sales","","",False,266,2022-08-01 08:35:07.740,2019-10-22 00:15:18.776,0,False,False,,0,,,False,"b789eaf3-8653-4c6c-8b3d-0a132bcd8f93",""
988,1,"Store","","",False,1017,2022-08-01 08:35:07.740,2019-09-27 18:01:42.356,0,False,False,,0,,,False,"8375e0d8-271d-4a03-bc8e-c0296ccb72a7",""
1502,1,"Calendar","","",False,1574,2022-08-01 08:35:07.740,2019-10-16 17:43:27.023,0,False,False,,0,,,False,"9a3134c0-db03-4c09-8874-bd952efb9d87",""
1505,1,"LocalDateTable_d9fbe243-4814-4038-8eec-593e864a563b","","",True,1576,2022-08-01 08:35:07.740,2019-09-27 18:06:34.913,2,True,False,,0,,,False,"2522975a-6b7e-4ffa-b660-19a5b4f97993",""
2055,1,"Associated Product","","",False,2068,2022-08-01 08:35:07.740,2019-10-22 07:03:36.766,0,False,False,,0,,,False,"88c462c1-4482-42f8-9cf5-ad3079faa523",""
2962,1,"Analysis DAX","","",False,2971,2022-08-01 08:35:07.740,2019-10-17 14:36:17.973,0,False,False,,0,,,False,"f5fbeaed-d8a1-47b2-97ec-82c98c716302",""
3062,1,"Product","","",False,3111,2022-08-01 08:35:07.740,2019-10-15 21:30:01.470,0,False,False,,0,,,False,"7bb2bb2a-7a73-42e1-ac24-e2351c9982a4",""
4517,1,"Design DAX","","",False,4526,2022-08-01 08:35:07.740,2019-11-01 22:26:57.930,0,False,False,,0,,,False,"8b2ce4c5-e6eb-4ae7-8c2d-e1a1ccae3d6f",""
34427,1,"% Return Rate","","",False,34433,2022-08-01 08:35:07.740,2019-10-15 07:21:06.296,2,False,False,,0,,,False,"05c749d7-eff5-4b5e-811c-23a012b6b948",""
34809,1,"Customer","","",False,34862,2022-08-01 08:35:07.740,2019-10-15 21:32:09.906,0,False,False,,0,,,False,"25351a7d-14f8-4bb3-8536-4a7da771a4b1",""
35347,1,"Issues and Promotions","","",False,35364,2022-08-01 08:35:07.740,2019-10-15 20:33:51.643,0,False,False,,0,,,False,"57e92e53-b98c-4d3f-8839-e0358dbd2982",""
36150,1,"Age","","",False,36163,2022-08-01 08:35:07.740,2019-10-15 21:14:58.146,0,False,False,,0,,,False,"f1b7a3ea-66a3-47e7-bbf7-77df62a62fa5",""
38954,1,"STable","","",False,38967,2022-08-01 08:35:07.740,2019-10-16 16:42:30.903,0,False,False,,0,,,False,"6b59102c-e029-49ed-8993-2097b820fffd",""
39138,1,"Tooltip Info","","",False,39155,2022-08-01 08:35:07.740,2019-10-22 00:15:58.390,0,False,False,,0,,,False,"6f00813a-3be1-485f-b2ba-a2a59b7d9329",""
40780,1,"Tooltip Info2","","",False,40797,2022-08-01 08:35:07.740,2019-10-29 06:35:45.490,0,False,False,,0,,,False,"279aa3a5-8f01-4cd6-9340-492ca04d4f81",""
40909,1,"Details","","",False,40938,2022-08-01 08:35:07.740,2019-11-06 17:06:14.053,0,False,False,,0,,,False,"b858e023-527e-4d63-a430-29b8efcb50d7",""
