ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
12,1,"q802_Survey","","",False,57,2022-07-19 02:48:42.770,2021-04-11 11:02:43.106,0,False,False,,0,,,False,"ad212849-a9c5-4f73-9b40-e7ea748cfaa1",""
15,1,"DateTableTemplate_5c387690-5c0d-44a1-af14-62646473be5a","","",True,59,2022-07-19 02:48:42.770,2021-04-11 10:15:33.766,2,False,True,,0,,,False,"e704704c-6af1-44bc-89de-48476d84dd30",""
113,1,"q802_Question","","",False,284,2022-07-19 02:48:42.770,2021-04-11 10:15:36.256,0,False,False,,0,,,False,"84c66d66-0a18-4322-986f-0995e82fdce1",""
116,1,"q802_Score Sentiment","","",False,286,2022-07-19 02:48:42.770,2021-04-11 10:15:36.256,0,False,False,,0,,,False,"90cd62fe-dfb6-44de-aa0f-314881e6b72f",""
1587,1,"Response","","",False,1617,2022-07-19 02:48:42.770,2021-04-11 13:10:04.840,0,False,False,,0,,,False,"fd32f8b5-fa33-492e-8ed6-77ed8bf86fa9",""
3502,1,"Sort Order_question code","","",False,3523,2022-07-19 02:48:42.770,2021-04-11 13:51:44.686,0,False,False,,0,,,False,"d62be949-5a87-42e2-b61b-69d62eceef1c",""
3643,1,"Study programme","","",False,3768,2022-07-19 02:48:42.770,2021-04-11 23:34:21.486,0,False,False,,0,,,False,"797f0a40-35d4-4756-aef0-35547e3dc35a",""
4304,1,"Background information","","",False,4402,2022-07-19 02:48:42.770,2021-04-11 21:27:34.933,0,False,False,,0,,,False,"9f7f6ef3-59e1-4c1f-950f-26c7363c1eb2",""
4814,1,"Sort Order_age range","","",False,4834,2022-07-19 02:48:42.770,2021-04-11 17:26:39.060,0,False,False,,0,,,False,"623946cf-d250-4025-9a0b-e134744b1c32",""
4941,1,"Category of location","","",False,4969,2022-07-19 02:48:42.770,2021-04-11 21:18:07.780,0,False,False,,0,,,False,"aa7ce39d-1545-4f21-88a3-bc3353c5c0fb",""
5087,1,"Salary analysis","","",False,5129,2022-07-19 02:48:42.770,2021-04-11 22:29:27.506,0,False,False,,0,,,False,"d0f2fc58-c27f-4a18-b9d7-a0a8ab3d0374",""
5289,1,"ClusterMappingTable","","",True,5298,2022-07-19 02:48:42.770,2021-04-11 23:32:29.596,2,False,True,,0,,,False,"a43739b6-37b9-4da8-8996-168b67cfd5b2",""
5475,1,"ClusterMappingTable 2","","",True,5484,2022-07-19 02:48:42.770,2021-04-11 23:34:21.266,2,False,True,,0,,,False,"3e4d27bb-2f00-43c9-9162-d6ab040b5b3d",""
