Month,ProductId,Budgeted Amt
2014-01-01 00:00:00.000,1,350337.516
2014-02-01 00:00:00.000,1,328805.458
2014-03-01 00:00:00.000,1,495140.36400000006
2014-04-01 00:00:00.000,1,345178.70000000007
2014-05-01 00:00:00.000,1,657986.7799999998
2014-06-01 00:00:00.000,1,516428.55
2014-07-01 00:00:00.000,1,608520.468
2014-08-01 00:00:00.000,1,634402.19200000016
2014-09-01 00:00:00.000,1,686600.4
2014-10-01 00:00:00.000,1,806476.09499999986
2014-11-01 00:00:00.000,1,710432.227
2014-12-01 00:00:00.000,1,596642.678
2015-01-01 00:00:00.000,1,889433.09200000018
2015-02-01 00:00:00.000,1,638826.768
2015-03-01 00:00:00.000,1,898600.939
2015-04-01 00:00:00.000,1,1260974.8439999998
2015-05-01 00:00:00.000,1,1409784.2
2015-06-01 00:00:00.000,1,1500441.4999999998
2015-07-01 00:00:00.000,1,1465859.9839999995
2015-08-01 00:00:00.000,1,1164184.47
2015-09-01 00:00:00.000,1,1667501.3040000002
2015-10-01 00:00:00.000,1,1234595.7269999997
2015-11-01 00:00:00.000,1,1835472.3719999997
2015-12-01 00:00:00.000,1,1822487.73
2016-01-01 00:00:00.000,1,1508461.8079999997
2016-02-01 00:00:00.000,1,1720452.0320000001
2016-03-01 00:00:00.000,1,1505667.68
2016-04-01 00:00:00.000,1,1288442.1360000002
2016-05-01 00:00:00.000,1,1528744.976
2016-06-01 00:00:00.000,1,2170938.182
2016-07-01 00:00:00.000,1,1860850.3590000002
2016-08-01 00:00:00.000,1,1930152.969
2016-09-01 00:00:00.000,1,1602048.426
2016-10-01 00:00:00.000,1,2416918.4820000003
2016-11-01 00:00:00.000,1,2723369.5199999996
2016-12-01 00:00:00.000,1,2205928.2679999997
2017-01-01 00:00:00.000,1,2082676.716
2017-02-01 00:00:00.000,1,2470414.362
2017-03-01 00:00:00.000,1,1964059.1599999997
2017-04-01 00:00:00.000,1,2254881.584
2017-05-01 00:00:00.000,1,3245174.8759999988
2017-06-01 00:00:00.000,1,3423359.9680000003
2017-07-01 00:00:00.000,1,2469655.2610000009
