id,name,value,data_source
"3d38fcc7-db07-4397-99ac-308bf4c9414f","net_num_units",1,"dbi"
"1b125ebc-87f5-4da4-9f35-fcc543337ff1","net_num_units",1,"dbi"
"db12c78f-269b-4c5f-96d5-063ccf4cb04c","net_num_units",1,"dbi"
"1ae8b03f-28ec-4348-9c13-64dd0be1b007","net_num_units",1,"dbi"
"9e90e97b-4599-4644-aaed-d1923e147bd9","net_num_units",1,"dbi"
"a5c89c53-2041-49e0-a807-d54075f8dab5","net_num_units",1,"dbi"
"b109728e-6d48-4b5c-b290-f1ce33890887","net_num_units",1,"dbi"
"210a8209-6e0b-4215-8442-6bddc1a2d73e","net_num_units",1,"dbi"
"e19f0417-0d78-4786-ad1f-3660401baabf","net_num_units",1,"dbi"
"5f2cb3df-c9f9-4daa-84bc-acf118608cc8","net_num_units",1,"dbi"
"77d2f26d-e00e-4a6e-8fe3-7a27fe964f50","net_num_units",1,"dbi"
"7b58e3fc-d336-4f52-b7be-818a8541b8ed","net_num_units",1,"dbi"
"894183cc-9496-4471-a782-56f042291763","net_num_units",1,"dbi"
"6905220d-2195-4b9d-a430-4a653d461337","net_num_units",1,"dbi"
"5ab7bf56-59a2-4fca-aacf-46cfdff0d0e6","net_num_units",1,"dbi"
"16cb2377-5c42-4607-9647-6b07696cb252","net_num_units",1,"dbi"
"8ca75d72-c19b-410b-a47a-9b3cfc52ceee","net_num_units",1,"dbi"
"91421cc4-3aa8-4753-8ae3-b8f2aa176f03","net_num_units",1,"dbi"
"89a43f42-d531-4a70-bfab-4cbda754d04a","net_num_units",1,"dbi"
"202e6fdb-c489-446d-8c15-67bc642dfe0e","net_num_units",1,"dbi"
"a3ed741f-1ebd-432a-848d-ff5499df0add","net_num_units",1,"dbi"
"83a9b8c7-8dec-41ea-b477-c3495625b4e0","net_num_units",1,"dbi"
"8a9947a1-e469-410e-806d-54831f0d9660","net_num_units",1,"dbi"
"3c1bde0d-258f-48a3-be51-ebb8ba423008","net_num_units",1,"dbi"
"8ccca6a1-d314-447f-b4cb-99a37106cf5a","net_num_units",1,"dbi"
"14d73412-9a4f-4938-be5a-d33b4375a4c6","net_num_units",1,"dbi"
"488abbc2-600b-4986-8892-7bbd6ed6c0af","net_num_units",1,"dbi"
"4c2e7cdf-ac46-4b35-8dff-28462157acba","net_num_units",1,"dbi"
"8af4abce-6390-45fa-aa59-2549ea8047e1","net_num_units",1,"dbi"
"513d1514-bad7-499d-b6b6-96c811f45ac3","net_num_units",1,"dbi"
"8797c29c-ef92-48eb-8e27-b8259759191e","net_num_units",1,"dbi"
"67275a16-51d8-40b0-8088-ef7e7c6aaf82","net_num_units",1,"dbi"
"a33e693b-b9c0-4d28-b8f3-2908648f7b77","net_num_units",1,"dbi"
"986726a0-dbc7-4575-ab88-31a36c67b21d","net_num_units",1,"dbi"
"4f7369f1-5981-40b8-a049-dec49789b059","net_num_units",1,"dbi"
"3580aa87-2425-447b-b385-209e3d8afd0d","net_num_units",1,"dbi"
"3fe5e682-d21b-4a45-9653-e8b99c483b63","net_num_units",1,"dbi"
"778e842f-dda5-4ded-80fc-61f9ba0526c4","net_num_units",1,"dbi"
"c2b70a6f-ffb7-49cf-ac41-2d68c8c4905e","net_num_units",1,"dbi"
"c80e1025-767d-4f9c-b84c-25bf91247505","net_num_units",1,"dbi"
"88bc9702-311d-40cc-8d21-0ffd68f2efa9","net_num_units",1,"dbi"
"61056e9c-92f1-4a82-8d2c-67551fe68eb5","net_num_units",1,"dbi"
"804ec50b-3f42-4af4-9faa-7791c1887cde","net_num_units",1,"dbi"
"cf4e1534-bde7-414c-aed2-d7513756d942","net_num_units",1,"dbi"
"8ef42ce9-8fe0-4996-90e0-354c3989183e","net_num_units",1,"dbi"
"009dd0ed-6903-43ea-baca-147a19920c32","net_num_units",1,"dbi"
"1c2db3e2-8424-471d-b0ff-50273d398182","net_num_units",1,"dbi"
"6f0bf6b1-e5c9-4727-81c0-2051b45b6012","net_num_units",1,"dbi"
"debd8080-38d0-43ba-b5dd-fb0283c46b46","net_num_units",1,"dbi"
"fab82e19-a849-4de0-ab1b-288e49b11088","net_num_units",1,"dbi"
"2854b1ac-f21c-4764-a735-5bd5869c94bc","net_num_units",1,"dbi"
"0c38f534-c3e7-4d51-b907-1fd62c70f6e5","net_num_units",1,"dbi"
"c7ff5dd6-c4d7-4021-929f-30e01ab33e90","net_num_units",1,"dbi"
"d1faf00e-52c8-48df-9fab-0f9086362493","net_num_units",1,"dbi"
"db851080-8c3f-423f-8e76-2aef9d9cc805","net_num_units",1,"dbi"
"14a2d875-562a-4849-942e-dc4523f97292","net_num_units",1,"dbi"
"e1ff7ee2-8f3a-4571-a982-d464fe72dd36","net_num_units",1,"dbi"
"1407f2ab-ad7e-4187-ad89-daa62c4d0329","net_num_units",1,"dbi"
"b2b54d5e-be2f-481b-9ea5-571c835a9fb5","net_num_units",1,"dbi"
"75facde9-f6da-461e-b249-615a4751534e","net_num_units",1,"dbi"
"ea8bf8bf-2338-477b-99f0-91303514ec98","net_num_units",1,"dbi"
"28753789-462f-44d1-9259-441960476969","net_num_units",1,"dbi"
"c22e9975-fdd1-4c4c-8b70-25cb447ced00","net_num_units",1,"dbi"
"af5a40c0-1ef6-44be-b618-88e57f249ec2","net_num_units",1,"dbi"
"8bd9f9e8-eb59-4291-a419-285dea268626","net_num_units",1,"dbi"
"df0e4e60-a37d-42ea-9e84-f4e359b29226","net_num_units",1,"dbi"
"e9d21119-4d57-4b36-be7f-080bdb6d605b","net_num_units",1,"dbi"
"66bb1491-ce51-4e26-a7e0-fc5b4722a65f","net_num_units",1,"dbi"
"21af0050-2db9-4e88-a4c0-be69532ce206","net_num_units",1,"dbi"
"ea822e9d-5e2f-42c5-ac0e-c08b89fa4a99","net_num_units",1,"dbi"
"7b3b268b-b09d-487d-b1bb-b32c2396a35f","net_num_units",1,"dbi"
"44c1ff1f-38c8-4a5e-99e3-4363b5866159","net_num_units",1,"dbi"
"776f5489-8201-43f4-b424-b22ee6a98bc6","net_num_units",1,"dbi"
"b1d214c2-4468-430f-82ac-04f6d52b727d","net_num_units",1,"dbi"
"d96360b9-d85f-43d8-8ea9-9adc884d56e5","net_num_units",1,"dbi"
"3437619c-04b4-4962-a977-5d061dd3c88d","net_num_units",1,"dbi"
"87172be6-57de-4cc5-a46f-c4c11bee976d","net_num_units",1,"dbi"
"883a29e3-1c75-4c6f-bd1f-e1f4f3ffe7d3","net_num_units",1,"dbi"
"241ab2b5-8112-4750-997f-0616689a3f74","net_num_units",1,"dbi"
"ca127ee2-a4d1-46b3-8fed-53dc696cbef4","net_num_units",1,"dbi"
"2f81fad3-60d7-43d4-86e8-31596f94b610","net_num_units",1,"dbi"
"72a7822f-f982-46d4-a2f2-f9928789e969","net_num_units",1,"dbi"
"d7dcd530-6074-424c-9061-0620d37730b5","net_num_units",1,"dbi"
"db5d658c-e2ad-40ac-ae03-a3fb4b85d88f","net_num_units",1,"dbi"
"6918b6f6-5c36-4f69-9641-22fd8ac0be58","net_num_units",1,"dbi"
"02768655-ef8d-4922-8124-c3a9d30e4c54","net_num_units",1,"dbi"
"3aff18b0-2401-48d9-932f-af87532a5131","net_num_units",1,"dbi"
"9ed770c1-1cf3-405c-8128-b81f1af06dbd","net_num_units",1,"dbi"
"21770210-4ab7-4d60-8ab4-705a0f60f36d","net_num_units",1,"dbi"
"1b3fcbcd-7f54-44ae-804b-bb753d982774","net_num_units",1,"dbi"
"9b2a719d-813a-4830-a109-ebdb6fcff852","net_num_units",1,"dbi"
"22916682-15af-4f0e-93c9-4e4c8c37e46d","net_num_units",1,"dbi"
"1b88f304-3613-43aa-95ee-794e7bd97509","net_num_units",1,"dbi"
"f782bb7f-cb07-4131-8d58-eba40340c370","net_num_units",1,"dbi"
"936fa026-bd7c-4f24-81b1-386fe54cea0d","net_num_units",1,"dbi"
"99deb15c-7bd3-43bb-aae0-8c2dc7b6c065","net_num_units",1,"dbi"
"5684508d-e9a9-479c-b811-8bb70dbc4f86","net_num_units",1,"dbi"
"4942782b-1d7b-4318-8870-17004072d893","net_num_units",1,"dbi"
"6ff10acf-9d17-4408-9259-52ebb808fc57","net_num_units",1,"dbi"
"db44e6b6-dae4-45bb-abd9-d99e5db7e5d8","net_num_units",1,"dbi"
"301d275d-788f-4066-86e2-30a035c5e4d3","net_num_units",1,"dbi"
"bfc42b27-e729-4480-b6f1-acb508fa7be3","net_num_units",1,"dbi"
"e8ab8fd1-ee4c-4ad6-a1b1-a3115825582e","net_num_units",1,"dbi"
"e3cb7517-a064-4dc1-a001-01895d1250a4","net_num_units",1,"dbi"
"a9e2f9b6-02f6-41a2-9be9-13e410888f5c","net_num_units",1,"dbi"
"22deb8ca-396d-495b-9158-93a428f6a320","net_num_units",1,"dbi"
"38a503f9-19db-4024-8b46-8451138291d0","net_num_units",1,"dbi"
"f705279e-9f65-49ff-9c18-bb50adffbd2c","net_num_units",1,"dbi"
"e2e332b1-20c8-4534-93db-7d0d73a72a76","net_num_units",1,"dbi"
"23fdc07c-5e6c-4f1d-9cf3-27a826c3fa81","net_num_units",1,"dbi"
"d3b89923-7811-4f07-9fae-a8176524cb36","net_num_units",1,"dbi"
"b211980c-2cc2-4d10-a035-76cb267d37ed","net_num_units",1,"dbi"
