id,variable,value
00527b1c-3afa-4750-a878-3b23989ab20d,is_da,FALSE
0059432f-68de-45be-9928-d1c8ae967de2,is_da,FALSE
007432cb-ba48-4254-9256-4a376d7049f8,is_da,FALSE
009dd0ed-6903-43ea-baca-147a19920c32,is_da,FALSE
00b8b515-516c-450a-b325-c391c3e82264,is_da,FALSE
00c868af-0daf-4734-be9c-c1a53552f5c6,is_da,FALSE
00cb75ef-cd76-4019-b3bf-6ac4b762a635,is_da,FALSE
00e6d81d-6289-4809-81b4-a5ed8fd6b74a,is_da,FALSE
011f1b69-c290-4cce-934b-fbbeb9654072,is_da,FALSE
0126d7c7-8a6b-4d10-b2af-ee5a90ea56f2,is_da,FALSE
0133a68f-f7ef-4d06-a8be-c848a058050a,is_da,FALSE
0138b4af-2549-4705-85c7-78b7cafe1672,is_da,FALSE
016b38fb-4a35-4bdb-a852-a9182b0f7840,is_da,FALSE
01e45f85-2815-4e8a-8ec1-069a294fca4e,is_da,FALSE
01f0c95a-8ff7-473c-a4c9-eaa0bbe7e3a3,is_da,FALSE
0217a09c-ada5-4214-9be0-86d88a1f4f73,is_da,FALSE
022663e3-ee46-4b4d-ae80-c4960b586e7c,is_da,FALSE
025ea368-6b1c-4a47-bba1-269d248bb1e9,is_da,FALSE
026b1e4a-7048-4973-9981-41ed911bc74c,is_da,FALSE
02768655-ef8d-4922-8124-c3a9d30e4c54,is_da,FALSE
027f0452-2a41-4886-ad7d-0334955e7c75,is_da,FALSE
02a49db4-0c3a-4ad6-a68d-cc3d43a83b08,is_da,FALSE
02aa7a69-e1db-43e7-898f-83a9ed090367,is_da,FALSE
02ad74d5-438f-428e-adc3-8909be1efc13,is_da,FALSE
02babc6c-75c8-4048-bbd7-f66e4524e8bb,is_da,FALSE
02c20ef4-816e-4419-bc81-def1b4493a16,is_da,FALSE
02c2f4e2-13f8-4fff-85fc-dd78af3129cf,is_da,FALSE
02cb85c0-2e8c-4f9d-a605-882352fe9a94,is_da,FALSE
02d62015-fbc6-4f26-a901-7734635d6f8a,is_da,FALSE
02dd6f2e-f6ad-4b46-81f9-1c9846d8718e,is_da,FALSE
03505d97-295b-4491-9ec9-b8347688a5f9,is_da,FALSE
03631aa2-fe2d-48a8-aa9b-2d9b2197fc30,is_da,FALSE
037d216a-8ea2-4623-b7ea-04bd3aa6d016,is_da,FALSE
038e2dd4-11aa-4c78-9085-fd87b1c0fe2b,is_da,FALSE
042b518d-f057-42e7-b427-9c000931d97f,is_da,FALSE
0435fcea-3a2f-44f0-b645-54e09bd6e147,is_da,FALSE
043d18dc-9b0e-47d7-9ecc-e3a54482cf93,is_da,FALSE
043fe2a8-2dc7-40bf-ab46-f2647745d71f,is_da,FALSE
04499b17-505f-4378-8a4b-da3d4ba49dd8,is_da,FALSE
044c6d57-736a-475d-a636-9baf392964d6,is_da,FALSE
0456ce92-aa0a-4841-8a20-62bdd49ffcff,is_da,FALSE
048103c4-e9cd-4724-a6b5-4e0b6f2fbb48,is_da,FALSE
04b31d0f-2a51-4ad0-b063-61c8db7c5246,is_da,FALSE
04bdd75a-dc13-4ab4-bc55-58cd900300c7,is_da,FALSE
04cc1087-bde6-46fc-964e-1766051dfc97,is_da,FALSE
0511f93b-6aeb-4980-a7ea-26ed3fc17fa3,is_da,FALSE
05502f15-60c8-434b-b7e1-f731a58ce2c4,is_da,FALSE
055a442b-9364-4414-ad0d-0b59bbc4fe62,is_da,FALSE
05be344b-a77c-4bfa-b53b-fc91625b590a,is_da,FALSE
05c5bd94-0ca6-4911-9ef0-b91e6e73ec8e,is_da,FALSE
05e58596-0fb8-4d26-8449-1f40f90d0b46,is_da,FALSE
05e936c5-5037-48d5-ac85-68aa60f7698d,is_da,FALSE
05f19c2d-3cd3-4b21-8ad4-5e6ada94a93c,is_da,FALSE
06227beb-7c85-4c75-b5aa-a20b9c35feb5,is_da,FALSE
064d4209-9d30-42de-8fe9-3b628ae11632,is_da,FALSE
065998a2-2bb7-464d-b9d0-3a08de9ad379,is_da,FALSE
065aa018-8fb8-462e-8c01-9e3d5d6a1a6b,is_da,FALSE
069cef9f-14f5-4bf1-9c45-1a16ea2d32bf,is_da,FALSE
06d2eecc-5e04-4f26-8979-b4415f55faa7,is_da,FALSE
0724e8f1-ee6f-437f-a129-5701d3fb1ced,is_da,FALSE
0748be7e-80f9-4ef1-b54e-354f2fcac341,is_da,FALSE
075df4f1-0f58-4791-8776-4a41d7db8cca,is_da,FALSE
075e3e51-72bc-42e8-b593-bc3f4604a64b,is_da,FALSE
07612d88-a92b-4069-88bd-2235243d4bef,is_da,FALSE
078fbd99-80f7-4120-a07b-5f697611592d,is_da,FALSE
0796ce95-5500-4f43-b720-a41e2b47aa7e,is_da,FALSE
07aad57d-92db-42b7-9dda-7d08092816a7,is_da,FALSE
07c15c79-47af-46da-8cbe-c5f47026486e,is_da,FALSE
07cfe50e-0c8c-4d8e-8525-57971b47fb56,is_da,FALSE
07da71a8-a48f-48ed-9775-1e3148a59d9e,is_da,FALSE
07e2544c-56c6-434a-b9bb-d75e4f09dde6,is_da,FALSE
07ea1571-9f32-4461-9bd7-3b6ebb81fc43,is_da,FALSE
08018d05-a0b4-49d5-9389-189cb7a90120,is_da,FALSE
0810345d-1900-4141-8268-c85b556b0066,is_da,FALSE
081cdc83-f850-4986-b6c5-0011c7ad0c68,is_da,FALSE
082e6075-4755-4ac7-80b4-3205d27fa07a,is_da,FALSE
088a8e6a-a59c-4b1a-b7ee-f1583a2e47bd,is_da,FALSE
08a2843a-0908-4fa4-8756-24d1ca12fed3,is_da,FALSE
08b38723-b88b-4cc5-8993-d08ef0e7deb2,is_da,FALSE
08d08b9c-ceb7-4f7b-bc41-35c50b0fe3b7,is_da,FALSE
08e8bdd1-1e21-4ae2-a8f3-deaba4410125,is_da,FALSE
08fbea8b-dec7-4744-8a10-4becd25eb965,is_da,FALSE
09023282-dbde-4739-9ec0-b6ad5733304a,is_da,FALSE
09169cdd-2f68-488b-89d3-9dbb423d3da8,is_da,FALSE
091f5bd5-ade0-48e1-8b3a-d9d13df5dab1,is_da,FALSE
0924d340-4ac1-4e6e-9d7a-4a866db68685,is_da,FALSE
093c63f0-325b-4bd2-96e0-c3b123314e19,is_da,FALSE
0950ffc2-8584-48bf-ae84-9f6687326e55,is_da,FALSE
0955d1d2-4eae-4a36-9875-1c7889fcf80c,is_da,FALSE
096056fa-441c-4b1b-934c-20edee7e3bbb,is_da,FALSE
09682729-0212-4a7d-bf09-e83a81997e34,is_da,FALSE
098b6be7-8d23-4d91-aa56-ba136b18ba47,is_da,FALSE
099c16ed-5c15-41a4-aa2a-a7673dfbd08d,is_da,FALSE
099e9b69-0160-40ec-948e-ea93929888c9,is_da,FALSE
09b3af8d-35fa-4908-91ad-f4b6bbb4a769,is_da,FALSE
09b76ede-131f-4831-ba1d-7356c950df47,is_da,FALSE
09b9a5ea-1241-40bd-9641-4e6f116a7cbd,is_da,FALSE
09bae563-fc05-41ef-8315-61a98d3a16ab,is_da,FALSE
09be8065-fb26-4f04-bde8-a1acb3eb79c1,is_da,FALSE
09e4dec8-dcad-4ea4-8ce6-1e5610a045c6,is_da,FALSE
09f4fb91-c3f8-4483-b87e-fe237b59f5fe,is_da,FALSE
0a04bbc5-2dbf-4436-9bf6-95b6f52d59b4,is_da,FALSE
0a08db20-b9dd-4470-9b87-f96bd65d6f26,is_da,FALSE
0a0d626f-3e98-4688-af56-2720ccf2b331,is_da,FALSE
0a21b679-8722-4d5a-9409-cdb10693be39,is_da,FALSE
0a45657b-edd0-49a1-a02e-ef0e72d2540c,is_da,FALSE
0a4a3016-5a4e-4f07-8a6d-34970b64353d,is_da,FALSE
0a4d8841-e1d7-4695-b58f-79517ed53c65,is_da,FALSE
0a4ec38d-9390-4ad0-b3f3-9216b6539404,is_da,FALSE
0a542f38-0566-4696-a183-6f684ea597ea,is_da,FALSE
0a612773-20e5-4592-aa2c-67edf1a9d872,is_da,FALSE
0a780314-7d3b-47bc-b55c-429263d0c597,is_da,FALSE
0a9f13ae-c50a-4958-bbb4-e93b9cb11a70,is_da,FALSE
0aa8508f-3dd3-4e4c-9983-012c9908cc27,is_da,FALSE
0aa89bed-9ae1-4a75-af72-8c2c5b656e35,is_da,FALSE
0abba255-5539-43cf-9243-170add3c23b7,is_da,FALSE
0ac3bdaa-f942-4c47-b9a7-75deea89ded6,is_da,FALSE
0acf2353-018f-4b9b-89d8-74f6fbe5c347,is_da,FALSE
0b2e7790-285f-481c-af3c-1cdb46b2cb12,is_da,FALSE
0b3328cc-c161-4583-98e7-6b63a7f8c1d6,is_da,FALSE
0b40a544-a50e-41fa-a267-ac696e6df02a,is_da,FALSE
0b6e9d7f-ee9f-413d-8c00-5cd34cd17c78,is_da,FALSE
0b7197d6-dd97-462c-9ed7-74095b3772b6,is_da,FALSE
0b83c631-f087-49ff-8ee5-4fd0fcbd012d,is_da,FALSE
0b8a0eb5-2758-49de-8caf-5a311a75a65c,is_da,FALSE
0bb62b18-5174-49fd-b547-d1f12b9e0ebb,is_da,FALSE
0bdfcbef-de41-48f1-a9a3-9baf5509cd41,is_da,FALSE
0be6ac95-4d14-46c6-9fb3-886a470ed82c,is_da,FALSE
0becb203-ff72-47bf-9c45-7449c2b5d668,is_da,FALSE
0bf30d04-ec8f-45f1-bbdd-c547c5b59a0e,is_da,FALSE
0c0716db-a352-4016-8552-266edb8446a0,is_da,FALSE
0c07c243-4e6a-42cd-a205-3ffe10a0448e,is_da,FALSE
0c2604e6-37c1-4fd5-9cea-c740ebe07e5c,is_da,FALSE
0c38f534-c3e7-4d51-b907-1fd62c70f6e5,is_da,FALSE
0c4b2383-6547-484e-93c3-dc70847d3d51,is_da,FALSE
0c78644c-9474-40d8-a3e1-5252d82a9691,is_da,FALSE
0caa286a-a83c-4056-a6b4-ace7611a1601,is_da,FALSE
0cb33c3a-71c2-4fce-842a-b6ed79732d11,is_da,FALSE
0cc23020-3b8c-45a5-8544-b54806722608,is_da,FALSE
0d14e633-1aa6-4117-b4a6-f399b400d5dd,is_da,FALSE
0d3486cf-c342-4ffb-a3be-7ab26b1625d4,is_da,FALSE
0d4092d1-59ab-4738-84cf-5fe81a4eaff4,is_da,FALSE
0d47e303-2529-46ae-be5c-1858b5202929,is_da,FALSE
0d544c91-3200-4ed0-8b3f-4d2615d119af,is_da,FALSE
0d7e1cf7-07b1-4858-b6ef-1fe005c152b8,is_da,FALSE
0d7f98cb-45eb-43bc-8c2f-60f47bb2af8d,is_da,FALSE
0d92bf8c-76e1-4ee2-b07f-2739968f47c3,is_da,FALSE
0da0d845-5bd9-45ea-ac20-7ff25beadc9a,is_da,FALSE
0dd0acc1-2b0a-474a-bf40-ab73283f47c3,is_da,FALSE
0ddd9d14-671b-4401-9b1a-16b3f86f65f4,is_da,FALSE
0df8725d-6df1-4d72-8b19-b239ac339b0b,is_da,FALSE
0e0688f9-904e-4b8e-9789-e0a6d1f8e144,is_da,FALSE
0e0773f8-342e-4941-b687-baf8d3c93a40,is_da,FALSE
0e46efd3-a3b3-40a1-8c3e-42f831046e89,is_da,FALSE
0e4cae22-9d53-4c8f-9b3f-c1254cb1108a,is_da,FALSE
0e4f5442-421b-483e-800f-4f409c4d7859,is_da,FALSE
0e63c6c0-1c35-4fd2-b9cb-c4607a37181a,is_da,FALSE
0e6d6468-8e7e-479f-985f-e308f2e47936,is_da,FALSE
0e954f72-01de-42a2-abee-de9c4d532b36,is_da,FALSE
0e9eafe3-a014-43b5-988b-b3590cdf59ef,is_da,FALSE
0eb25e77-d898-4c1f-86d5-d9da90bea873,is_da,FALSE
0ece3de6-4caf-43be-b049-4d0a5c42af07,is_da,FALSE
0ecf64f2-b5cb-404f-a57b-287f7007d162,is_da,FALSE
0f340022-0314-41e8-b8c3-9d9a4dd2d131,is_da,FALSE
0f487bbb-57aa-41b1-a14f-f02e2dc90f20,is_da,FALSE
0f63f90b-b57d-4600-9a6f-0cf5552dbea3,is_da,FALSE
0f7cbc23-77f7-4300-b0e6-08bb41d016f7,is_da,FALSE
0f8e6ae4-b9d5-4759-866d-2a98fc15bc6e,is_da,FALSE
0fa05e6b-1f09-4f69-9102-a291b9ca0e32,is_da,FALSE
0fa93699-3ddc-4e76-b7f0-5b085a4b02a9,is_da,FALSE
0fa98e63-dec0-4151-a62b-d4cff4734699,is_da,FALSE
0fe4b8d6-b646-4197-91ef-62de07bfbe06,is_da,FALSE
103990ec-f594-4b36-bdfe-8704338c7868,is_da,FALSE
107fb8af-688c-4f77-94bf-5cf4703e902d,is_da,FALSE
10857dd4-2dca-4acb-b442-778031e43158,is_da,FALSE
10c006db-579b-49eb-a4e1-74a801c831ad,is_da,FALSE
10cb7121-ac82-4cc5-8373-dada5520cb89,is_da,FALSE
10cf8491-877c-4beb-983a-5ed4c4e3a2c5,is_da,FALSE
10e12cc3-daf0-4d70-a8cd-4f756b6462c9,is_da,FALSE
10e79770-438d-4314-b2fd-ed2a48b3c432,is_da,FALSE
1111babb-aa12-48ae-b60d-71b265387a7e,is_da,FALSE
11372648-44a3-4ac5-9dba-4e7412e21e9f,is_da,FALSE
114cc57a-f8a7-454c-b46a-3fa44dcd77f8,is_da,FALSE
1155edf3-2e89-495c-a618-621746988255,is_da,FALSE
1156902e-9a9c-4efc-9f34-445d7bf5a6e8,is_da,FALSE
1162d7a7-51c9-4713-812f-c8fb78665554,is_da,FALSE
11a15263-7a8e-4c99-af81-53cc7c9f4c05,is_da,FALSE
11a54d4c-1344-4ab0-899b-63ed255bded9,is_da,FALSE
11a7c36b-acad-4f9f-8f35-d1b230719f4d,is_da,FALSE
11b1bfc5-566d-468f-bd82-521e00206622,is_da,FALSE
11b93303-573e-4ae1-a126-e65e4f19320a,is_da,FALSE
12076b13-7a37-4b81-a775-2f28dd223847,is_da,FALSE
1214035a-1790-46fb-9203-df46c2f699ee,is_da,FALSE
12387702-27f3-4ac3-8041-e7de20e36c63,is_da,FALSE
126eb053-b896-4abe-8071-d22f33925248,is_da,FALSE
1273f3fc-18ae-4e8d-96b8-597707a493f8,is_da,FALSE
12743b89-6bdf-4336-8759-0596e6c233d8,is_da,FALSE
12925a6c-46f1-4b4f-8a22-0fc64e153c38,is_da,FALSE
129b2a57-5a3a-4a8b-aeed-2b0e21127c4d,is_da,FALSE
129f6f2d-ad8a-4f38-af07-85c04da71764,is_da,FALSE
12be460d-c95d-44b1-aba0-2a11173514b2,is_da,FALSE
12c1ccf2-420c-4a33-8024-e49dd10830d2,is_da,FALSE
12c6734a-8611-42de-86ac-f8d6e6deed44,is_da,FALSE
13253f81-85f7-4801-9168-4e6285517a64,is_da,FALSE
13508079-fec9-478e-adb5-f4bcc5b0c51a,is_da,FALSE
13549e8e-b7e1-451f-908d-ed8964702ea2,is_da,FALSE
1354b59d-4478-4219-8e34-04e4fa282c55,is_da,FALSE
13590dd1-e3dd-4bbe-b60d-0c8ce99375ff,is_da,FALSE
13766dab-54dc-4ee8-93d4-151aec193271,is_da,FALSE
138e920a-5b56-400f-9aad-47156a0fe2f9,is_da,FALSE
139731b0-10ff-4491-8f4d-99093f166cb8,is_da,FALSE
13a866c2-1b6a-4687-aa73-243eba2da645,is_da,FALSE
13b51e21-ddef-4bbd-9eef-4f10f2ea9548,is_da,FALSE
14031626-4331-453e-abaa-3eb810cbc772,is_da,FALSE
1407f2ab-ad7e-4187-ad89-daa62c4d0329,is_da,FALSE
140834c6-b608-41c0-b57b-ec6c86282451,is_da,FALSE
1421c386-7f16-44d4-b5e7-cbdecef11960,is_da,FALSE
14431da9-2f5d-4f45-b685-11afc473e9c3,is_da,FALSE
1443417d-4bb7-4c07-9500-e339bd132ddc,is_da,FALSE
14a2d875-562a-4849-942e-dc4523f97292,is_da,FALSE
14d73412-9a4f-4938-be5a-d33b4375a4c6,is_da,FALSE
151864ca-475a-4e6a-a705-9fb1d94cda81,is_da,FALSE
15355a74-215d-43da-8f76-5c4ee1b1f9b7,is_da,FALSE
1536c4d2-2f51-475d-a3d7-822e69c459c5,is_da,FALSE
1566c3f4-3b83-416d-9e74-8a8029982f31,is_da,FALSE
158c7e6b-950b-4cac-884a-0a29bf8deccd,is_da,FALSE
15a65fb8-8b6d-4344-bb28-3be1510516ac,is_da,FALSE
15c36b86-bb1d-4798-97b4-f2979569553d,is_da,FALSE
15cd6454-de92-4630-a63d-ea3d98833428,is_da,FALSE
15e12ac2-98e5-4e57-865f-032c1127134f,is_da,FALSE
15e3b3dd-d1f6-4e24-b9f9-906d51c900a7,is_da,FALSE
