id,name,value,data_source
"a9cbcb06-c2a4-48ee-bbd0-73629c78dd7c","net_num_units",584,"mohcd_inclusionary"
"ef450356-3bdb-447c-afc1-570762a91236","net_num_units",288,"mohcd_inclusionary"
"084bbc45-bc14-492c-9acc-b52fc7883350","net_num_units",1679,"mohcd_inclusionary"
"741caca4-1e0b-488b-8f7b-4b1aad7e8756","net_num_units",160,"mohcd_inclusionary"
"b3e177e7-0980-4cdf-b131-b79d03165506","net_num_units",400,"mohcd_inclusionary"
"50611655-3608-42da-b6e5-de9aa424f087","net_num_units",95,"mohcd_inclusionary"
"7ef67e11-4737-461a-9067-5199c71e233a","net_num_units",53,"mohcd_inclusionary"
"cb57550e-da80-4844-aeb8-e71d8fe4b485","net_num_units",41,"mohcd_inclusionary"
"bf6e7fe4-a17d-4858-be9e-2726151b2f96","net_num_units",20,"mohcd_inclusionary"
"7a50ad35-e24b-4b71-9085-3dcabd29ff43","net_num_units",42,"mohcd_inclusionary"
"27f847b0-ef96-4100-9c73-c187abc369db","net_num_units",545,"mohcd_inclusionary"
"3b440c1b-d5ce-4217-a586-b07c3ba7ba43","net_num_units",60,"mohcd_inclusionary"
"435eb0fb-447e-4102-a631-94bc59261d85","net_num_units",239,"mohcd_inclusionary"
"9d44b137-4524-40bb-aeb3-b57222d13818","net_num_units",136,"mohcd_inclusionary"
"81d24549-aeff-404f-9751-b313f69a25d0","net_num_units",334,"mohcd_inclusionary"
"562757e4-1652-464d-8c8c-dbfe76a7bc99","net_num_units",69,"mohcd_inclusionary"
"8df40843-ae2b-4929-b58b-ef60c4503e15","net_num_units",250,"mohcd_inclusionary"
"37fc55fa-8268-4bf8-b93c-f70a3df3e77c","net_num_units",260,"mohcd_inclusionary"
"e6bdcd92-990f-4e46-992b-a3833704a6ce","net_num_units",139,"mohcd_inclusionary"
"5ef580e1-80e4-43d2-8e98-f2009c7fc477","net_num_units",117,"mohcd_inclusionary"
"3423cbc6-ed22-4eae-b7cb-c8b9236704f0","net_num_units",24,"mohcd_inclusionary"
"c9b0f103-d2bd-449b-9f09-7667a96e473a","net_num_units",100,"mohcd_inclusionary"
"951e8e68-cbe5-43b4-a8ed-531258916251","net_num_units",12,"mohcd_inclusionary"
"8950f47c-e40b-4597-b2df-16b1f01af8de","net_num_units",33,"mohcd_inclusionary"
"cff73479-b463-45a0-a353-976bd0ab9310","net_num_units",23,"mohcd_inclusionary"
"269a414c-2d8e-40e0-8446-df9b1f364e32","net_num_units",12,"mohcd_inclusionary"
"16925510-e8a7-4784-b310-b0742e5d1d0a","net_num_units",46,"mohcd_inclusionary"
"275bc199-08b1-4b67-b3f1-e71bb15fe037","net_num_units",63,"mohcd_inclusionary"
"504d4349-f773-4a8d-9147-d236ad914adb","net_num_units",52,"mohcd_inclusionary"
"53817e15-cb05-4f6a-8284-382a5c857a4f","net_num_units",74,"mohcd_inclusionary"
"7bfeb40d-3c77-4438-b736-837cd32468d8","net_num_units",59,"mohcd_inclusionary"
"c0119048-e290-4bb7-8da6-cf9c7ca278a8","net_num_units",95,"mohcd_inclusionary"
"61ac0f38-e85c-4a28-8810-e8b1b73cc962","net_num_units",265,"mohcd_inclusionary"
"593e7ef0-dc17-494e-a7d2-0fd148dc41f6","net_num_units",220,"mohcd_inclusionary"
"7f4dcb53-fba9-4a01-abb0-43a48531b36a","net_num_units",172,"mohcd_inclusionary"
"0afc584d-9395-401d-8835-a5f7b9bc2baf","net_num_units",133,"mohcd_inclusionary"
"374f6ee6-e3ed-4cd5-9031-787402aaaa7d","net_num_units",242,"mohcd_inclusionary"
"d5982200-cce2-4046-96db-3350085b3d0f","net_num_units",44,"mohcd_inclusionary"
"d38eb37c-5910-4deb-b525-1a392aa89695","net_num_units",75,"mohcd_inclusionary"
"c003197f-386c-48ac-82b1-2a1a08b85608","net_num_units",59,"mohcd_inclusionary"
"d0a11477-c838-4606-a55c-7973f8182952","net_num_units",38,"mohcd_inclusionary"
"724d302c-64b1-4d48-8ba3-ba65bc899c40","net_num_units",304,"mohcd_inclusionary"
"83fb1818-dc76-47ae-8fdc-18e1edfebacb","net_num_units",16,"mohcd_inclusionary"
"07ed92fe-d373-4dcc-ad42-2fe48a192c5b","net_num_units",40,"mohcd_inclusionary"
"40cefebe-e565-4352-8357-afdf6f097333","net_num_units",127,"mohcd_inclusionary"
"47063cd0-3128-4c16-a137-cb02aa8ccc03","net_num_units",104,"mohcd_inclusionary"
"c02c05aa-972c-4f29-b4ee-35c994125b26","net_num_units",48,"mohcd_inclusionary"
"aa2503a4-8eb4-4c8d-baf9-d05553df2dde","net_num_units",326,"mohcd_inclusionary"
"316d2021-af12-4a10-8d0e-05a58f881ef6","net_num_units",109,"mohcd_inclusionary"
"41e3d79f-7c4a-4b07-a803-e0429cc29f69","net_num_units",24,"mohcd_inclusionary"
"3d5926c7-c109-4c75-b67f-6ccd8f5d94e7","net_num_units",29,"mohcd_inclusionary"
"f7dd432c-3939-497a-9997-cd1bceaa1349","net_num_units",15,"mohcd_inclusionary"
"fcecf4ae-9ea0-43cc-b4fd-e5d453112d9d","net_num_units",102,"mohcd_inclusionary"
"ec71fb2b-daec-4161-8659-d44eab9bf951","net_num_units",205,"mohcd_inclusionary"
"d468e6b7-7f38-404d-84f1-29b1ef862d8c","net_num_units",37,"mohcd_inclusionary"
"885ce3f5-6557-4e09-a8c7-5e3b8d25d5a4","net_num_units",585,"mohcd_inclusionary"
"f68dc638-b131-4432-99a6-b96763171f54","net_num_units",40,"mohcd_inclusionary"
"72a48b1a-6f6b-4ed3-9f60-cc4062ac7019","net_num_units",37,"mohcd_inclusionary"
"a65ca2ca-224d-49f1-8a77-c7ddef353e39","net_num_units",28,"mohcd_inclusionary"
"ab4e0c16-2b04-47ea-b67b-b115e93eced9","net_num_units",100,"mohcd_inclusionary"
"e968a407-9887-4bc5-a5f2-2f550978176d","net_num_units",40,"mohcd_inclusionary"
"df612bae-7520-46ff-b031-5ef76ef7aed8","net_num_units",540,"mohcd_inclusionary"
"5330fc50-f5df-4239-9c70-b745bdcd64a7","net_num_units",299,"mohcd_inclusionary"
"37b2f829-05b3-4702-96ce-f9459f57215d","net_num_units",304,"mohcd_inclusionary"
"3b8b6276-94b2-4474-bb8a-88e14fae470c","net_num_units",550,"mohcd_inclusionary"
"058c2e6c-15e0-4e6f-a509-d718ff0c4330","net_num_units",44,"mohcd_inclusionary"
"e4d82333-1fd5-4882-9e00-fcb085165e4b","net_num_units",126,"mohcd_inclusionary"
