IndexID,Date,Value
1,2022-03-01 00:00:00.000,275776
1,2022-02-01 00:00:00.000,272793
1,2022-01-01 00:00:00.000,277490
1,2021-12-01 00:00:00.000,273281
1,2021-11-01 00:00:00.000,270039
1,2021-10-01 00:00:00.000,261728
1,2021-09-01 00:00:00.000,261353
1,2021-08-01 00:00:00.000,262317
1,2021-07-01 00:00:00.000,258846
1,2021-06-01 00:00:00.000,257663
1,2021-05-01 00:00:00.000,255529
1,2021-04-01 00:00:00.000,247644
1,2021-03-01 00:00:00.000,249467
1,2021-02-01 00:00:00.000,246261
1,2021-01-01 00:00:00.000,243160
1,2020-12-01 00:00:00.000,237428
1,2020-11-01 00:00:00.000,233838
1,2020-10-01 00:00:00.000,228836
1,2020-09-01 00:00:00.000,226664
1,2020-08-01 00:00:00.000,223062
1,2020-07-01 00:00:00.000,218748
1,2020-06-01 00:00:00.000,199226
1,2020-05-01 00:00:00.000,178963
1,2020-04-01 00:00:00.000,161833
1,2020-03-01 00:00:00.000,183017
1,2020-02-01 00:00:00.000,230901
1,2020-01-01 00:00:00.000,228878
1,2019-12-01 00:00:00.000,240343
1,2019-11-01 00:00:00.000,234167
1,2019-10-01 00:00:00.000,250673
1,2019-09-01 00:00:00.000,245317
1,2019-08-01 00:00:00.000,245614
1,2019-07-01 00:00:00.000,249748
1,2019-06-01 00:00:00.000,244727
1,2019-05-01 00:00:00.000,239844
1,2019-04-01 00:00:00.000,252673
1,2019-03-01 00:00:00.000,255924
1,2019-02-01 00:00:00.000,243241
1,2019-01-01 00:00:00.000,252305
1,2018-12-01 00:00:00.000,242371
1,2018-11-01 00:00:00.000,229415
1,2018-10-01 00:00:00.000,239485
1,2018-09-01 00:00:00.000,244959
1,2018-08-01 00:00:00.000,248174
1,2018-07-01 00:00:00.000,233787
1,2018-06-01 00:00:00.000,241378
1,2018-05-01 00:00:00.000,241088
1,2018-04-01 00:00:00.000,239831
1,2018-03-01 00:00:00.000,239125
1,2018-02-01 00:00:00.000,230367
1,2018-01-01 00:00:00.000,225375
1,2017-12-01 00:00:00.000,235042
1,2017-11-01 00:00:00.000,236897
1,2017-10-01 00:00:00.000,229683
1,2017-09-01 00:00:00.000,233526
1,2017-08-01 00:00:00.000,222781
1,2017-07-01 00:00:00.000,221452
1,2017-06-01 00:00:00.000,238958
1,2017-05-01 00:00:00.000,220833
1,2017-04-01 00:00:00.000,223165
1,2017-03-01 00:00:00.000,221815
1,2017-02-01 00:00:00.000,214977
1,2017-01-01 00:00:00.000,217696
1,2016-12-01 00:00:00.000,216401
1,2016-11-01 00:00:00.000,219809
1,2016-10-01 00:00:00.000,238366
1,2016-09-01 00:00:00.000,212753
1,2016-08-01 00:00:00.000,223174
1,2016-07-01 00:00:00.000,213900
1,2016-06-01 00:00:00.000,212990
1,2016-05-01 00:00:00.000,220908
1,2016-04-01 00:00:00.000,224898
1,2016-03-01 00:00:00.000,216188
1,2016-02-01 00:00:00.000,218510
1,2016-01-01 00:00:00.000,224156
1,2015-12-01 00:00:00.000,220278
1,2015-11-01 00:00:00.000,227716
1,2015-10-01 00:00:00.000,222726
1,2015-09-01 00:00:00.000,218491
1,2015-08-01 00:00:00.000,224197
1,2015-07-01 00:00:00.000,228622
1,2015-06-01 00:00:00.000,235097
1,2015-05-01 00:00:00.000,214062
1,2015-04-01 00:00:00.000,226519
1,2015-03-01 00:00:00.000,228382
1,2015-02-01 00:00:00.000,217296
1,2015-01-01 00:00:00.000,220466
1,2014-12-01 00:00:00.000,224972
1,2014-11-01 00:00:00.000,230290
1,2014-10-01 00:00:00.000,231947
1,2014-09-01 00:00:00.000,240539
1,2014-08-01 00:00:00.000,235113
1,2014-07-01 00:00:00.000,304221
1,2014-06-01 00:00:00.000,239998
1,2014-05-01 00:00:00.000,229731
1,2014-04-01 00:00:00.000,235724
1,2014-03-01 00:00:00.000,235368
1,2014-02-01 00:00:00.000,230482
1,2014-01-01 00:00:00.000,226704
1,2013-12-01 00:00:00.000,236898
1,2013-11-01 00:00:00.000,242088
1,2013-10-01 00:00:00.000,234100
1,2013-09-01 00:00:00.000,238930
1,2013-08-01 00:00:00.000,222338
1,2013-07-01 00:00:00.000,222937
1,2013-06-01 00:00:00.000,247260
1,2013-05-01 00:00:00.000,235376
1,2013-04-01 00:00:00.000,228027
1,2013-03-01 00:00:00.000,217277
1,2013-02-01 00:00:00.000,232287
1,2013-01-01 00:00:00.000,222788
1,2012-12-01 00:00:00.000,232755
1,2012-11-01 00:00:00.000,214023
1,2012-10-01 00:00:00.000,219108
1,2012-09-01 00:00:00.000,217120
1,2012-08-01 00:00:00.000,203054
1,2012-07-01 00:00:00.000,224075
1,2012-06-01 00:00:00.000,216371
1,2012-05-01 00:00:00.000,220876
1,2012-04-01 00:00:00.000,218628
1,2012-03-01 00:00:00.000,219730
1,2012-02-01 00:00:00.000,228429
1,2012-01-01 00:00:00.000,224511
1,2011-12-01 00:00:00.000,223835
1,2011-11-01 00:00:00.000,215531
1,2011-10-01 00:00:00.000,210799
1,2011-09-01 00:00:00.000,204738
1,2011-08-01 00:00:00.000,216705
1,2011-07-01 00:00:00.000,206458
1,2011-06-01 00:00:00.000,201579
1,2011-05-01 00:00:00.000,207170
1,2011-04-01 00:00:00.000,200733
1,2011-03-01 00:00:00.000,212748
1,2011-02-01 00:00:00.000,196393
1,2011-01-01 00:00:00.000,203636
1,2010-12-01 00:00:00.000,193452
1,2010-11-01 00:00:00.000,197202
1,2010-10-01 00:00:00.000,193066
1,2010-09-01 00:00:00.000,201932
1,2010-08-01 00:00:00.000,191745
1,2010-07-01 00:00:00.000,187506
1,2010-06-01 00:00:00.000,185667
1,2010-05-01 00:00:00.000,189932
1,2010-04-01 00:00:00.000,182948
1,2010-03-01 00:00:00.000,182148
1,2010-02-01 00:00:00.000,180450
1,2010-01-01 00:00:00.000,181016
1,2009-12-01 00:00:00.000,160520
1,2009-11-01 00:00:00.000,160419
1,2009-10-01 00:00:00.000,161097
1,2009-09-01 00:00:00.000,158041
1,2009-08-01 00:00:00.000,157489
1,2009-07-01 00:00:00.000,153691
1,2009-06-01 00:00:00.000,147033
1,2009-05-01 00:00:00.000,149255
1,2009-04-01 00:00:00.000,147467
1,2009-03-01 00:00:00.000,146323
1,2009-02-01 00:00:00.000,148834
1,2009-01-01 00:00:00.000,151085
8,2022-03-01 00:00:00.000,90357
8,2022-02-01 00:00:00.000,90570
8,2022-01-01 00:00:00.000,96367
8,2021-12-01 00:00:00.000,93085
8,2021-11-01 00:00:00.000,89478
8,2021-10-01 00:00:00.000,85132
8,2021-09-01 00:00:00.000,84829
8,2021-08-01 00:00:00.000,88619
8,2021-07-01 00:00:00.000,82516
8,2021-06-01 00:00:00.000,87644
8,2021-05-01 00:00:00.000,86253
8,2021-04-01 00:00:00.000,81405
8,2021-03-01 00:00:00.000,77437
8,2021-02-01 00:00:00.000,78315
8,2021-01-01 00:00:00.000,70745
8,2020-12-01 00:00:00.000,71026
8,2020-11-01 00:00:00.000,68915
8,2020-10-01 00:00:00.000,66282
8,2020-09-01 00:00:00.000,67182
8,2020-08-01 00:00:00.000,63005
8,2020-07-01 00:00:00.000,56504
8,2020-06-01 00:00:00.000,51686
8,2020-05-01 00:00:00.000,56607
8,2020-04-01 00:00:00.000,49074
8,2020-03-01 00:00:00.000,33454
8,2020-02-01 00:00:00.000,67026
8,2020-01-01 00:00:00.000,69305
8,2019-12-01 00:00:00.000,73181
8,2019-11-01 00:00:00.000,73379
8,2019-10-01 00:00:00.000,85421
8,2019-09-01 00:00:00.000,79282
8,2019-08-01 00:00:00.000,80583
8,2019-07-01 00:00:00.000,85570
8,2019-06-01 00:00:00.000,83610
8,2019-05-01 00:00:00.000,75899
8,2019-04-01 00:00:00.000,87403
8,2019-03-01 00:00:00.000,87567
8,2019-02-01 00:00:00.000,78666
8,2019-01-01 00:00:00.000,87707
8,2018-12-01 00:00:00.000,77051
8,2018-11-01 00:00:00.000,61183
8,2018-10-01 00:00:00.000,68792
8,2018-09-01 00:00:00.000,70677
8,2018-08-01 00:00:00.000,76158
8,2018-07-01 00:00:00.000,67546
8,2018-06-01 00:00:00.000,71540
8,2018-05-01 00:00:00.000,73228
8,2018-04-01 00:00:00.000,73318
8,2018-03-01 00:00:00.000,74918
8,2018-02-01 00:00:00.000,65432
8,2018-01-01 00:00:00.000,66762
8,2017-12-01 00:00:00.000,77235
8,2017-11-01 00:00:00.000,78091
8,2017-10-01 00:00:00.000,74029
8,2017-09-01 00:00:00.000,72265
8,2017-08-01 00:00:00.000,69936
8,2017-07-01 00:00:00.000,70660
8,2017-06-01 00:00:00.000,85939
8,2017-05-01 00:00:00.000,68206
8,2017-04-01 00:00:00.000,72450
8,2017-03-01 00:00:00.000,70515
8,2017-02-01 00:00:00.000,70817
8,2017-01-01 00:00:00.000,67500
8,2016-12-01 00:00:00.000,63213
8,2016-11-01 00:00:00.000,62845
8,2016-10-01 00:00:00.000,86988
8,2016-09-01 00:00:00.000,62337
8,2016-08-01 00:00:00.000,70029
8,2016-07-01 00:00:00.000,66502
8,2016-06-01 00:00:00.000,65510
8,2016-05-01 00:00:00.000,73100
8,2016-04-01 00:00:00.000,71909
8,2016-03-01 00:00:00.000,63676
8,2016-02-01 00:00:00.000,67925
8,2016-01-01 00:00:00.000,72098
8,2015-12-01 00:00:00.000,63029
8,2015-11-01 00:00:00.000,71044
8,2015-10-01 00:00:00.000,71450
8,2015-09-01 00:00:00.000,64116
8,2015-08-01 00:00:00.000,73345
8,2015-07-01 00:00:00.000,72857
8,2015-06-01 00:00:00.000,78381
8,2015-05-01 00:00:00.000,63530
8,2015-04-01 00:00:00.000,74882
8,2015-03-01 00:00:00.000,74596
8,2015-02-01 00:00:00.000,69691
8,2015-01-01 00:00:00.000,70157
8,2014-12-01 00:00:00.000,71340
8,2014-11-01 00:00:00.000,79250
8,2014-10-01 00:00:00.000,74688
8,2014-09-01 00:00:00.000,83145
8,2014-08-01 00:00:00.000,80683
8,2014-07-01 00:00:00.000,144012
8,2014-06-01 00:00:00.000,82667
8,2014-05-01 00:00:00.000,75213
8,2014-04-01 00:00:00.000,76888
8,2014-03-01 00:00:00.000,81385
8,2014-02-01 00:00:00.000,75855
8,2014-01-01 00:00:00.000,81473
8,2013-12-01 00:00:00.000,93481
8,2013-11-01 00:00:00.000,92141
8,2013-10-01 00:00:00.000,84225
8,2013-09-01 00:00:00.000,88958
8,2013-08-01 00:00:00.000,76780
8,2013-07-01 00:00:00.000,79449
8,2013-06-01 00:00:00.000,98721
8,2013-05-01 00:00:00.000,90033
8,2013-04-01 00:00:00.000,82050
8,2013-03-01 00:00:00.000,78924
8,2013-02-01 00:00:00.000,85743
8,2013-01-01 00:00:00.000,81679
8,2012-12-01 00:00:00.000,82847
8,2012-11-01 00:00:00.000,71494
8,2012-10-01 00:00:00.000,78287
8,2012-09-01 00:00:00.000,77404
8,2012-08-01 00:00:00.000,65920
8,2012-07-01 00:00:00.000,81724
8,2012-06-01 00:00:00.000,73260
8,2012-05-01 00:00:00.000,78518
8,2012-04-01 00:00:00.000,76034
8,2012-03-01 00:00:00.000,77227
8,2012-02-01 00:00:00.000,85633
8,2012-01-01 00:00:00.000,85187
8,2011-12-01 00:00:00.000,84355
8,2011-11-01 00:00:00.000,76603
8,2011-10-01 00:00:00.000,73409
8,2011-09-01 00:00:00.000,70273
8,2011-08-01 00:00:00.000,79302
8,2011-07-01 00:00:00.000,69136
8,2011-06-01 00:00:00.000,68347
8,2011-05-01 00:00:00.000,71159
8,2011-04-01 00:00:00.000,64802
8,2011-03-01 00:00:00.000,72943
8,2011-02-01 00:00:00.000,63920
8,2011-01-01 00:00:00.000,66278
8,2010-12-01 00:00:00.000,60121
8,2010-11-01 00:00:00.000,63913
8,2010-10-01 00:00:00.000,66779
8,2010-09-01 00:00:00.000,70531
8,2010-08-01 00:00:00.000,63920
8,2010-07-01 00:00:00.000,58990
8,2010-06-01 00:00:00.000,63013
8,2010-05-01 00:00:00.000,64043
8,2010-04-01 00:00:00.000,59108
8,2010-03-01 00:00:00.000,58873
8,2010-02-01 00:00:00.000,62116
8,2010-01-01 00:00:00.000,56916
8,2009-12-01 00:00:00.000,49624
8,2009-11-01 00:00:00.000,50603
8,2009-10-01 00:00:00.000,51372
8,2009-09-01 00:00:00.000,50601
8,2009-08-01 00:00:00.000,51317
8,2009-07-01 00:00:00.000,51190
8,2009-06-01 00:00:00.000,49376
8,2009-05-01 00:00:00.000,48173
8,2009-04-01 00:00:00.000,44615
8,2009-03-01 00:00:00.000,46437
8,2009-02-01 00:00:00.000,47589
8,2009-01-01 00:00:00.000,49061
6,2022-03-01 00:00:00.000,101641
6,2022-02-01 00:00:00.000,102522
6,2022-01-01 00:00:00.000,107047
6,2021-12-01 00:00:00.000,102090
6,2021-11-01 00:00:00.000,103112
6,2021-10-01 00:00:00.000,97173
6,2021-09-01 00:00:00.000,99631
6,2021-08-01 00:00:00.000,100301
6,2021-07-01 00:00:00.000,94950
6,2021-06-01 00:00:00.000,97981
6,2021-05-01 00:00:00.000,96740
6,2021-04-01 00:00:00.000,90507
6,2021-03-01 00:00:00.000,89710
6,2021-02-01 00:00:00.000,92213
6,2021-01-01 00:00:00.000,84777
6,2020-12-01 00:00:00.000,80178
6,2020-11-01 00:00:00.000,80724
6,2020-10-01 00:00:00.000,77818
6,2020-09-01 00:00:00.000,76979
6,2020-08-01 00:00:00.000,74308
6,2020-07-01 00:00:00.000,68213
6,2020-06-01 00:00:00.000,62136
6,2020-05-01 00:00:00.000,67680
6,2020-04-01 00:00:00.000,60070
6,2020-03-01 00:00:00.000,47735
6,2020-02-01 00:00:00.000,81797
6,2020-01-01 00:00:00.000,79758
6,2019-12-01 00:00:00.000,89468
6,2019-11-01 00:00:00.000,82609
6,2019-10-01 00:00:00.000,101805
6,2019-09-01 00:00:00.000,92871
6,2019-08-01 00:00:00.000,93226
6,2019-07-01 00:00:00.000,97168
6,2019-06-01 00:00:00.000,89857
6,2019-05-01 00:00:00.000,88713
6,2019-04-01 00:00:00.000,100264
6,2019-03-01 00:00:00.000,101593
6,2019-02-01 00:00:00.000,88679
6,2019-01-01 00:00:00.000,98752
6,2018-12-01 00:00:00.000,86340
6,2018-11-01 00:00:00.000,73701
6,2018-10-01 00:00:00.000,81423
6,2018-09-01 00:00:00.000,84384
6,2018-08-01 00:00:00.000,91684
6,2018-07-01 00:00:00.000,76552
6,2018-06-01 00:00:00.000,83660
6,2018-05-01 00:00:00.000,85528
6,2018-04-01 00:00:00.000,82717
6,2018-03-01 00:00:00.000,84105
6,2018-02-01 00:00:00.000,77240
6,2018-01-01 00:00:00.000,74961
6,2017-12-01 00:00:00.000,84678
6,2017-11-01 00:00:00.000,90308
6,2017-10-01 00:00:00.000,84347
6,2017-09-01 00:00:00.000,90333
6,2017-08-01 00:00:00.000,80198
6,2017-07-01 00:00:00.000,82264
6,2017-06-01 00:00:00.000,97972
6,2017-05-01 00:00:00.000,77913
6,2017-04-01 00:00:00.000,82646
6,2017-03-01 00:00:00.000,80233
6,2017-02-01 00:00:00.000,74411
6,2017-01-01 00:00:00.000,77464
6,2016-12-01 00:00:00.000,76504
6,2016-11-01 00:00:00.000,78448
6,2016-10-01 00:00:00.000,98529
6,2016-09-01 00:00:00.000,72870
6,2016-08-01 00:00:00.000,82519
6,2016-07-01 00:00:00.000,73302
6,2016-06-01 00:00:00.000,72843
6,2016-05-01 00:00:00.000,81486
6,2016-04-01 00:00:00.000,84450
6,2016-03-01 00:00:00.000,76368
6,2016-02-01 00:00:00.000,76228
6,2016-01-01 00:00:00.000,82138
6,2015-12-01 00:00:00.000,71962
6,2015-11-01 00:00:00.000,84518
6,2015-10-01 00:00:00.000,80043
6,2015-09-01 00:00:00.000,69704
6,2015-08-01 00:00:00.000,80189
6,2015-07-01 00:00:00.000,83168
6,2015-06-01 00:00:00.000,89727
6,2015-05-01 00:00:00.000,71237
6,2015-04-01 00:00:00.000,83201
6,2015-03-01 00:00:00.000,83012
6,2015-02-01 00:00:00.000,78051
6,2015-01-01 00:00:00.000,76407
6,2014-12-01 00:00:00.000,79823
6,2014-11-01 00:00:00.000,85865
6,2014-10-01 00:00:00.000,83796
6,2014-09-01 00:00:00.000,92451
6,2014-08-01 00:00:00.000,89138
6,2014-07-01 00:00:00.000,151880
6,2014-06-01 00:00:00.000,92372
6,2014-05-01 00:00:00.000,84223
6,2014-04-01 00:00:00.000,93593
6,2014-03-01 00:00:00.000,91048
6,2014-02-01 00:00:00.000,84237
6,2014-01-01 00:00:00.000,89444
6,2013-12-01 00:00:00.000,100149
6,2013-11-01 00:00:00.000,100314
6,2013-10-01 00:00:00.000,92576
6,2013-09-01 00:00:00.000,99043
6,2013-08-01 00:00:00.000,84660
6,2013-07-01 00:00:00.000,89595
6,2013-06-01 00:00:00.000,108354
6,2013-05-01 00:00:00.000,98852
6,2013-04-01 00:00:00.000,90139
6,2013-03-01 00:00:00.000,84284
6,2013-02-01 00:00:00.000,94928
6,2013-01-01 00:00:00.000,87953
6,2012-12-01 00:00:00.000,102100
6,2012-11-01 00:00:00.000,78516
6,2012-10-01 00:00:00.000,87734
6,2012-09-01 00:00:00.000,85689
6,2012-08-01 00:00:00.000,73748
6,2012-07-01 00:00:00.000,93459
6,2012-06-01 00:00:00.000,84823
6,2012-05-01 00:00:00.000,87020
6,2012-04-01 00:00:00.000,83561
6,2012-03-01 00:00:00.000,86593
6,2012-02-01 00:00:00.000,95784
6,2012-01-01 00:00:00.000,93174
6,2011-12-01 00:00:00.000,91592
6,2011-11-01 00:00:00.000,86227
6,2011-10-01 00:00:00.000,82638
6,2011-09-01 00:00:00.000,80478
6,2011-08-01 00:00:00.000,91715
6,2011-07-01 00:00:00.000,79389
6,2011-06-01 00:00:00.000,79278
6,2011-05-01 00:00:00.000,83490
6,2011-04-01 00:00:00.000,77738
6,2011-03-01 00:00:00.000,85619
6,2011-02-01 00:00:00.000,74879
6,2011-01-01 00:00:00.000,80209
6,2010-12-01 00:00:00.000,70984
6,2010-11-01 00:00:00.000,76245
6,2010-10-01 00:00:00.000,76464
6,2010-09-01 00:00:00.000,82937
6,2010-08-01 00:00:00.000,74808
6,2010-07-01 00:00:00.000,70156
6,2010-06-01 00:00:00.000,72704
6,2010-05-01 00:00:00.000,75861
6,2010-04-01 00:00:00.000,70717
