ID,TableID,ExplicitName,InferredName,ExplicitDataType,InferredDataType,DataCategory,Description,IsHidden,State,IsUnique,IsKey,IsNullable,Alignment,TableDetailPosition,IsDefaultLabel,IsDefaultImage,SummarizeBy,ColumnStorageID,Type,SourceColumn,ColumnOriginID,Expression,FormatString,IsAvailableInMDX,SortByColumnID,AttributeHierarchyID,ModifiedTime,StructureModifiedTime,RefreshedTime,SystemFlags,KeepUniqueRows,DisplayOrdinal,ErrorMessage,SourceProviderType,DisplayFolder,EncodingHint,RelatedColumnDetailsID,AlternateOfID,LineageTag,SourceLineageTag
13,12,"RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61","",6,19,"","",True,1,True,False,False,1,-1,False,False,1,68,3,"",,"","",True,,14,2021-11-29 13:21:16.136,2021-11-28 12:32:18.656,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"",""
557,12,"Financial Year","",6,19,"","",False,1,False,False,True,1,-1,False,False,2,561,1,"Financial Year",,"","0",True,,560,2021-11-29 16:35:26.333,2021-11-28 13:16:44.966,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"cfb6346e-ec4a-4446-ad63-c54bd358c8de",""
566,12,"Revenue From Operations [Gross]","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,572,1,"Revenue From Operations [Gross]",,"","0",True,,571,2021-11-29 13:21:56.616,2021-11-28 13:16:45.003,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"67c97afa-9acb-4c08-9c52-be07f69cf8e2",""
577,12,"Revenue From Operations [Net]","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,583,1,"Revenue From Operations [Net]",,"","0",True,,582,2021-11-29 13:21:56.616,2021-11-28 13:16:45.046,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"a33ded1d-167d-45b5-8ea7-59c6ea780aa6",""
588,12,"Total Operating Revenues","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,594,1,"Total Operating Revenues",,"","0",True,,593,2021-11-29 13:21:56.616,2021-11-28 13:16:45.073,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"dc15f4e9-ebc2-40b7-b1a4-699661a05486",""
599,12,"Other Income","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,605,1,"Other Income",,"","0",True,,604,2021-11-29 13:21:56.616,2021-11-28 13:16:45.120,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"342e97e9-1677-4dcf-8aef-0ea08b264f90",""
610,12,"Total Revenue","",10,19,"","",False,1,False,False,True,1,-1,False,False,3,616,1,"Total Revenue",,"","""₹""\ #,0;#,0\ -""₹"";""₹""\ #,0",True,,615,2021-11-29 13:44:35.960,2021-11-28 13:16:45.186,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"e0e4767c-80eb-45df-8627-93273af8a7ae",""
621,12,"Cost Of Materials Consumed","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,627,1,"Cost Of Materials Consumed",,"","0",True,,626,2021-11-29 13:21:56.616,2021-11-28 13:16:45.223,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"679e9609-bc96-4977-93f5-598aa4f3b014",""
632,12,"Operating And Direct Expenses","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,638,1,"Operating And Direct Expenses",,"","0",True,,637,2021-11-29 13:21:56.616,2021-11-28 13:16:45.273,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"4701452e-6628-413c-90f7-27c0db0e7fdd",""
643,12,"Employee Benefit Expenses","",6,19,"","",False,1,False,False,True,1,-1,False,False,3,649,1,"Employee Benefit Expenses",,"","0",True,,648,2021-11-29 13:21:56.616,2021-11-28 13:16:45.326,1699-12-31 00:00:00.000,0,False,0,"","","",0,,,"9aee73ad-a19c-443c-b435-e1cd70080833",""
