ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
10,1,"DimCustomers","","",False,461,2022-03-29 20:29:50.776,2022-03-29 20:29:50.776,0,False,False,,0,,,False,"f4b5f708-4a7d-479c-8f74-dd89e2439e25",""
13,1,"DateTableTemplate_60c302b5-5806-49ee-b9f9-d8ec0bf22c09","","",True,463,2022-03-29 20:29:50.790,2022-03-29 20:29:50.790,2,False,True,,0,,,False,"cd84d58d-e8a3-4156-b266-51f644a13d00",""
16,1,"DimProducts","","",False,465,2022-03-29 20:29:50.790,2022-03-29 20:29:50.790,0,False,False,,0,,,False,"8e22e62e-8720-49b3-8307-ec586fb364a1",""
19,1,"FactSales","","",False,467,2022-03-29 20:29:50.790,2022-03-29 20:29:50.790,0,False,False,,0,,,False,"645f99c3-35d1-4dc2-92a1-980080ee267f",""
22,1,"LocalDateTable_8622a2fd-8b8c-414c-ae71-37fad6ef0221","","",True,469,2022-03-29 20:29:50.790,2022-03-29 20:29:50.790,2,True,False,,0,,,False,"41e968d0-c235-4162-bfa9-968bae1ab623",""
25,1,"LocalDateTable_c2386af7-185a-437d-a866-1c5da4cb1e28","","",True,471,2022-03-29 20:29:50.790,2022-03-29 20:29:50.790,2,True,False,,0,,,False,"ce102a7f-14ca-4c87-ad8c-a4f73eaa5f65",""
28,1,"LocalDateTable_0347a9c1-aed3-41dc-b8be-d11e09595321","","",True,473,2022-03-29 20:29:50.790,2022-03-29 20:29:50.790,2,True,False,,0,,,False,"9ec2aab5-2831-4b5a-98fb-c0085e90fe36",""
31,1,"Sales_Team","","",False,475,2022-03-29 20:29:50.790,2022-03-29 20:29:50.790,0,False,False,,0,,,False,"800f892b-3dc3-467d-b88e-0b778269a36f",""
34,1,"Regions","","",False,477,2022-03-29 20:29:50.790,2022-03-29 20:29:50.790,0,False,False,,0,,,False,"b660eb93-2a1b-4db3-8836-341559273a91",""
37,1,"Store Locations Sheet","","",False,479,2022-03-29 20:29:50.790,2022-03-29 20:29:50.790,0,False,False,,0,,,False,"108f6f89-2a5d-48ff-92ee-6a2453098e81",""
40,1,"Date","","",False,481,2022-03-29 20:29:50.790,2022-03-29 20:29:50.790,0,False,False,,0,,,False,"41af7229-6e88-49d9-b1f7-b24a58a1823c",""
43,1,"LocalDateTable_7ff1ee3b-4b23-4a1f-999d-51541c390286","","",True,483,2022-03-29 20:29:50.790,2022-03-29 20:29:50.790,2,True,False,,0,,,False,"f5834380-5509-4fb6-9a7a-8a59c9996358",""
46,1,"Date (2)","Time","",False,485,2022-03-29 20:29:50.790,2022-03-29 20:29:50.790,0,False,False,,0,,,False,"4631cf7b-6f4d-44d9-b183-fd297a132490",""
