ID,ModelID,Name,IsActive,Type,CrossFilteringBehavior,JoinOnDateBehavior,RelyOnReferentialIntegrity,FromTableID,FromColumnID,FromCardinality,ToTableID,ToColumnID,ToCardinality,State,RelationshipStorageID,RelationshipStorage2ID,ModifiedTime,RefreshedTime,SecurityFilteringBehavior
49,1,"4667e8d8-a791-4e2f-a67c-fcb51002b6a6",True,1,1,2,False,19,79,2,22,94,1,1,914,,2022-03-29 20:30:19.703,2022-03-29 20:30:19.703,1
50,1,"04025c2a-ba22-4a57-a779-647204eec736",True,1,1,2,False,19,81,2,25,101,1,1,916,,2022-03-29 20:30:19.796,2022-03-29 20:30:19.796,1
51,1,"e097cd31-24c9-4c78-a824-c8bd046cdade",True,1,1,2,False,19,82,2,28,108,1,1,918,,2022-03-29 20:30:19.716,2022-03-29 20:30:19.716,1
52,1,"d64e0743-a187-44a4-9abd-85ecf7aedfb2",True,1,1,1,False,19,85,2,10,65,1,1,920,,2022-03-29 20:30:19.620,2022-03-29 20:30:19.620,1
53,1,"55052833-d327-456b-b738-000e5ff1d4ea",True,1,1,1,False,19,87,2,16,74,1,1,922,,2022-03-29 20:30:19.646,2022-03-29 20:30:19.646,1
54,1,"c89fe5a6-9cd5-4402-a034-a83e512bfc9e",True,1,1,1,False,19,84,2,31,115,1,1,924,,2022-03-29 20:30:19.620,2022-03-29 20:30:19.620,1
55,1,"c31426a1-6467-4c56-ab66-b58779abb506",True,1,1,1,False,19,86,2,37,121,1,1,926,,2022-03-29 20:30:19.643,2022-03-29 20:30:19.643,1
56,1,"8fd879f2-c1eb-4efd-b2b2-50d266adc35f",True,1,1,1,False,37,124,2,34,118,1,1,928,,2022-03-29 20:30:19.616,2022-03-29 20:30:19.616,1
57,1,"04bf9e21-e91f-439c-b6ef-588d42ca7c6f",True,1,1,2,False,40,136,2,43,137,1,1,930,,2022-03-29 20:30:19.723,2022-03-29 20:30:19.723,1
58,1,"c6ac0c8b-fffe-490b-bf8d-29c2a72e0d42",True,1,1,1,False,19,80,2,40,136,1,1,932,,2022-03-29 20:30:19.653,2022-03-29 20:30:19.653,1
59,1,"a69863ed-c7c2-485c-8213-6ed1f22532e1",True,1,1,1,False,19,80,2,46,144,1,1,934,,2022-03-29 20:30:19.663,2022-03-29 20:30:19.663,1
