id,variable,value
001e30af-518b-429b-a61b-a02f9957a878,under_entitlement_review_end_date,
0079b2ea-778d-492d-92dc-3507b221c12e,under_entitlement_review_end_date,
00e22267-5311-4334-89fc-9f2121c62216,under_entitlement_review_end_date,
00f05e08-abb8-4b03-83ba-43f4c3c4cb1e,under_entitlement_review_end_date,
00f4ff2f-9cc4-4295-a6d1-8485a2b5d1c8,under_entitlement_review_end_date,
010d12c7-e369-4350-af5c-28140f2ea48f,under_entitlement_review_end_date,
01716a84-dce5-4643-b94c-e270e470f11a,under_entitlement_review_end_date,
0187bd3b-1813-424e-afec-261f7423544d,under_entitlement_review_end_date,
0195ed47-5b88-4b49-bd96-d9d0d6f7e01e,under_entitlement_review_end_date,
019ae028-cb29-432a-91ee-a04c18901528,under_entitlement_review_end_date,
0217a09c-ada5-4214-9be0-86d88a1f4f73,under_entitlement_review_end_date,
0228f1b6-19b1-4fa9-93ab-2474fc730847,under_entitlement_review_end_date,
02298606-86e9-41ce-83de-1e439a80bb65,under_entitlement_review_end_date,
02580866-2af9-47c0-96f6-0db5ea42727e,under_entitlement_review_end_date,
02712011-aece-40a1-86a5-2b8737ae72cc,under_entitlement_review_end_date,
027644f3-c40f-4e07-b2f9-1e766de0e0a9,under_entitlement_review_end_date,
02a38367-68fe-4541-aef9-56c4e9240276,under_entitlement_review_end_date,
02ad74d5-438f-428e-adc3-8909be1efc13,under_entitlement_review_end_date,
02babc6c-75c8-4048-bbd7-f66e4524e8bb,under_entitlement_review_end_date,
02cb85c0-2e8c-4f9d-a605-882352fe9a94,under_entitlement_review_end_date,
03539190-2cda-4d64-9b41-c55c10015835,under_entitlement_review_end_date,
038a34cd-7966-4466-b4f9-83a714f3efb5,under_entitlement_review_end_date,
03cc09e2-e833-4538-a2e2-c788fb5d4b70,under_entitlement_review_end_date,
03f60bed-5f28-498d-8b54-5ce0495bd418,under_entitlement_review_end_date,
0456ce92-aa0a-4841-8a20-62bdd49ffcff,under_entitlement_review_end_date,
04896e26-bb59-4997-88ef-740883389aaa,under_entitlement_review_end_date,
0493ecdd-1c1e-4657-8b05-e293b2883d23,under_entitlement_review_end_date,
04a41de8-8215-44ea-9812-dc3650434b6d,under_entitlement_review_end_date,
04a56e7e-4e46-42a6-ac1d-fe2a878343ed,under_entitlement_review_end_date,
04b43fe2-e91d-4a8f-8165-a16a5db3daf9,under_entitlement_review_end_date,
04bcc665-be50-4225-a36b-d0ae75d40e38,under_entitlement_review_end_date,
0509588a-c950-4adb-a86e-a14adad467ed,under_entitlement_review_end_date,
0511f93b-6aeb-4980-a7ea-26ed3fc17fa3,under_entitlement_review_end_date,
053ce0ec-ef0a-44a5-a870-2dab8383c2d0,under_entitlement_review_end_date,
05502f15-60c8-434b-b7e1-f731a58ce2c4,under_entitlement_review_end_date,
0568c74c-a988-479f-ae0f-31beac198514,under_entitlement_review_end_date,
05bf1a96-a88c-4069-8502-6f7c8db48e71,under_entitlement_review_end_date,
05e1cc86-822a-44d5-982e-a3a63cadd213,under_entitlement_review_end_date,
05e58596-0fb8-4d26-8449-1f40f90d0b46,under_entitlement_review_end_date,
062d24bb-b2c8-4ceb-ba04-200cafaaac2b,under_entitlement_review_end_date,
063f36cf-f7f6-4eab-b570-40bb51161a4e,under_entitlement_review_end_date,
065998a2-2bb7-464d-b9d0-3a08de9ad379,under_entitlement_review_end_date,
065aa018-8fb8-462e-8c01-9e3d5d6a1a6b,under_entitlement_review_end_date,
0664c667-3978-4364-a697-db61bdb3ec13,under_entitlement_review_end_date,
068f897f-2c91-4539-8ec0-5f647508d663,under_entitlement_review_end_date,
06bad37a-429b-48f8-bfac-57d3850b29d3,under_entitlement_review_end_date,
06d192b8-dc2f-4306-88e4-ac1d5aba3e80,under_entitlement_review_end_date,
06dd49e7-c582-45aa-836d-5151338f0c66,under_entitlement_review_end_date,
071b8123-abbc-40f6-9ae7-78ac48d963cc,under_entitlement_review_end_date,
0748be7e-80f9-4ef1-b54e-354f2fcac341,under_entitlement_review_end_date,
07612d88-a92b-4069-88bd-2235243d4bef,under_entitlement_review_end_date,
076375b5-b5f9-4839-8318-1f0cbf4a83b6,under_entitlement_review_end_date,
078fbd99-80f7-4120-a07b-5f697611592d,under_entitlement_review_end_date,
07d7172e-db25-4f48-aa0c-e15700b96527,under_entitlement_review_end_date,
081e8519-3260-4bc3-911b-e52ecd598c1f,under_entitlement_review_end_date,
082e4866-0b73-40a2-98b3-66c931ae4caf,under_entitlement_review_end_date,
087ffd0b-cf15-4898-b8ac-6441dfe41a52,under_entitlement_review_end_date,
08d08b9c-ceb7-4f7b-bc41-35c50b0fe3b7,under_entitlement_review_end_date,
08e8bdd1-1e21-4ae2-a8f3-deaba4410125,under_entitlement_review_end_date,
09008e0c-5568-4443-affb-129b94206f81,under_entitlement_review_end_date,
0904dec5-b4e8-4672-b600-c2e76ce4e0b3,under_entitlement_review_end_date,
0924d340-4ac1-4e6e-9d7a-4a866db68685,under_entitlement_review_end_date,
0928aadd-bdc2-48b9-811b-43fa461e983f,under_entitlement_review_end_date,
093c63f0-325b-4bd2-96e0-c3b123314e19,under_entitlement_review_end_date,
09405a0a-52fd-453b-8851-e8cadb5eff6d,under_entitlement_review_end_date,
099c16ed-5c15-41a4-aa2a-a7673dfbd08d,under_entitlement_review_end_date,
09bae563-fc05-41ef-8315-61a98d3a16ab,under_entitlement_review_end_date,
09be34d9-d175-43c3-8197-6228b478af11,under_entitlement_review_end_date,
09e294f6-0d9e-46de-8329-36f5c0ba6a40,under_entitlement_review_end_date,
09e8e8be-79f1-4591-94de-2e5ea5761e46,under_entitlement_review_end_date,
09fc3e96-4236-4a62-b4fc-d7a8b907823f,under_entitlement_review_end_date,
0a04bbc5-2dbf-4436-9bf6-95b6f52d59b4,under_entitlement_review_end_date,
0a081f84-4c38-401a-a376-56394b379420,under_entitlement_review_end_date,
0a0aad9d-c4d7-4a9c-82f2-8acfd49fb016,under_entitlement_review_end_date,
0a4d8841-e1d7-4695-b58f-79517ed53c65,under_entitlement_review_end_date,
0a4e0158-427f-48c4-a37d-b87692549766,under_entitlement_review_end_date,
0a4ec38d-9390-4ad0-b3f3-9216b6539404,under_entitlement_review_end_date,
0a542f38-0566-4696-a183-6f684ea597ea,under_entitlement_review_end_date,
0aa8508f-3dd3-4e4c-9983-012c9908cc27,under_entitlement_review_end_date,
0aa9429a-763d-40fe-a6be-1a22e7ead836,under_entitlement_review_end_date,
0abba255-5539-43cf-9243-170add3c23b7,under_entitlement_review_end_date,
0acf2353-018f-4b9b-89d8-74f6fbe5c347,under_entitlement_review_end_date,
0ad399e5-4ed5-46ad-a22d-3a10f56b95d9,under_entitlement_review_end_date,
0adf351f-0e7c-4eaa-be45-7ff4ddf3f99a,under_entitlement_review_end_date,
0b19152e-610b-46ac-9678-29c64764d44d,under_entitlement_review_end_date,
0b238fda-e6c8-419c-b8b8-7c1d9cc6e870,under_entitlement_review_end_date,
0b8a0eb5-2758-49de-8caf-5a311a75a65c,under_entitlement_review_end_date,
0bbe2717-864f-4652-8270-fb418a4e5470,under_entitlement_review_end_date,
0be5d026-129c-4c84-9b81-b76c967e28bf,under_entitlement_review_end_date,
0be6ac95-4d14-46c6-9fb3-886a470ed82c,under_entitlement_review_end_date,
0bf998ca-fe74-4431-9dca-3c71b688f5d2,under_entitlement_review_end_date,
0c1f4050-b8df-439f-ad2f-fef41123f7b5,under_entitlement_review_end_date,
0c736a94-3b7f-4832-b3ac-8df0e72e5d24,under_entitlement_review_end_date,
0d286583-a122-4077-97a8-eb54463eff61,under_entitlement_review_end_date,
0d780533-c1ca-4817-9ea2-34b7cf5f5922,under_entitlement_review_end_date,
0d81457d-628b-425a-a618-a86e4cfb6d4e,under_entitlement_review_end_date,
0d8e3219-8a70-4d6a-ba02-d50c34555f9b,under_entitlement_review_end_date,
0d99c32f-464a-4e4e-bd1c-48bb3f6d6734,under_entitlement_review_end_date,
0de85fdb-dd4d-45c8-b28f-bece589b0156,under_entitlement_review_end_date,
0df0de9a-180b-4a47-b073-6807057511c6,under_entitlement_review_end_date,
0e0bb8a0-41e1-4e60-959f-cf44263b62c6,under_entitlement_review_end_date,
0e4cae22-9d53-4c8f-9b3f-c1254cb1108a,under_entitlement_review_end_date,
0e9745a5-ff24-4ee7-832d-044b10b8ceb3,under_entitlement_review_end_date,
0ecbb20e-9855-4e40-beac-89e893f3fc5c,under_entitlement_review_end_date,
0f003b9c-40d5-4136-987c-2feda3cbdd5b,under_entitlement_review_end_date,
0f2edb6d-eb7a-46ec-94aa-30572488e3f8,under_entitlement_review_end_date,
0f440c38-ec64-4690-a703-bd386b3d8fe7,under_entitlement_review_end_date,
0f6f9f71-34c9-488f-a8dd-a7a0c43c017c,under_entitlement_review_end_date,
0f868b5d-4f62-452b-b40c-3f39e4264151,under_entitlement_review_end_date,
0f8da9d7-f2ec-473d-b67c-5c35df92673d,under_entitlement_review_end_date,
0f8e6ae4-b9d5-4759-866d-2a98fc15bc6e,under_entitlement_review_end_date,
0fa12f07-b12c-4582-8595-3e90ee729b24,under_entitlement_review_end_date,
0fa98e63-dec0-4151-a62b-d4cff4734699,under_entitlement_review_end_date,
0fac5072-20c4-46f7-8246-3a163ab6319f,under_entitlement_review_end_date,
0fbbd8fa-bf05-45ce-9534-a12f7da584e2,under_entitlement_review_end_date,
0fe4b8d6-b646-4197-91ef-62de07bfbe06,under_entitlement_review_end_date,
10160d8a-46e1-4794-84c1-34e8223265d0,under_entitlement_review_end_date,
10441764-da41-43c4-b1a4-f6ce9e106b40,under_entitlement_review_end_date,
10650152-6e64-4de1-be74-a61daec70d69,under_entitlement_review_end_date,
1069f302-bc2e-4e05-b95f-adb5e5b65385,under_entitlement_review_end_date,
