ID,ModelID,Name,DataCategory,Description,IsHidden,TableStorageID,ModifiedTime,StructureModifiedTime,SystemFlags,ShowAsVariationsOnly,IsPrivate,DefaultDetailRowsDefinitionID,AlternateSourcePrecedence,RefreshPolicyID,CalculationGroupID,ExcludeFromModelRefresh,LineageTag,SourceLineageTag
12,1,"pdlTest","","",False,58,2021-03-17 23:58:50.376,2021-03-20 03:20:17.163,0,False,False,,0,,,False,"cfd8f48c-8fc1-4851-8623-a83dd9226458",""
15,1,"DateTableTemplate_08af9916-820b-4408-96e1-276f1064dd66","","",True,60,2021-03-17 23:58:50.376,2021-02-25 04:17:37.226,2,False,True,,0,,,False,"61707ca7-8d26-4a5e-917c-0b56daf62244",""
114,1,"LocalDateTable_5a9eb414-90a4-4414-85d6-29327c8d5ed9","","",True,924,2021-03-17 23:58:50.376,2021-02-25 04:17:38.013,2,True,False,,0,,,False,"5cc80b65-2d25-4584-9939-5816d336a15d",""
117,1,"LocalDateTable_f71f8db0-5087-4ecc-a77c-27e9a9296f48","","",True,926,2021-03-17 23:58:50.376,2021-02-25 04:17:38.013,2,True,False,,0,,,False,"8007d5e5-391b-4eec-be90-95cec4257a3b",""
123,1,"LocalDateTable_9675eac8-f7b7-4249-ac90-b20e4387c378","","",True,930,2021-03-17 23:58:50.376,2021-02-25 04:17:38.013,2,True,False,,0,,,False,"76cb8810-1b5b-45f4-96b7-ee5db8c9fc64",""
126,1,"LocalDateTable_b795234e-aab4-40ee-8824-062b1fce6848","","",True,932,2021-03-17 23:58:50.376,2021-02-25 04:17:38.013,2,True,False,,0,,,False,"4b4665a5-cc85-475e-b38d-9250013a3fb5",""
135,1,"LocalDateTable_c92465b3-3333-412c-ac75-aa5a7f8ae563","","",True,938,2021-03-17 23:58:50.376,2021-02-25 04:17:38.013,2,True,False,,0,,,False,"499cf9f8-10f1-4271-83f9-ff785680517f",""
138,1,"LocalDateTable_be4c5087-fb96-4c1a-a8d6-321c044eaf5d","","",True,940,2021-03-17 23:58:50.376,2021-02-25 04:17:38.013,2,True,False,,0,,,False,"928769ed-961e-4f14-9437-84e32fc97051",""
141,1,"LocalDateTable_8e1f10dd-f5b0-4bcd-bc95-dfa1cbc6180d","","",True,942,2021-03-17 23:58:50.376,2021-02-25 04:17:38.013,2,True,False,,0,,,False,"05a48f0f-049e-429a-8c4d-617969727e7c",""
144,1,"LocalDateTable_56a153e0-505d-4701-a115-0bd31b9b33eb","","",True,944,2021-03-17 23:58:50.376,2021-02-25 04:17:38.013,2,True,False,,0,,,False,"37e60206-439e-4b5d-a700-9eeb8c7bccc6",""
147,1,"LocalDateTable_959f80dc-9872-465e-8917-1f261fe69041","","",True,946,2021-03-17 23:58:50.376,2021-02-25 04:17:38.013,2,True,False,,0,,,False,"37e4f9ae-7350-487d-a5f1-6ba9af9facb4",""
150,1,"LocalDateTable_9efe69b1-969b-418c-9c85-0e372f978eb9","","",True,948,2021-03-17 23:58:50.376,2021-02-25 04:17:38.013,2,True,False,,0,,,False,"75d7d67e-025d-4799-979a-3bf8435ea0a7",""
5326,1,"pdlTestHistory","","",False,5449,2021-03-17 23:58:50.376,2021-03-02 02:38:00.106,0,False,False,,0,,,False,"9379d5df-869c-4401-bad1-df64370cdc7b",""
5329,1,"LocalDateTable_05170ae2-023c-4b59-a770-9598df70ea1f","","",True,5451,2021-03-17 23:58:50.376,2021-03-02 02:38:00.106,2,True,False,,0,,,False,"c6657b8d-b8a7-4599-90af-758c2ed69002",""
6035,1,"pdlEquipment","","",False,6076,2021-03-17 23:58:50.376,2021-03-02 02:42:43.606,0,False,False,,0,,,False,"603c4e9e-ae82-4004-a8d0-0c2123205f07",""
14003,1,"Date","","",False,14009,2021-03-17 23:58:50.376,2021-03-22 06:12:55.620,2,False,False,,0,,,False,"3f4e6364-e80a-48cc-9f07-85bfc1257e12",""
14988,1,"LocalDateTable_1f50bc81-c0a2-4ed6-aca2-85fd44841ab1","","",True,15035,2021-03-17 23:58:50.376,2021-03-04 01:00:59.680,2,True,False,,0,,,False,"e229a562-fa95-4cc1-94a1-2027e7aae94f",""
24924,1,"Productgroup","","",False,24945,2021-03-17 23:58:50.376,2021-03-10 04:36:28.606,0,False,False,,0,,,False,"414193c3-ce0e-4369-9bb4-9f142780bfe6",""
32185,1,"_Measure","","",False,32199,2021-03-17 23:58:50.376,2021-03-11 01:20:27.636,0,False,False,,0,,,False,"eb6d4d7e-dc11-409b-b559-675eaa6684b7",""
35196,1,"Required Bay","","",False,35294,2021-03-17 23:58:50.376,2021-03-18 12:34:03.070,0,False,False,,0,,,False,"c76127a7-6724-49d8-8d96-1e962adb25fd",""
46270,1,"Calculated Table","","",False,46276,2021-03-17 23:58:50.376,2021-03-24 09:33:00.363,2,False,False,,0,,,False,"a2eaf708-cb6c-41b3-93b4-f025eb862164",""
56024,1,"LocalDateTable_a9aecd44-8292-4711-ab7a-3ddb2c770de2","","",True,56082,2021-03-18 04:35:34.986,2021-03-18 04:35:34.683,2,True,False,,0,,,False,"1203dd6d-6f8e-436b-bfe5-c2ac78019feb",""
63286,1,"LocalDateTable_63bd3f96-e664-4066-a7f8-a8ddb0b50524","","",True,63340,2021-03-20 00:11:49.073,2021-03-18 11:03:51.710,2,True,False,,0,,,False,"dbb8c52c-c70d-4fc6-9dfe-43f2403a1780",""
